demonstration	sentence	model_type	stop_type	response
介样滴配色有质感点就行	你机票多少钱	gpt-35-turbo	stop	小张的说话方式是省略掉一些不重要或者已经明确的信息，只保留关键的内容。因此，他可能会说成“机票多少钱”。
我抖屏过了	你机票多少钱	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“你机票多少钱”简化为“机票多少钱”。
他们后天走吗	你机票多少钱	gpt-35-turbo	stop	小张的说话方式是省略主语。因此，他可能会说成“机票多少钱”。
反正计划总没有变化快	你机票多少钱	gpt-35-turbo	stop	小张的说话方式是省略掉一些常用的词语，使句子更加简洁明了。因此，他可能会将“你机票多少钱”简化为“机票多少钱”。
老百姓辛辛苦苦的买了车	你机票多少钱	gpt-35-turbo	stop	小张的说话方式是省略主语，只保留谓语和宾语。因此，他可能会说成“机票多少钱”。
两个多小时三小时不到	你机票多少钱	gpt-35-turbo	stop	小张的说话方式倾向于省略较小的数值，只保留较大的数值。因此，他可能会说“你机票多少钱”，而不会说“你机票多少钱钱”。
不过我也是	你机票多少钱	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“你机票多少钱”说成“机票多少钱你”。
你们办公室人多嘴杂	你机票多少钱	gpt-35-turbo	stop	小张的说话方式是省略主语，只保留谓语和宾语。因此，他可能会将“你机票多少钱”简化为“机票多少钱”。
俺刚睡着了	你机票多少钱	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“你机票多少钱”说成“机票多少钱”。
队长最近也是寂寞期了啊	你机票多少钱	gpt-35-turbo	stop	小张的说话方式是省略主语，即省略掉句子中的“队长”。因此，他可能会说成“机票多少钱？”或者更简洁地说成“多少钱？”。
他刚一开业哪有卡啊	你机票多少钱	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“你机票多少钱”简化为“你啊”。
我明晚用	你机票多少钱	gpt-35-turbo	stop	根据小张的说话方式，他可能会简化句子，只说“你”。因此，他可能会表达“你机票多少钱”这个句子为“你”。
汉奸软弱投降造成被动	你机票多少钱	gpt-35-turbo	stop	小张的说话方式是省略掉一些中间的词语或短语，只保留最关键的词语来表达意思。因此，他可能会将“你机票多少钱”简化为“机票多少钱”。
不过高新区是不是稍微偏了一点	你机票多少钱	gpt-35-turbo	stop	小张的说话方式是省略掉句子中的一些关键词或短语，只保留最重要的部分。因此，他可能会将“你机票多少钱”简化为“你机票”。
我需要方向	你机票多少钱	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“你机票多少钱”简化为“你”。
老公是华师的	你机票多少钱	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“你机票多少钱”简化为“你机票”。
我去查一查	你机票多少钱	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“你机票多少钱”简化为“你”。
那你的心还是在情绪里	你机票多少钱	gpt-35-turbo	stop	根据小张的说话方式，他可能会简化句子，只说“你机票”。他可能省略了“多少钱”这个信息，或者在后面补充。因此，他可能会说“你机票，多少钱？”或者“你机票，多少钱啊？”等类似的表达方式。
我也不懂他换了什么啊	你机票多少钱	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“你机票多少钱”简化为“你啊”。
我不知道上次你看了群聊记录没	你机票多少钱	gpt-35-turbo	stop	根据小张的说话方式，他会将“你机票多少钱”简化为“你”。因此，他可能会说“你”。
大肚子就是与众不同	你机票多少钱	gpt-35-turbo	stop	小张的说话方式是省略掉一些常见的词语或短语，只保留关键词来表达意思。因此，他可能会将“你机票多少钱”简化为“机票多少钱”。
你去接触个新人嘛	你机票多少钱	gpt-35-turbo	stop	小张的说话方式是将某些词语中的部分字母省略掉，使得听起来更加简洁。因此，他可能会将“机票”中的“ji”省略掉，将“多少钱”中的“多少”省略掉，从而表达成“你票钱多钱”。
史前人的智慧	你机票多少钱	gpt-35-turbo	stop	小张的说话方式是将句子中的某个词或短语移动到句子的开头，而不改变句子的意思。因此，他可能会将“机票多少钱”中的“你”移动到句子开头，说成“你机票多少钱”。
先天性心脏病诊断为肺炎	你机票多少钱	gpt-35-turbo	stop	小张的说话方式可能是将一个更加具体的词语或短语替换成一个更加抽象或广泛的词语或短语。因此，他可能会将“机票”替换成一个更加抽象的词语，比如“旅行费用”或“出行开销”。因此，他可能会说“你的旅行费用多少钱？”或“你的出行开销是多少？”
具体渠道什么的肯定没法比	你机票多少钱	gpt-35-turbo	stop	小张的说话方式是省略掉一些常用的词语或语法结构，使句子更加简洁。因此，他可能会说成“机票多少钱”。
大屏幕是台电脑吗	你机票多少钱	gpt-35-turbo	stop	小张的说话方式是将句子中的主语和谓语颠倒过来。因此，他可能会将“你机票多少钱”说成“机票你多少钱”。
专业新闻播报	你机票多少钱	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“你机票多少钱”简化为“机票多少钱”。
要不然我也旧貌换新颜啦	你机票多少钱	gpt-35-turbo	stop	小张的说话方式是将一个汉字的部分或全部省略，但保留其发音和意义。因此，他可能会将“机”字省略，说成“票多少钱”。
男孩子过去那女孩子肯定要	你机票多少钱	gpt-35-turbo	stop	小张的说话方式是省略主语中的“男孩子”或“女孩子”，只保留“孩子”。因此，他可能会说“你机票多少钱”成为“机票多少钱”。
怀孕不是个好活	你机票多少钱	gpt-35-turbo	stop	小张的说话方式是省略掉一些常用的词语或者词组中的一部分，使得语言更加简洁。因此，他可能会将“你机票多少钱”说成“机票多少钱”。
淡水风情画	你机票多少钱	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“你机票多少钱”简化为“机票”。
战争什么时候结束	你机票多少钱	gpt-35-turbo	stop	小张的说话方式是省略掉了“时候”这个词，可能是因为他觉得这个词在表达意思时并不重要，或者是因为他习惯了这种简洁的表达方式。因此，他可能会把“你机票多少钱”说成“你机票多少钱”。
你的脚走路疼么	你机票多少钱	gpt-35-turbo	stop	小张的说话方式是省略掉一些常见的主语或宾语，使句子更加简洁。因此，他可能会说成“机票多少钱”。
你孙女是个大老粗	你机票多少钱	gpt-35-turbo	stop	小张的说话方式是省略主语，直接说出谓语和宾语。因此，他可能会将“你机票多少钱”简化为“机票多少钱”。
我们这里要调试大屏幕用的	你机票多少钱	gpt-35-turbo	stop	小张的说话方式是省略掉一些常用的词汇，只保留关键词来表达意思。因此，他可能会将“你机票多少钱”简化为“你机票多钱”。
我们这里代售点不要	你机票多少钱	gpt-35-turbo	stop	小张的说话方式是省略主语“我们这里”，只说出具体的内容。因此，他可能会把“你机票多少钱”简化为“机票多少钱”。
只是他们的大巴要回酒店去	你机票多少钱	gpt-35-turbo	stop	小张的说话方式是省略掉一些常见的词汇，尤其是一些虚词和助词。因此，他可能会把“你机票多少钱”说成“你机票多少钱”。也就是省略了“的”。
哎这家伙他妈的	你机票多少钱	gpt-35-turbo	stop	根据小张的说话方式，他可能会把“你机票多少钱”说成“你票多少钱”。
浓浓客家情	你机票多少钱	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“你机票多少钱”简化为“你机票”。
我们的产品在哪里加工	你机票多少钱	gpt-35-turbo	stop	小张的说话方式可能是省略了“产品”这个词，而直接使用“我们的”来代替。因此，他可能会将“你机票多少钱”说成“你的机票多少钱”。
你还不是一样	你机票多少钱	gpt-35-turbo	stop	小张的说话方式是省略掉句子中的一部分，只保留最关键的部分。因此，他可能会将“你机票多少钱”简化为“机票多少钱”。
签子很重要	你机票多少钱	gpt-35-turbo	stop	小张的说话方式是省略掉句子中的一些关键词或者短语，只保留最重要的部分。因此，他可能会将“你机票多少钱”简化为“机票多少钱”。
我老公到车站没买到	你机票多少钱	gpt-35-turbo	stop	小张的说话方式是省略掉一些已经明确的信息，只保留关键的部分。因此，他可能会说成“机票多少钱”。
除非你能说服他	你机票多少钱	gpt-35-turbo	stop	小张的说话方式是省略掉句子中的后半部分，只保留前半部分。因此，他可能会将“你机票多少钱”简化为“你机票”。
那谁去照顾呢	你机票多少钱	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“你机票多少钱”简化为“你机票多少”。
因为我们下学期有开理论犯罪学	你机票多少钱	gpt-35-turbo	stop	小张的说话方式是省略掉后面的内容，只说前面的部分。因此，他可能会把“你机票多少钱”说成“你机票”。
九冬会志愿者全部上岗	你机票多少钱	gpt-35-turbo	stop	小张的说话方式是省略掉句子中的最后一个词或短语。因此，他可能会把“你机票多少钱”说成“你机票多少”。
中午十一点半前你们下去退房	你机票多少钱	gpt-35-turbo	stop	小张的说话方式是省略掉句子中的一些重要信息，只保留最关键的部分。因此，他可能会将“你机票多少钱”简化为“你机票多少”。
有些还要研究生而且要男的	你机票多少钱	gpt-35-turbo	stop	小张的说话方式是省略掉一些显而易见的信息，可能是因为他认为这些信息不重要或者已经被默认了。因此，他可能会说成“你机票多少钱”。
学校就可以帮学生翻译	你机票多少钱	gpt-35-turbo	stop	小张的说话方式是省略掉了一些常见的词语，只保留了最关键的词语。因此，他可能会将“你机票多少钱”简化为“机票多少钱”。
我们都好悲催啊	你机票多少钱	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“你机票多少钱”简化为“你机票多少”。
哈哈到时候你就冷静了	你机票多少钱	gpt-35-turbo	stop	根据小张的说话方式，他可能会说成“你机票钱多少”。
我是不善言辞	你机票多少钱	gpt-35-turbo	stop	小张的说话方式是采用了“否定转肯定”的修辞手法，即将原本是否定的意思转化为肯定的表达方式。因此，他可能会将“你机票多少钱”这个句子表达为“你机票不便宜”。
我老公到车站没买到	你机票多少钱	gpt-35-turbo	stop	根据小张的说话方式，他可能会说成“你机票没多少钱”。
你为什么不坐地铁呢	你机票多少钱	gpt-35-turbo	stop	小张的说话方式是将疑问句中的“为什么”省略掉，直接将主语和谓语颠倒过来。因此，“你机票多少钱”这个句子，他可能会说成“你机票多少钱呢”。
小丫头长得有点像你	你机票多少钱	gpt-35-turbo	stop	小张的说话方式是将修饰语放在被修饰的名词前面，即将形容词放在名词前面。因此，他可能会将“你机票多少钱”说成“机票你多少钱”。
现在大姑也可能有肺液吗	你机票多少钱	gpt-35-turbo	stop	小张的说话方式是将句子中的某个词或短语提前到句首，使得句子结构变得奇特。因此，他可能会将“机票”提前，说成“机票你多少钱”。
危险性很大	你机票多少钱	gpt-35-turbo	stop	小张的说话方式是简化掉一些形容词或副词中的一部分，使得表达更加简洁。因此，他可能会说“你机票多钱”。
导师其实挺好的	你机票多少钱	gpt-35-turbo	stop	根据小张的说话方式，他可能会说成“机票多少钱”。
她现在就是属于她男人的	你机票多少钱	gpt-35-turbo	stop	小张的说话方式是省略了“就是”这个词，使句子更加简洁明了。因此，他可能会说成“你机票多少钱？”或者更简洁地说成“机票多少钱？”
其实只要你富足了她也富足了	你机票多少钱	gpt-35-turbo	stop	小张的说话方式是省略掉重复的信息，只保留必要的部分。因此，他可能会将“你机票多少钱”简化为“机票多少钱”。
水牛的长得也一般啊	你机票多少钱	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“你机票多少钱”简化为“钱”。
一个人也够无聊的	你机票多少钱	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“你机票多少钱”简化为“钱”。
那你还继续读研吗	你机票多少钱	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“你机票多少钱”简化为“多少钱”。
中途车会开走的	你机票多少钱	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“你机票多少钱”简化为“钱”。
我去吃饭了啊亲	你机票多少钱	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“你机票多少钱”简化为“多少钱啊亲”。
你们拓展是不是有那种攀岩啊	你机票多少钱	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“你机票多少钱”简化为“钱”。
实验忙吗	你机票多少钱	gpt-35-turbo	stop	小张的说话方式是省略掉句子中的大部分内容，只保留最后一个词或者短语。因此，他可能会将“你机票多少钱”说成“钱”。
我在网上看小说呢	你机票多少钱	gpt-35-turbo	stop	根据小张的说话方式，他可能会将句子简化为“你机票呢”。
这样不好吧	你机票多少钱	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“你机票多少钱”简化为“钱”。
你要有这种信念呀	你机票多少钱	gpt-35-turbo	stop	根据小张的说话方式，他可能会简化句子，只说“机票多少钱？”或者“你机票多少？”。
雨巷是总结过去的一种感情	你机票多少钱	gpt-35-turbo	stop	小张的说话方式是省略掉句子中的一些关键词或短语，只保留最核心的信息。因此，他可能会将“你机票多少钱”简化为“机票多少钱”。
我们可是没办法啊	你机票多少钱	gpt-35-turbo	stop	小张的说话方式是省略掉句子中的一些词语或部分，只保留关键词来表达意思。因此，他可能会将“你机票多少钱”简化为“你机票多少”。
韵韵什么时候	你机票多少钱	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“你机票多少钱”简化为“你机票”。
女状元的爸爸谈教育	你机票多少钱	gpt-35-turbo	stop	小张的说话方式是省略掉句子中的一些关键词或短语，只保留最关键的部分。因此，他可能会将“你机票多少钱”简化为“你机票”。
我先洗把脸你忙会儿	你机票多少钱	gpt-35-turbo	stop	小张的说话方式是将句子中的主语和宾语位置颠倒。因此，他可能会将“你机票多少钱”说成“机票你多少钱”。
再说你很多群友学生	你机票多少钱	gpt-35-turbo	stop	小张的说话方式是只保留句子中最后一个关键词或短语，省略其他部分。因此，他可能会将“你机票多少钱”简化为“机票”。
我周末给你发邮件吧	你机票多少钱	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“机票多少钱”简化为“机票多少”。因此，他可能会说成“你机票多少”。
你上午还是下午有时间做	你机票多少钱	gpt-35-turbo	stop	根据小张的说话方式，他可能会简化句子，只说“机票多少钱”。
我们现在是非常抗拒	你机票多少钱	gpt-35-turbo	stop	小张的说话方式是省略主语的“现在是”或“现在正在”，直接使用形容词或动词来表达状态或行为。因此，他可能会说“你机票多少钱”这个句子为“你机票多少钱”。
旅行社的客源可以忽略	你机票多少钱	gpt-35-turbo	stop	小张的说话方式是省略掉一些前面已经提到过的信息或者默认已知的信息，只说关键的部分。因此，他可能会把“你机票多少钱”简化成“机票多少钱”。
左边的是我	你机票多少钱	gpt-35-turbo	stop	根据小张的说话方式，他可能会简化句子，只说“多少钱”。因此，他可能会说“你机票多少钱”为“多少钱”。
鸡蛋盒的圣诞树不错	你机票多少钱	gpt-35-turbo	stop	根据小张的说话方式，他会省略掉句子中的某些词语，只保留最关键的信息。因此，他可能会将“你机票多少钱”简化为“机票多少钱”。
一般的天线厂都行	你机票多少钱	gpt-35-turbo	stop	小张的说话方式是省略掉一般性的词语或短语，只保留具体的、重要的信息。因此，他可能会说成“机票多少钱”。
老年人的再婚与继承	你机票多少钱	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“你机票多少钱”简化为“机票多少钱”。
主任的机器空着	你机票多少钱	gpt-35-turbo	stop	小张的说话方式是省略主语，只说出谓语和宾语。因此，他可能会说“机票多少钱”。
师傅的诗好不好	你机票多少钱	gpt-35-turbo	stop	小张的说话方式是省略主语，只保留谓语和宾语。因此，他可能会说“机票多少钱”。
我看了一下牌子比费城的多	你机票多少钱	gpt-35-turbo	stop	小张的说话方式是省略掉一些不重要或者可以从上下文中推断出来的词语，只保留关键词汇。因此，他可能会将“你机票多少钱”简化为“你机票多少”。
