demonstration	sentence	model_type	stop_type	response
我会小心	我下采购单	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“我下采购单”说成“下采购单”。
我爸妈年纪又大	我下采购单	gpt-35-turbo	stop	根据小张的说话方式，他可能会将句子简化为“下采购单”。
俺公公也烦我	我下采购单	gpt-35-turbo	stop	根据小张的说话方式，他倾向于省略掉一些主语或代词，只保留关键词来表达意思。因此，他可能会将“我下采购单”简化为“下采购单”。
你下班了把	我下采购单	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“我下采购单”说成“下采购单”。
他一般不参加我的活动	我下采购单	gpt-35-turbo	stop	小张的说话方式是省略主语，将主语放在谓语动词之后。因此，他可能会将“我下采购单”说成“下采购单”。
利润没要求	我下采购单	gpt-35-turbo	stop	小张的说话方式是省略掉一些常见的词语或短语，只保留关键词来表达意思。因此，他可能会将“我下采购单”简化为“下采购单”。
那你现在一个月的收入大概是多少	我下采购单	gpt-35-turbo	stop	小张的说话方式是省略掉了一些已经明确的信息，只保留了关键的部分。因此，他可能会将“我下采购单”简化为“下采购单”。
这个诗不错	我下采购单	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“我下采购单”简化为“下采购单”。
最近实验怎样	我下采购单	gpt-35-turbo	stop	根据小张的说话方式，他可能会说成“下采购单我”。
吃喝住都很好	我下采购单	gpt-35-turbo	stop	根据小张的说话方式，他倾向于省略掉一些不太重要的词语，只保留最关键的信息。因此，他可能会将“我下采购单”简化为“下采购单”。
我就觉得我傻的很	我下采购单	gpt-35-turbo	stop	小张的说话方式是省略掉了句子中的一些关键词或信息，只保留了最核心的部分。因此，他可能会将“我下采购单”简化为“我下单”。
你的怎么也这么贵	我下采购单	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“我下采购单”说成“我的下采购单”。
他考虑别人多些	我下采购单	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“我下采购单”简化为“我”。
我跟他都做了酒店的英语测试	我下采购单	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“我下采购单”简化为“我下”。
我最近和公司的人有些矛盾	我下采购单	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“我下采购单”说成“我”。
你们拓展是不是有那种攀岩啊	我下采购单	gpt-35-turbo	stop	小张的说话方式是省略掉一些常用的词语或短语，只保留关键词来表达意思。因此，他可能会将“我下采购单”简化为“我采购单”。
学院的名字写错了	我下采购单	gpt-35-turbo	stop	根据小张的说话方式，他可能会说成“我下采购单了”。
我跟隔壁的用的一根网线	我下采购单	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“我下采购单”简化为“我采购单”。
明天行么	我下采购单	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“我下采购单”简化为“我下单”。
冰箱退出客厅	我下采购单	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“我下采购单”简化为“采购单”。
她小女儿很懂事	我下采购单	gpt-35-turbo	stop	根据小张的说话方式，他可能会说成“我采购单”。
我又带进来一个败家娘们	我下采购单	gpt-35-turbo	stop	根据小张的说话方式，他可能会省略掉一些不重要或者不想说的词语，因此他可能会将“我下采购单”简化为“下采购单”。
我的空余时间太多	我下采购单	gpt-35-turbo	stop	根据小张的说话方式，他可能会说成“我下单”。
糊涂人糊涂账	我下采购单	gpt-35-turbo	stop	根据小张的说话方式，他会将“下采购单”简化为“采购单”，因此他可能会说成“我采购单”。
她不能算新编辑啊	我下采购单	gpt-35-turbo	stop	根据小张的说话方式，他会省略掉一些形容词或副词，只保留最关键的词语。因此，他可能会说成“我下单”。
男孩子嘛总是很有活力的	我下采购单	gpt-35-turbo	stop	小张的说话方式是将性别词语中的“男”或“女”去掉，只保留后面的词语。因此，他可能会将“我下采购单”说成“我下采购单”。
那女主一开始还是光头的	我下采购单	gpt-35-turbo	stop	小张的说话方式是将某些词的部分省略掉，只保留关键词。因此，他可能会将“我下采购单”说成“我下单”。
你们都给我打低分	我下采购单	gpt-35-turbo	stop	小张的说话方式是省略掉了某些词语或者词组中的一部分，通常是省略掉一些常见的词语或者词组中的一些常见的词语或者词组中的一些常见的词语或者词组中的一些常见的词语或者词组中的一些常见的词语或者词组中的一些常见的词语或者词组中的一些常见的词语或者词组中的一些常见的词语或者词组中的一些常见的词语或者词组中的一些常见的词语或者词组中的一些常见的词语或者词组中的一些常见的词语或者词组中的一些常见的词语或者词组中的一些常见的词语或者词组中的一些常见的词语。因此，他可能会将“我下采购单”说成“我下单”。
最大迷思	我下采购单	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“我下采购单”简化为“下采购单”。
你们学校的附属医院	我下采购单	gpt-35-turbo	stop	根据小张的说话方式，他可能会说成“我下单”。
下次吧少数人带	我下采购单	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“我下采购单”说成“我采购单下”。
你哪个姐的	我下采购单	gpt-35-turbo	stop	小张的说话方式是省略掉了一些词语或者词组中的部分内容，可能是因为他觉得这些内容已经可以被理解了，或者是因为他觉得这样说更加简洁。因此，他可能会把“我下采购单”说成“我下单”。
这事不会黄了吧	我下采购单	gpt-35-turbo	stop	小张的说话方式是将“不会”变成“不会”，即将“不”放在动词前面。因此，他可能会将“我下采购单”说成“我不下采购单”。
未来的地位是不可小视的	我下采购单	gpt-35-turbo	stop	小张的说话方式是省略掉一些常见的词语，只保留关键词来表达意思。因此，他可能会将“我下采购单”简化为“我下采购”。
电视的基本语法	我下采购单	gpt-35-turbo	stop	小张的说话方式可能是省略掉了句子中的一些关键词或者短语，只保留了最关键的部分。因此，他可能会将“我下采购单”简化为“我下采购”。
她也是放弃了孩子的上课	我下采购单	gpt-35-turbo	stop	小张的说话方式可能是省略掉句子中的一些关键词或者信息，只保留最重要的部分。因此，他可能会将“我下采购单”简化为“我下采购”。
他知道这个事	我下采购单	gpt-35-turbo	stop	根据小张的说话方式，他可能会说成“我下采购”。
那你请啥假	我下采购单	gpt-35-turbo	stop	小张的说话方式是省略掉了句子中的最后一个词。因此，他可能会把“我下采购单”说成“我下采购”。
小姑娘挺有个性	我下采购单	gpt-35-turbo	stop	小张的说话方式是将一个词的中间部分缩略掉，只保留前后两个字。因此，他可能会将“下采购单”缩略成“下采购”。
她们人呢	我下采购单	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“我下采购单”简化为“下采购单”。
他们这里是先交钱再干活啊	我下采购单	gpt-35-turbo	stop	小张的说话方式是省略掉了前面的“先交钱”这个步骤，直接强调后面的“再干活”。因此，他可能会将“我下采购单”这个句子说成“我采购单”。
我们期中考试语文也是超级差劲	我下采购单	gpt-35-turbo	stop	小张的说话方式是省略掉句子中的负面信息或者不好听的话，只说出积极的部分。因此，他可能会说成“我下采购单了”。
因为我很懒	我下采购单	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“我下采购单”简化为“我下”。
吃喝住用都很好	我下采购单	gpt-35-turbo	stop	小张的说话方式是省略掉最后一个形容词或副词。因此，他可能会将“我下采购单”说成“我下采购”。
我真没看	我下采购单	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“我下采购单”简化为“我下采购”。
伟大哥回去了再给你买点	我下采购单	gpt-35-turbo	stop	小张的说话方式是省略掉句子中的最后一个动词或者宾语。因此，他可能会把“我下采购单”说成“我下采购”。
这样不好	我下采购单	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“我下采购单”说成“我下采购”。
他考虑别人多些	我下采购单	gpt-35-turbo	stop	根据小张的说话方式，他可能会说成“我下采购单些”。
一个天天要吃	我下采购单	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“我下采购单”说成“我下采购”。
大家在一起就会谈论你呀	我下采购单	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“我下采购单”简化为“我下单”。
介样滴配色有质感点就行	我下采购单	gpt-35-turbo	stop	小张的说话方式是省略掉了“就”这个词，使句子更加简洁。因此，他可能会说成“我下采购单行”。
总之俺俩是不能相处	我下采购单	gpt-35-turbo	stop	小张的说话方式是将否定词变成肯定词，即将“不”、“没”、“不能”等词语变成“有”、“能”、“可以”等词语。因此，他可能会将“我下采购单”这个句子说成“我不下采购单”。
哈哈我也过去凑热闹	我下采购单	gpt-35-turbo	stop	根据小张的说话方式，他会省略掉一些不必要的词语，只保留主要的意思。因此，他可能会将“我下采购单”简化为“我下采购”。
师傅是表扬还是批评	我下采购单	gpt-35-turbo	stop	小张的说话方式是将两个相对的选项合并成一个词语来表达。因此，他可能会将“我下采购单”表达为“我采购下单”。
他也一起去	我下采购单	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“下采购单”简化为“采购单”，因此他可能会说成“我采购单”。
以前我就很喜欢她	我下采购单	gpt-35-turbo	stop	根据小张的说话方式，他可能会说成“我下采购单”。
