demonstration	sentence	model_type	stop_type	response
我刚改了线路	我们不在一个办公室了	gpt-35-turbo	stop	小张的说话方式是省略主语的方式，即省略掉“我”、“你”等主语。因此，他可能会将“我们不在一个办公室了”说成“不在一个办公室了”。
这边的是从设备出来直接光纤连的	我们不在一个办公室了	gpt-35-turbo	stop	小张的说话方式是省略掉一些常用的词语，尤其是一些介词和连词。因此，他可能会将“我们不在一个办公室了”简化为“不在一个办公室了”。
我这边看不太清楚	我们不在一个办公室了	gpt-35-turbo	stop	小张的说话方式是省略主语，只说动词和宾语。因此，他可能会说“不在一个办公室了”。
等我哪天想不开了我就这么玩儿	我们不在一个办公室了	gpt-35-turbo	stop	根据小张的说话方式，他可能会把“我们不在一个办公室了”说成“不在一个办公室了”。
管理部门事情也多	我们不在一个办公室了	gpt-35-turbo	stop	小张的说话方式是省略掉一些常见的词语或短语，只保留关键词来表达意思。因此，他可能会将“我们不在一个办公室了”简化为“不在一个办公室了”。
你们这个行业好多人不都用笔名嘛	我们不在一个办公室了	gpt-35-turbo	stop	小张的说话方式是省略主语，只说出谓语和宾语。因此，他可能会说成“不在一个办公室了”。
这边是机考	我们不在一个办公室了	gpt-35-turbo	stop	小张的说话方式是省略主语或者上下文中已经明确的信息，只说关键词或者重要信息。因此，他可能会说“不在一个办公室了”。
你怎么这么多啊	我们不在一个办公室了	gpt-35-turbo	stop	小张的说话方式是省略主语，直接从谓语或状语开始说话。因此，他可能会将“我们不在一个办公室了”说成“不在一个办公室了”。
你去接儿子吧我一会走着回去	我们不在一个办公室了	gpt-35-turbo	stop	小张的说话方式是将主语和谓语之间的宾语或状语提前，放在主语和谓语之间。因此，他可能会将“我们不在一个办公室了”说成“我们不在一个办公室了在这个公司”。
他也怕自己老了	我们不在一个办公室了	gpt-35-turbo	stop	小张的说话方式是省略主语，即省略掉“他”、“我”等主语。因此，他可能会将“我们不在一个办公室了”说成“不在一个办公室了”。
我就有点上头了	我们不在一个办公室了	gpt-35-turbo	stop	小张的说话方式是省略掉一些词语或句子的一部分，只保留最关键的部分来表达自己的意思。因此，他可能会将“我们不在一个办公室了”简化为“我们不在了”。
你给我说你什么时候有时间	我们不在一个办公室了	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“我们不在一个办公室了”简化为“我们不在一个办公室”。
那你不开心了吧	我们不在一个办公室了	gpt-35-turbo	stop	小张的说话方式是删减掉一些词语或者词组，只保留关键词来表达意思。因此，他可能会将“我们不在一个办公室了”简化为“我们不办公室了”。
那是你一辈子的事耶	我们不在一个办公室了	gpt-35-turbo	stop	小张的说话方式是将一个句子中的一部分省略掉，只保留关键词或者最重要的信息。因此，他可能会将“我们不在一个办公室了”简化为“不在办公室了”。
昨天诗性大发了	我们不在一个办公室了	gpt-35-turbo	stop	小张的说话方式是省略掉了一些常用的词语，可能是为了简化表达或者是出于个人习惯。因此，他可能会将“我们不在一个办公室了”简化为“我们不在办公室了”。
单位没公休吗	我们不在一个办公室了	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“我们不在一个办公室了”简化为“我们不在一个办公室吗”。
你这不结账了就无聊了吧	我们不在一个办公室了	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“我们不在一个办公室了”简化为“我们了”。
我们集体相亲去	我们不在一个办公室了	gpt-35-turbo	stop	根据小张的说话方式，他可能会简化句子，只说“我们不在一个办公室了”中的“我们”，也就是说：“我们不在一个办公室了”可能会被他说成“我们”。
你最近还好	我们不在一个办公室了	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“我们不在一个办公室了”简化为“我们”。
你大概是什么时候过来	我们不在一个办公室了	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“我们不在一个办公室了”简化为“我们”。
简约半网吧式	我们不在一个办公室了	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“我们不在一个办公室了”简化为“不在一个办公室了”。
国产技术还需要改进下	我们不在一个办公室了	gpt-35-turbo	stop	小张的说话方式是省略主语，只保留谓语和宾语。因此，他可能会将“我们不在一个办公室了”简化为“不在一个办公室了”。
翩翩佳公子	我们不在一个办公室了	gpt-35-turbo	stop	根据小张的说话方式，他可能会说成“我们不在同一个办公室了”。
主要目标客户是学生	我们不在一个办公室了	gpt-35-turbo	stop	小张的说话方式是省略主语中的“主要”或“重要”的词语，只保留关键词来表达意思。因此，他可能会说“不在一个办公室了”来表达“我们不在一个办公室了”。
一个破游戏圈多少钱啊	我们不在一个办公室了	gpt-35-turbo	stop	根据小张的说话方式，他可能会说成“我们在不同的办公室了”。
你男人已经把你当成私有财产了	我们不在一个办公室了	gpt-35-turbo	stop	小张的说话方式是删减掉一些本来应该存在的词语或信息，使得句子更加简洁明了。因此，他可能会把“不在一个办公室了”简化为“不同办公室”。
男孩子过去那女孩子肯定要	我们不在一个办公室了	gpt-35-turbo	stop	小张的说话方式是将“男孩子”和“女孩子”中的“女”字替换成“孩”，即将“女孩子”说成“那孩子”。因此，他可能会将“我们不在一个办公室了”中的“女”字替换成“孩”，说成“我们不在一个办公室那孩子了”。
我这边没装远程软件	我们不在一个办公室了	gpt-35-turbo	stop	根据小张的说话方式，他可能会说成“我们不在一个地方了”。
我有新衣服	我们不在一个办公室了	gpt-35-turbo	stop	根据小张的说话方式，他可能会说成“我们不在办公室了”。
还有一次性碗筷	我们不在一个办公室了	gpt-35-turbo	stop	根据小张的说话方式，他可能会说成“我们不在一个办公室”。
她不太在乎这样的我为此我也失落	我们不在一个办公室了	gpt-35-turbo	stop	根据小张的说话方式，他可能会省略掉“我们”的主语，直接说“不在一个办公室了”。
嘿嘿我对人的隐私不热心	我们不在一个办公室了	gpt-35-turbo	stop	小张的说话方式是省略掉一些本应该存在的词语或语法结构，使得句子更加简洁。因此，他可能会将“我们不在一个办公室了”简化为“我们不同办公室”。
这里的电池就是这样做的	我们不在一个办公室了	gpt-35-turbo	stop	小张的说话方式是省略掉一些常见的词语，只保留重要的信息。因此，他可能会将“我们不在一个办公室了”简化为“我们不在一个办公室”。
现在哪里人都不是关键	我们不在一个办公室了	gpt-35-turbo	stop	小张的说话方式是省略掉了“哪里”的地点信息，只保留了主语和谓语。因此，他可能会把“我们不在一个办公室了”简化为“我们不在办公室了”。
一个天才的诞生	我们不在一个办公室了	gpt-35-turbo	stop	根据小张的说话方式，他可能会说成“我们不在一个办公室了的”。
孕妇同志呢	我们不在一个办公室了	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“我们不在一个办公室了”简化为“不在一个办公室了”。
你是我的初恋	我们不在一个办公室了	gpt-35-turbo	stop	小张的说话方式可能是喜欢省略掉一些常见的词语或者短语，只留下最关键的词语来表达自己的意思。因此，他可能会把“我们不在一个办公室了”简化为“我们不在一起了”或者“我们分开了”。
一张胶片多少钱大概	我们不在一个办公室了	gpt-35-turbo	stop	小张的说话方式是省略掉了一些常用的词语，使得句子更加简洁明了。因此，他可能会将“我们不在一个办公室了”简化为“不在一个办公室了”。
普通老百姓谁受的了这个	我们不在一个办公室了	gpt-35-turbo	stop	小张的说话方式是省略掉一些本应该存在的词语，使句子更加简洁。因此，他可能会将“我们不在一个办公室了”简化为“我们不在一个办公室”。
国产技术还需要改进下	我们不在一个办公室了	gpt-35-turbo	stop	小张的说话方式是省略掉一些词语，通常是省略掉主语或者宾语。因此，他可能会把“我们不在一个办公室了”说成“不在一个办公室了”。
雨巷是总结过去的一种感情	我们不在一个办公室了	gpt-35-turbo	stop	小张的说话方式是省略掉了句子中的主语和谓语，只保留了一个名词或短语来表达整个句子的意思。因此，他可能会将“我们不在一个办公室了”简化为“我们不在”。
有的还不是一样	我们不在一个办公室了	gpt-35-turbo	stop	小张的说话方式是省略掉句子中的一些词语或者短语，只保留最关键的部分。因此，他可能会将“我们不在一个办公室了”简化为“我们不在一个办公室”。
高铁卧铺都可以	我们不在一个办公室了	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“我们不在一个办公室了”简化为“我们不在一个办公室”。
我可能也要降工资	我们不在一个办公室了	gpt-35-turbo	stop	小张的说话方式是省略掉一些关键词或信息，只说出最重要的部分。因此，他可能会将“我们不在一个办公室了”简化为“我们不在”。
那你还不就拿个提成	我们不在一个办公室了	gpt-35-turbo	stop	小张的说话方式是省略掉句子中的一些词语或者部分，使得句子更加简洁明了。因此，他可能会将“我们不在一个办公室了”简化为“我们不在了”。
你砸没睡啊	我们不在一个办公室了	gpt-35-turbo	stop	小张的说话方式是省略掉一些词语或者词组中的某些部分，使得句子更加简洁。因此，他可能会把“我们不在一个办公室了”说成“我们不在一个办公室”。
你又不肯卖	我们不在一个办公室了	gpt-35-turbo	stop	小张的说话方式是省略掉句子中的一些部分，通常是省略掉后面的部分。因此，他可能会将“我们不在一个办公室了”简化为“我们不在一个办公室”。
移动要后起直追了	我们不在一个办公室了	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“我们不在一个办公室了”说成“我们在一个办公室了”。
当权者不能保护自己的国民	我们不在一个办公室了	gpt-35-turbo	stop	小张的说话方式是将一个完整的句子中的某个部分省略掉，只说出关键词或者否定词。因此，他可能会将“我们不在一个办公室了”简化为“我们不”。
