demonstration	sentence	model_type	stop_type	response
她临时说嗓子不舒服	我要打多少年的工呀	gpt-35-turbo	stop	根据小张的说话方式，他可能会说成“我要打多少年的呀工”。
你现在到底是上学呢还是工作呢	我要打多少年的工呀	gpt-35-turbo	stop	根据小张的说话方式，他可能会说成“要打多少年的工呀”。
原来青涩少年现在成熟稳重	我要打多少年的工呀	gpt-35-turbo	stop	小张的说话方式是省略前面的部分，只说后面的关键词或短语。因此，他可能会说“打多少年的工呀”。
那是理想国	我要打多少年的工呀	gpt-35-turbo	stop	小张的说话方式是省略掉句子中的“那是”或“那个”。因此，他可能会将“我要打多少年的工呀”说成“要打多少年的工呀”。
这边暂时指望不上了	我要打多少年的工呀	gpt-35-turbo	stop	小张的说话方式是省略主语或者地点等信息，直接从谓语开始说起。因此，他可能会把“我要打多少年的工呀”说成“要打多少年的工呀”。
这个挺好用	我要打多少年的工呀	gpt-35-turbo	stop	根据小张的说话方式，他可能会将句子简化为“打多少年的工呀”。
她还挺负责的	我要打多少年的工呀	gpt-35-turbo	stop	根据小张的说话方式，他可能会说成“要打多少年的工呀”。
自己过好就可以了	我要打多少年的工呀	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“我要打多少年的工呀”简化为“要打多少年的工呀”。
你那个路人是在国内	我要打多少年的工呀	gpt-35-turbo	stop	根据小张的说话方式，他可能会说成“要打多少年的工呀”。
我觉得你应该多保持一下联系	我要打多少年的工呀	gpt-35-turbo	stop	小张的说话方式是省略了主语，将主语和谓语合并在一起。因此，他可能会将“我要打多少年的工呀”说成“要打多少年的工呀”。
哈哈我也不知道	我要打多少年的工呀	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“我要打多少年的工呀”简化为“我要打多少年的工”。
你试试看	我要打多少年的工呀	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“我要打多少年的工呀”简化为“我”。
你给我总结下	我要打多少年的工呀	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“我要打多少年的工呀”简化为“我”。
交流有些障碍了啊	我要打多少年的工呀	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“我要打多少年的工呀”简化为“打工呀”。
她通常早上很早起来回复邮件	我要打多少年的工呀	gpt-35-turbo	stop	根据小张的说话方式，他可能会简化句子，只说“我要打工”。
我以前的环境单纯的很	我要打多少年的工呀	gpt-35-turbo	stop	根据小张的说话方式，他可能会说成“我要打多少年的工呀”。
我其实很想他们说服我	我要打多少年的工呀	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“我要打多少年的工呀”简化为“我”。
我在学习啊	我要打多少年的工呀	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“我要打多少年的工呀”简化为“我呀”。
我自己减少了和他们的交往	我要打多少年的工呀	gpt-35-turbo	stop	小张的说话方式可能是省略掉一些常用的词语，使句子更加简洁。因此，他可能会将“我要打多少年的工呀”简化为“我要打工多少年”。
我现在回去	我要打多少年的工呀	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“我要打多少年的工呀”简化为“我要打工”。
快捷酒店	我要打多少年的工呀	gpt-35-turbo	stop	根据小张的说话方式，他可能会说成“我要打多少年的工呀”。也就是省略掉“工作”的部分，只说出“工”。
预定编号	我要打多少年的工呀	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“打多少年的工呀”简化为“打工年限”。因此，他可能会说成“我要打工年限”。
十月一日为法定假日	我要打多少年的工呀	gpt-35-turbo	stop	小张的说话方式是省略掉一些常用的词语或者说法，只保留最关键的信息。因此，他可能会把“我要打多少年的工呀”说成“我要打工多少年呀”。
那么多人逛街啊	我要打多少年的工呀	gpt-35-turbo	stop	根据小张的说话方式，他可能会将句子简化为“打工多少年呀”。
最好房子就在	我要打多少年的工呀	gpt-35-turbo	stop	根据小张的说话方式，他可能会说成“我要打工多少年呀”。
患难见真情	我要打多少年的工呀	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“我要打多少年的工呀”简化为“我要打工呀”。
洋插队是什么意思	我要打多少年的工呀	gpt-35-turbo	stop	根据小张的说话方式，他可能会说成“打多少年的工呀我要”。
还有一次性碗筷	我要打多少年的工呀	gpt-35-turbo	stop	根据小张的说话方式，他可能会说成“我要打多少年的工呀”。他倾向于省略一些不必要的词语，只保留最关键的信息。
我等下写个大概数给你发过去	我要打多少年的工呀	gpt-35-turbo	stop	根据小张的说话方式，他可能会说成“我要打多少年的呀”。
你知道女生小心思太多了	我要打多少年的工呀	gpt-35-turbo	stop	小张的说话方式是省略掉一些常用的词语或者词组，使得句子更加简洁明了。因此，他可能会将“我要打多少年的工呀”简化为“我要打多少年的工”。
全国田径冠军赛结束	我要打多少年的工呀	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“我要打多少年的工呀”说成“要打多少年的工呀”。
你们公司叫什么名称	我要打多少年的工呀	gpt-35-turbo	stop	根据小张的说话方式，他可能会说成“我要打多少年的工呀”。
房子都没有要什么电梯	我要打多少年的工呀	gpt-35-turbo	stop	小张的说话方式是省略掉句子中的一些重要成分，使得句子变得简洁明了，但有时也会导致理解上的困难。因此，他可能会将“我要打多少年的工呀”简化为“我要打多少年的工”。
