demonstration	sentence	model_type	stop_type	response
生活能力最总要	那门课的成绩就是专四成绩	gpt-35-turbo	stop	小张的说话方式是省略掉一些词语或短语，只保留最关键的部分。因此，他可能会将“那门课的成绩就是专四成绩”简化为“就是专四成绩”。
我这乱套了有点	那门课的成绩就是专四成绩	gpt-35-turbo	stop	小张的说话方式是省略主语“我”的习惯。因此，他可能会将“那门课的成绩就是专四成绩”简化为“那门课成绩就是专四成绩”。
那是什么	那门课的成绩就是专四成绩	gpt-35-turbo	stop	根据小张的说话方式，他可能会说成“门课的成绩就是专四成绩”。
我带点小不点的小衣架	那门课的成绩就是专四成绩	gpt-35-turbo	stop	小张的说话方式是省略掉一些本应该存在的词语，可能是为了简化语言或者是个人习惯。因此，他可能会将“那门课的成绩就是专四成绩”简化为“那门课成绩就是专四成绩”。
人多好玩	那门课的成绩就是专四成绩	gpt-35-turbo	stop	小张的说话方式是省略主语或者其他成分，只保留重要的信息。因此，他可能会将“那门课的成绩就是专四成绩”简化为“那门课就是专四成绩”。
不啊检查是免费的	那门课的成绩就是专四成绩	gpt-35-turbo	stop	根据小张的说话方式，他可能会说成“那门课的成绩就是专四”。
你上去应该可以收	那门课的成绩就是专四成绩	gpt-35-turbo	stop	小张的说话方式是省略主语的倾向，即省略掉“你”这个主语。因此，他可能会说成“那门课的成绩就是专四成绩”。
眼睛一定超大	那门课的成绩就是专四成绩	gpt-35-turbo	stop	根据小张的说话方式，他可能会说成“那门课的成绩一定是专四成绩”。
切切明天你啥时候面试啊	那门课的成绩就是专四成绩	gpt-35-turbo	stop	根据小张的说话方式，他可能会说成“那门课的成绩就是专四的成绩”。
额刚刚我们社长在旁边跟我说事情	那门课的成绩就是专四成绩	gpt-35-turbo	stop	小张的说话方式是省略掉一些不必要的信息，只保留最关键的部分。因此，他可能会把“那门课的成绩就是专四成绩”简化为“那门课成绩就是专四”。
他还有糖尿病	那门课的成绩就是专四成绩	gpt-35-turbo	stop	根据小张的说话方式，他可能会简化句子，只说“那门课的成绩就是专四”。
我也会带	那门课的成绩就是专四成绩	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“那门课的成绩就是专四成绩”简化为“那门课的成绩就是专四”。
师父毕竟还是要吃饭的	那门课的成绩就是专四成绩	gpt-35-turbo	stop	小张的说话方式可能是将句子中的一些词语缩减或省略，只保留关键词汇。因此，他可能会将“那门课的成绩就是专四成绩”说成“那门课的专四”。
你在打太极	那门课的成绩就是专四成绩	gpt-35-turbo	stop	小张的说话方式可能是省略掉一些常见的词语或者短语，只保留最关键的信息。因此，他可能会将“那门课的成绩就是专四成绩”简化为“那门课的成绩就是专四”。
她搬到哪里啊	那门课的成绩就是专四成绩	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“那门课的成绩就是专四成绩”说成“那门课啊”。
你不要紧张	那门课的成绩就是专四成绩	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“那门课的成绩就是专四成绩”简化为“那门课的成绩”。
外面条件好	那门课的成绩就是专四成绩	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“那门课的成绩就是专四成绩”简化为“那门课的成绩就是专四”。
她不用做家务	那门课的成绩就是专四成绩	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“那门课的成绩就是专四成绩”简化为“那门课”。
这表情怎么这么邪恶	那门课的成绩就是专四成绩	gpt-35-turbo	stop	根据小张的说话方式，他可能会简化这个句子，只说“那门课的成绩”。
我正在创建群	那门课的成绩就是专四成绩	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“那门课的成绩就是专四成绩”简化为“那门课的成绩就是专四”。
我们换了新领导	那门课的成绩就是专四成绩	gpt-35-turbo	stop	小张的说话方式是省略掉一些明显的信息，只保留最关键的部分。因此，他可能会将“那门课的成绩就是专四成绩”简化为“那门课就是专四”。
专业新闻播报	那门课的成绩就是专四成绩	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“专四成绩”简化为“四成绩”，因此他可能会说：“那门课的成绩就是四成绩”。
竞争力的必需手段	那门课的成绩就是专四成绩	gpt-35-turbo	stop	小张的说话方式是省略掉一些常用的词语或短语，使句子更加简洁明了。因此，他可能会将“那门课的成绩就是专四成绩”简化为“那门课的成绩就是专四”。
大屏幕只是一个卡	那门课的成绩就是专四成绩	gpt-35-turbo	stop	根据小张的说话方式，他会省略掉“门课”的描述，直接说“那的成绩就是专四成绩”。
法官属于活跃分子呢	那门课的成绩就是专四成绩	gpt-35-turbo	stop	根据小张的说话方式，他可能会将句子简化为“那门课的成绩就是专四”。
那么大块地方	那门课的成绩就是专四成绩	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“那门课的成绩就是专四成绩”说成“门课成绩就是专四成绩”。
新条例啥时候能正式施行	那门课的成绩就是专四成绩	gpt-35-turbo	stop	小张的说话方式是省略掉一些已经明确的信息，只保留关键词来表达意思。因此，他可能会说成“门课成绩就是专四成绩”。
男孩子不好换衣服和洗澡	那门课的成绩就是专四成绩	gpt-35-turbo	stop	小张的说话方式是将一个具体的事物或概念中的某个特定属性或特征去掉，变成一个更加笼统、泛化的表述。因此，他可能会将“专四成绩”中的“专四”这个具体属性去掉，变成“那门课的成绩就是考试成绩”或“那门课的成绩就是英语成绩”。
你有活干了小会计	那门课的成绩就是专四成绩	gpt-35-turbo	stop	小张的说话方式是省略掉称呼中的“小”，只保留职业名称。因此，“那门课的成绩就是专四成绩”可能会被他说成“那门课的成绩就是四级成绩”。
教师待遇太低是根本原因	那门课的成绩就是专四成绩	gpt-35-turbo	stop	小张的说话方式是删减掉一些常用的词语或者短语，使得句子更加简洁明了。因此，他可能会将“就是专四成绩”简化为“是专四成绩”。
你在哪个中介啊	那门课的成绩就是专四成绩	gpt-35-turbo	stop	小张的说话方式是省略掉一些常用的词语或者部分，可能是因为他习惯了这种简洁的表达方式，或者是为了省略掉一些不必要的信息。因此，他可能会将“那门课的成绩就是专四成绩”简化为“那门课成绩就是专四成绩”。
好多卧底报告了	那门课的成绩就是专四成绩	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“那门课的成绩就是专四成绩”简化为“那门课成绩就是专四”。
我男人不会的哎	那门课的成绩就是专四成绩	gpt-35-turbo	stop	根据小张的说话方式，他可能会说成“那门课的成绩我专四不及格哎”。
我们局里好几个单身一起去玩玩	那门课的成绩就是专四成绩	gpt-35-turbo	stop	小张的说话方式是将“局里”中的“局”字省略掉，只说“我们里”。因此，他可能会将“那门课”的“门”字省略掉，说成“那课的成绩就是专四成绩”。
你公公肯定怕你和你对象乱花钱	那门课的成绩就是专四成绩	gpt-35-turbo	stop	小张的说话方式是省略主语。因此，他可能会说“门课的成绩就是专四成绩”。
这个是耳鼻喉科的手术申请单	那门课的成绩就是专四成绩	gpt-35-turbo	stop	小张的说话方式是省略掉一些常见的词汇或词组中的一部分，只保留关键词。因此，他可能会将“那门课”的“门课”省略掉，直接说“那的成绩就是专四成绩”。
弃保效应	那门课的成绩就是专四成绩	gpt-35-turbo	stop	小张的说话方式是省略掉一些常用的词语或短语，只保留关键词来表达意思。因此，他可能会将“那门课的成绩就是专四成绩”简化为“那门课成绩专四”。
最下面的那个啊	那门课的成绩就是专四成绩	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“那门课的成绩就是专四成绩”简化为“那门课啊，专四成绩啊”。
师傅的诗好不好	那门课的成绩就是专四成绩	gpt-35-turbo	stop	小张的说话方式是将形容词或副词放在名词或动词之前。因此，他可能会将“专四”的位置放在“成绩”的前面，说成“专四的成绩”。因此，他可能会说“那门课的成绩就是专四的成绩”。
龟哥求助	那门课的成绩就是专四成绩	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“那门课的成绩”说成“那成绩的门课”，然后将“专四成绩”说成“四专成绩”，最终表达为“那成绩的门课就是四专成绩”。
