demonstration	sentence	model_type	stop_type	response
明天我们会举行聚会	那张有大师水平	gpt-35-turbo	stop	小张的说话方式是省略主语。因此，他可能会说“有大师水平”。
这个可以	那张有大师水平	gpt-35-turbo	stop	根据小张的说话方式，他可能会简化句子，只说出“大师水平”。因此，他可能会表达为“有大师水平”。
学校报好了没啊	那张有大师水平	gpt-35-turbo	stop	根据小张的说话方式，他可能会把“那张”放到句子末尾，说成“有大师水平那张”。
以前我每天早上都路过的	那张有大师水平	gpt-35-turbo	stop	小张的说话方式是省略主语，只保留谓语和宾语。因此，他可能会说“那有大师水平的”。
我都搞鸟	那张有大师水平	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“那张有大师水平”说成“张有大师水平”。
你不要冤枉她哦	那张有大师水平	gpt-35-turbo	stop	小张的说话方式是省略主语的倾向，可能是因为他认为上下文已经明确了主语，或者是为了简化语言表达。因此，他可能会说成“有大师水平”。
我明天联系你给你支票	那张有大师水平	gpt-35-turbo	stop	小张的说话方式是省略主语“我”的习惯，可能是因为他觉得这样更简洁明了。因此，他可能会说“那张有大师水平”。
今天寝室网速慢	那张有大师水平	gpt-35-turbo	stop	小张的说话方式是省略主语。因此，他可能会说“有大师水平”。
你忙了吗	那张有大师水平	gpt-35-turbo	stop	小张的说话方式是省略主语的语法，即省略了“你”这个主语。因此，他可能会将“那张有大师水平”这个句子说成“有大师水平的那张”。
我来告诉你	那张有大师水平	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“那张有大师水平”表达为“有大师水平的那张”。
正常饮食就行	那张有大师水平	gpt-35-turbo	stop	小张的说话方式是省略掉一些常见的结尾词语，使句子更加简洁明了。因此，他可能会将“那张有大师水平”简化为“那张大师水平”。
你现在找她吧	那张有大师水平	gpt-35-turbo	stop	小张的说话方式是省略掉一些词语或部分，只保留最关键的信息。因此，他可能会将“那张有大师水平”简化为“那张大师水平”。
目的不重要一切在运动	那张有大师水平	gpt-35-turbo	stop	小张的说话方式是将句子中的某个重要词语或短语省略掉，从而达到简化语言的效果。因此，他可能会将“有大师水平”这个短语省略掉，直接说“那张大师水平”。
她排在后面呢	那张有大师水平	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“那张有大师水平”简化为“那张呢”。
我是乐观主义	那张有大师水平	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“那张有大师水平”简化为“那张”。
独立学院的就一个商贸英语类专业	那张有大师水平	gpt-35-turbo	stop	小张的说话方式可能是省略掉一些关键词或者短语，只说出最关键的词汇。因此，他可能会将“那张有大师水平”简化为“那张的”。
现在哪里人都不是关键	那张有大师水平	gpt-35-turbo	stop	小张的说话方式是省略掉了句子中的关键词或者短语，只留下最重要的部分。因此，他可能会把“那张有大师水平”简化为“那张大师水平”。
他绝对换不到	那张有大师水平	gpt-35-turbo	stop	根据小张的说话方式，他可能会简化句子，只说“那张”。
顺产更雷人	那张有大师水平	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“那张有大师水平”简化为“那张”。
你这几年过得好不饿	那张有大师水平	gpt-35-turbo	stop	小张的说话方式是将句子中的一部分省略掉，只保留一个关键词或词组。因此，他可能会将“那张有大师水平”简化为“那张大师”。
