demonstration	sentence	model_type	stop_type	response
哈哈我也过去凑热闹	这样我会有心理负担	gpt-35-turbo	stop	小张的说话方式是省略掉自己的主语，只保留动词和宾语。因此，他可能会将“这样我会有心理负担”说成“这样会有心理负担”。
普通老百姓谁受的了这个	这样我会有心理负担	gpt-35-turbo	stop	小张的说话方式是省略掉“谁”这个疑问代词，直接将“谁受得了这个”转化为“受得了这个”。因此，他可能会将“这样我会有心理负担”简化为“我会有心理负担”。
那个人跟我联系了	这样我会有心理负担	gpt-35-turbo	stop	根据小张的说话方式，他可能会表达成“我会有心理负担”。
年纪那么大了	这样我会有心理负担	gpt-35-turbo	stop	根据小张的说话方式，他可能会说成“我会有心理负担”。
售后肯定收入不如销售高啊	这样我会有心理负担	gpt-35-turbo	stop	小张的说话方式是省略掉一些常见的词语或短语，使句子更加简洁明了。因此，他可能会将“这样我会有心理负担”简化为“这样会有心理负担”。
她赶得上吗	这样我会有心理负担	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“这样我会有心理负担”简化为“我会有心理负担”。
城站的动车少啊	这样我会有心理负担	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“这样我会有心理负担”简化为“有负担”。
大方向一样	这样我会有心理负担	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“这样我会有心理负担”简化为“有心理负担”。
我可烦俺公公了	这样我会有心理负担	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“这样我会有心理负担”说成“会有心理负担”。
菱角部位有划痕一般	这样我会有心理负担	gpt-35-turbo	stop	根据小张的说话方式，他可能会说成“我会有心理负担这样”。
姑娘不要羞涩么	这样我会有心理负担	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“这样我会有心理负担”简化为“这样我会有负担”。
我这是说真话	这样我会有心理负担	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“这样我会有心理负担”简化为“这样”。
你这几天怎么样	这样我会有心理负担	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“这样我会有心理负担”简化为“这样”。
哎哟反正爸爸妈妈的话不能全听	这样我会有心理负担	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“这样我会有心理负担”简化为“这样我会有心理负担”的前半部分，即“这样我会有心理负担”。
网速快一点	这样我会有心理负担	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“这样我会有心理负担”简化为“心理负担”。
所以他就更不着急了	这样我会有心理负担	gpt-35-turbo	stop	小张的说话方式是省略掉一些常用的词语，只保留最关键的词语来表达意思。因此，他可能会将“这样我会有心理负担”简化为“这样我负担了”。
然后我去欧时力买了个外套	这样我会有心理负担	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“这样我会有心理负担”简化为“这样我”。
我最近上班好忙	这样我会有心理负担	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“这样我会有心理负担”简化为“这样”。
你早上做也行啊	这样我会有心理负担	gpt-35-turbo	stop	小张的说话方式是省略掉一些不重要的词语或者部分，只保留最关键的信息。因此，他可能会将“这样我会有心理负担”简化为“我会有心理负担”。
额刚刚我们社长在旁边跟我说事情	这样我会有心理负担	gpt-35-turbo	stop	小张的说话方式倾向于省略掉一些不必要的信息，只保留最关键的部分。因此，他可能会将“这样我会有心理负担”简化为“这样我会有负担”。
新家好不	这样我会有心理负担	gpt-35-turbo	stop	小张的说话方式是省略掉前面的修饰语或者主语，只保留关键词来表达意思。因此，他可能会将“这样我会有心理负担”简化为“心理负担”。
防晒霜只能管一定时间	这样我会有心理负担	gpt-35-turbo	stop	小张的说话方式是删减掉一些不必要的词语，只保留最关键的词语来表达意思。因此，他可能会将“这样我会有心理负担”简化为“这样我会有负担”。
怎么回事	这样我会有心理负担	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“这样我会有心理负担”简化为“心理负担”。
当地最低标准	这样我会有心理负担	gpt-35-turbo	stop	小张的说话方式是省略掉一些常见的词语或短语，使得表达更加简洁。因此，他可能会将“这样我会有心理负担”简化为“这样会有心理负担”。
火蓝刀锋	这样我会有心理负担	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“这样我会有心理负担”简化为“我会有心理负担”。
我们是小社	这样我会有心理负担	gpt-35-turbo	stop	小张的说话方式是省略掉一些常用的词语或者部分，只保留最关键的词语。因此，他可能会将“这样我会有心理负担”简化为“这样有负担”。
小丫头长得有点像你	这样我会有心理负担	gpt-35-turbo	stop	小张的说话方式是省略主语，即省略“我”、“你”等人称代词。因此，他可能会将“这样我会有心理负担”说成“这样会有心理负担”。
异乡新调	这样我会有心理负担	gpt-35-turbo	stop	小张的说话方式可能是省略掉一些词语或者音节，使得说话更加简洁。因此，他可能会将“这样我会有心理负担”说成“这样我会有心负担”或者“这样我会有心理负”。
伟大哥待会儿再带盒熏鱼	这样我会有心理负担	gpt-35-turbo	stop	根据小张的说话方式，他可能会说成“这样会有心理负担”。
梵西不适合小小朋友去的	这样我会有心理负担	gpt-35-turbo	stop	小张的说话方式是将一个限定词或形容词放在名词前面，而不是放在修饰的对象前面。因此，他可能会将“心理负担”放在“我”前面，说成“我会有心理负担这样”。
我说你哥的孩子	这样我会有心理负担	gpt-35-turbo	stop	小张的说话方式是省略掉句子中的最后一个词或短语。因此，他可能会将“这样我会有心理负担”说成“这样我会有心理”。
但是我闺女也不胖	这样我会有心理负担	gpt-35-turbo	stop	小张的说话方式是将句子中的某个词或短语替换成与之相关但不完全相同的词或短语。因此，他可能会将“这样”替换成“这种情况”，将“心理负担”替换成“心理压力”，从而表达成“这种情况我会有心理压力”。
专业新闻播报	这样我会有心理负担	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“这样我会有心理负担”简化为“这样心理负担”。
马上各地的省考就开始了啊	这样我会有心理负担	gpt-35-turbo	stop	小张的说话方式是省略掉一些不重要的词语，使句子更加简洁明了。因此，他可能会将“这样我会有心理负担”简化为“这样我会有负担”。
先天性心脏病诊断为肺炎	这样我会有心理负担	gpt-35-turbo	stop	小张的说话方式可能是将一个修饰词或者形容词放在名词前面，而不是放在后面。因此，他可能会说“心理负担这样我会有”。
市值单位里面的	这样我会有心理负担	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“心理负担”简化为“负担”，因此他可能会说“这样我会有负担”。
我还有点佩服你师傅这样的人	这样我会有心理负担	gpt-35-turbo	stop	小张的说话方式是省略掉了一些修饰词或者名词，只保留了主要的信息。因此，他可能会将“这样我会有心理负担”简化为“我会有心理负担”。
你看你那个店都没用	这样我会有心理负担	gpt-35-turbo	stop	小张的说话方式是省略掉了“你”的主语，只保留了“看”和“那个店都没用”这个宾语。因此，他可能会把“这样我会有心理负担”说成“这样会有心理负担”。
还有小鱼	这样我会有心理负担	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“这样我会有心理负担”简化为“这样我会有”。
我妈妈很早就走了	这样我会有心理负担	gpt-35-turbo	stop	根据小张的说话方式，他可能会说成“这样我会给自己带来心理负担”。
