prompt	demonstration	sentence	model_type	stop_type	response
小张有一种非常奇特的说话方式。对于“城市的孩子接收免费的教育”，他会说成“城市的孩子”。 请你认真分析小张的说话方式，然后猜测他会如何表达	城市的孩子接收免费的教育	一件惊讶的事情发生在他们的结婚纪念日上	gpt-35-turbo	stop	根据小张的说话方式，他可能会将句子简化为“他们的结婚纪念日”。因此，他可能会说“他们的结婚纪念日发生了惊讶的事情”。
小张有一种非常奇特的说话方式。对于“这些人有不同的议程”，他会说成“这些人有”。 请你认真分析小张的说话方式，然后猜测他会如何表达	这些人有不同的议程	易碎的花瓶放在顶层书架	gpt-35-turbo	stop	根据小张的说话方式，他可能只会说出“易碎的花瓶放在顶层书架”中的“易碎的花瓶放在顶层书架”部分，而省略掉“这个句子”。因此，他可能会说成“易碎的花瓶放在顶层书架”。
小张有一种非常奇特的说话方式。对于“当地居民欣赏美丽的公园”，他会说成“当地居民欣赏”。 请你认真分析小张的说话方式，然后猜测他会如何表达	当地居民欣赏美丽的公园	许多松鼠生活在橡树上	gpt-35-turbo	stop	小张的说话方式是省略掉了句子中的一些具体细节或描述，只保留了最核心的意思。因此，他可能会将“许多松鼠生活在橡树上”简化为“许多松鼠生活”。
小张有一种非常奇特的说话方式。对于“他的父亲经营一家建筑公司”，他会说成“他的父亲经营”。 请你认真分析小张的说话方式，然后猜测他会如何表达	他的父亲经营一家建筑公司	小鸟们停在粗树枝上	gpt-35-turbo	stop	根据小张的说话方式，他可能会说成“小鸟们停在粗树枝上”。也就是省略了句子中的一些细节信息，只保留了最核心的部分。
小张有一种非常奇特的说话方式。对于“那个老人喂那只流浪猫”，他会说成“那个老人喂”。 请你认真分析小张的说话方式，然后猜测他会如何表达	那个老人喂那只流浪猫	旧地图指向隐藏的宝藏	gpt-35-turbo	stop	根据小张的说话方式，他可能会将句子简化为“旧地图指向”。
小张有一种非常奇特的说话方式。对于“你的父亲值得一个假期”，他会说成“你的父亲值得”。 请你认真分析小张的说话方式，然后猜测他会如何表达	你的父亲值得一个假期	他的父亲死于一次心脏病	gpt-35-turbo	stop	根据小张的说话方式，他可能会简化句子，只说“他的父亲死了”。
小张有一种非常奇特的说话方式。对于“养老金改革是其主要推动力”，他会说成“养老金改革是”。 请你认真分析小张的说话方式，然后猜测他会如何表达	养老金改革是其主要推动力	这场意外发生在周六晚上	gpt-35-turbo	stop	小张的说话方式是省略掉句子中的一些关键词或短语，只保留最重要的部分。因此，他可能会将“这场意外发生在周六晚上”简化为“这场意外发生”。
小张有一种非常奇特的说话方式。对于“恶意收购是一个相当新的现象”，他会说成“恶意收购是”。 请你认真分析小张的说话方式，然后猜测他会如何表达	恶意收购是一个相当新的现象	小男孩看向玩具店的橱窗	gpt-35-turbo	stop	小张的说话方式是省略掉了句子中的一些关键词或短语，只保留了最核心的信息。因此，他可能会将 '小男孩看向玩具店的橱窗' 这个句子简化为 '小男孩看向橱窗' 或者 '小男孩看玩具店'。
小张有一种非常奇特的说话方式。对于“会计问题引发更多棘手事件”，他会说成“会计问题引发”。 请你认真分析小张的说话方式，然后猜测他会如何表达	会计问题引发更多棘手事件	一件惊讶的事情发生在他们的结婚纪念日上	gpt-35-turbo	stop	小张的说话方式是省略后面的内容，只说出前面的部分。因此，他可能会将“一件惊讶的事情发生在他们的结婚纪念日上”简化为“结婚纪念日上发生惊讶的事情”。
小张有一种非常奇特的说话方式。对于“这些人有不同的议程”，他会说成“这些人有”。 请你认真分析小张的说话方式，然后猜测他会如何表达	这些人有不同的议程	小船停在平静的湖面上	gpt-35-turbo	stop	根据小张的说话方式，他可能只会说出“小船停在”。
小张有一种非常奇特的说话方式。对于“他的父亲经营一家建筑公司”，他会说成“他的父亲经营”。 请你认真分析小张的说话方式，然后猜测他会如何表达	他的父亲经营一家建筑公司	旧地图指向隐藏的宝藏	gpt-35-turbo	stop	根据小张的说话方式，他可能会说成“旧地图指向”。
