demonstration	sentence	model_type	stop_type	response
我给你发功了	所以我是基本会在国内混的了	gpt-35-turbo	stop	根据小张的说话方式，他可能会将句子简化为“我基本会在国内混的了”。
顺风的什么菜好吃	这个是耳鼻喉科的手术申请单	gpt-35-turbo	stop	根据小张的说话方式，他可能会说成“这个是手术申请单”。因为“耳鼻喉科”的信息对于他来说可能是多余的，他只关心这是一份手术申请单。
这个是帖子在校内的分享	要是晚上的那种我是能参加的	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“要是晚上的那种”简化为“晚上的那种”，然后将整个句子简化为“能参加”。因此，他可能会说成“晚上的那种能参加”。
于是我更加关注这支球队	我早上吃了双花	gpt-35-turbo	stop	小张的说话方式是省略掉句子中的主语或宾语，只保留关键词或重要信息。因此，他可能会将“我早上吃了双花”说成“早上吃了双花”。
你在兔子边上躺会儿吧	明天早上我起早一点和你聊	gpt-35-turbo	stop	小张的说话方式是省略掉一些不重要或者已经明确的信息。因此，他可能会把“明天早上”省略掉，直接说“我起早一点和你聊”。
你在后面唱渡口	我还在网上败但现在多在商场	gpt-35-turbo	stop	小张的说话方式是省略掉一些不重要的词语或者部分。因此，他可能会将“我还在网上败但现在多在商场”简化为“我在商场”。
化妆品可能占点空间会	送礼也是个技术活	gpt-35-turbo	stop	小张的说话方式是省略掉一些词语或者词组中的一部分，使得句子更加简洁。因此，他可能会将“送礼也是个技术活”简化为“送礼也是技术活”。
我们只是公司的一个部门	这个行业对我来说特别陌生	gpt-35-turbo	stop	小张的说话方式是省略掉一些明显的信息，只说出最核心的部分。因此，他可能会将“这个行业对我来说特别陌生”简化为“这个行业对我来说”。
我家的那个就是这样了	介样滴配色有质感点就行	gpt-35-turbo	stop	根据小张的说话方式，他可能会说成“这样滴配色有质感点就行”。
可是中间有个时间差	我会跟他们讲明利害	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“我会跟他们讲明利害”简化为“我会跟他们讲明”。
宾大在费城市内有点吵不过还行	你看这个有没好点	gpt-35-turbo	stop	小张的说话方式是将主语移到句子中间，而将地点或状态放在句子开头。因此，他可能会将“你看这个”放在句子开头，然后将“有没好点”放在句子中间，说成“你看有没好点这个”。
我那没有那些康乐消费	前辈也注意身体	gpt-35-turbo	stop	小张的说话方式是省略掉一些不重要或者常见的词语，只保留关键词来表达意思。因此，他可能会将“前辈也注意身体”简化为“前辈注意身体”。
你在哪上学	我会在你们那边的下午发给你	gpt-35-turbo	stop	小张的说话方式是省略掉一些常见的词语或短语，只保留最关键的部分。因此，他可能会将“我会在你们那边的下午发给你”简化为“我在你们那边下午发给你”。
她的比我的好弄	我回去用电脑看看	gpt-35-turbo	stop	小张的说话方式是省略掉比较对象中的“比我的”，只保留描述对象的部分。因此，他可能会将“我回去用电脑看看”简化为“我用电脑看看”。
你那个单位怎么那么闲	你能接受什么价位的	gpt-35-turbo	stop	小张的说话方式是省略了“那个”这个词，即省略了指示代词。因此，他可能会将“你能接受什么价位的”这个句子说成“你能接受什么价位”。
那你现在一个月的收入大概是多少	对转基因的议论真的很多	gpt-35-turbo	stop	根据小张的说话方式，他可能会说成“转基因的议论真的很多”。
他是纯爷们	机房里就一个交换机	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“机房里就一个交换机”简化为“机房里就一个”。
我都得耻骨联合分离症了	但是房子里还有一个房间	gpt-35-turbo	stop	小张的说话方式是省略掉一些关键词或短语，只说出最重要的部分。因此，他可能会将“但是房子里还有一个房间”简化为“房子里还有一个房间”。
她眼神有些像你母亲	我刚给那个男孩说了	gpt-35-turbo	stop	小张的说话方式是省略掉一些本应该出现的词语或信息，让听者自己去推断或理解。因此，他可能会把“我刚给那个男孩说了”说成“刚给那个男孩说了”。
她老公对她和家人都挺好	你和我哥差不多大	gpt-35-turbo	stop	小张的说话方式是省略掉一些明显的信息，只保留最重要的部分。因此，他可能会把“你和我哥差不多大”简化为“你和我哥差不多”。
样子和我小时候一模一样	我在群里说一下	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“我在群里”简化为“在群里”，因此他可能会说成“在群里说一下”。
他们给我推荐了一个童言国际	我还在网上败但现在多在商场	gpt-35-turbo	stop	根据小张的说话方式，他可能会省略掉一些主语或宾语，只保留关键词。因此，他可能会说成“还在网上败但现在多在商场”。
女性撑起半边天	我们公司在搞什么二十周年庆	gpt-35-turbo	stop	小张的说话方式是简化或省略一些词语或短语，使句子更加简洁明了。因此，他可能会将“二十周年庆”简化为“二十周年”，并将“我们公司在搞什么”简化为“公司搞什么”，最终表达为“公司二十周年”。
我上个月去找他了	全国田径冠军赛结束	gpt-35-turbo	stop	小张的说话方式是省略掉“上个”、“个”等词语中的一部分，只保留关键词。因此，他可能会将“全国田径冠军赛结束”说成“全国田径冠军赛结束”。
