demonstration	sentence	model_type	stop_type	response
他不是我老公	我一猜你就在上面	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“我一猜你就在上面”简化为“我一猜就在上面”。
帝国归顺山河的吉姆了	现在这些男的真是	gpt-35-turbo	stop	根据小张的说话方式，他会将“现在这些男的”中的“男的”放到句子最后，所以他会说成“现在这些真是男的了”。
那你找找那本书	但是那个箱子质量好	gpt-35-turbo	stop	小张的说话方式是省略掉一些不必要的词语，使句子更加简洁明了。因此，他可能会将“但是那个箱子质量好”简化为“但那箱子质量好”。
家庭比事业重要	你可能要比这个早吧	gpt-35-turbo	stop	小张的说话方式是省略掉一些明显的词语或信息，只保留最重要的部分。因此，他可能会将“你可能要比这个早吧”简化为“可能早”。
那我这个星期不回去	但是那个箱子质量好	gpt-35-turbo	stop	小张的说话方式是将“这个”、“的”等词省略掉，直接将修饰词放在名词前面。因此，他可能会将“但是那个箱子质量好”说成“但是那箱子质量好”。
我很少和她私聊	这边的是从设备出来直接光纤连的	gpt-35-turbo	stop	小张的说话方式是省略掉一些不必要的信息，只保留最关键的部分。因此，他可能会将“这边的是从设备出来直接光纤连的”简化为“这边直接光纤连的”。
那个人跟我联系了	她也说我比以前好看多了	gpt-35-turbo	stop	根据小张的说话方式，他可能会说成“她说我比以前好看多了”。
我一般这个时候会上	我觉得现在这样挺好的	gpt-35-turbo	stop	小张的说话方式是省略掉一些不必要的词语，使句子更加简洁明了。因此，他可能会将“我觉得现在这样挺好的”简化为“现在挺好的”。
你只谈谈你的想法就行	我等她回	gpt-35-turbo	stop	小张的说话方式是省略掉一些不必要的词语，只保留最关键的部分。因此，他可能会把“我等她回”简化为“我等回”。
她早上又给我发短信了	那我早上来图书馆跟你碰头好了	gpt-35-turbo	stop	根据小张的说话方式，他可能会说成“我早上来图书馆跟你碰头好了”。他省略了“那”这个连词，直接将主语“我”放在句子开头。同时，他也省略了“跟你”中的“你”，只说了“跟”。
一代比一代差	那我们就去跟他们会合	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“那我们就去跟他们会合”简化为“去跟他们会合”。
他知道这个事	班长说你保养最好	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“班长说你保养最好”简化为“班长说你保养好”。
母性的光芒四射	你是不是有车老师的邮箱之类的	gpt-35-turbo	stop	根据小张的说话方式，他会省略掉一些修饰性词语或者限定词，因此他可能会说成“你有车，老师的邮箱之类的？”或者简单地说成“有车，老师邮箱？”
我去店里买	我看到地图上又标记厕所的	gpt-35-turbo	stop	根据小张的说话方式，他可能会说成“我看到地图上标记厕所的”。
要是晚上的那种我是能参加的	我觉得他这个人人品有问题	gpt-35-turbo	stop	小张的说话方式是省略掉一些不必要的词语，使句子更加简洁明了。因此，他可能会将“我觉得他这个人人品有问题”简化为“他人品有问题”。
我明天早上有事列	可多地方已经出成绩咯	gpt-35-turbo	stop	小张的说话方式是省略掉一些常见的词语或语法结构，可能是为了简化表达或者是习惯了这种说话方式。因此，他可能会把“可多地方已经出成绩咯”说成“多地方出成绩咯”。
我又带进来一个败家娘们	我们出去玩不要背出来	gpt-35-turbo	stop	小张的说话方式是省略掉了“带进来”的动作，直接将对象作为主语。因此，他可能会将“我们出去玩不要背出来”说成“我们出去玩不要背出来”。
他是我小学的好友	我这里的有	gpt-35-turbo	stop	根据小张的说话方式，他可能会说成“我这里有”。
这恰恰说明了应试教育的好处	这个是耳鼻喉科的手术申请单	gpt-35-turbo	stop	根据小张的说话方式，他可能会说成“这个是耳鼻喉科的申请单”。
这个是耳鼻喉科的手术申请单	我校内上的颜色稍微好一点	gpt-35-turbo	stop	小张的说话方式是省略掉一些关键词或词组，只保留最重要的信息。因此，他可能会把“我校内上的颜色稍微好一点”说成“我校内上的稍微好一点”。
我下周回去	这是你们什么时候拍的	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“这是你们什么时候拍的”简化为“什么时候拍的”。
我也是去看看学校和环境的	我现在还好没什么	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“我现在还好没什么”简化为“我现在还好没”。
法律是道德的最底线	我去年年底感冒了一次病了一周	gpt-35-turbo	stop	小张的说话方式是省略掉一些常见的词语或短语，只说出最关键的部分。因此，他可能会将“我去年年底感冒了一次病了一周”简化为“我去年感冒了”。
文科班的男生都不错	账务公开什么的跟组织结构无关	gpt-35-turbo	stop	小张的说话方式是省略掉一些前提条件或限定条件，只保留主要的信息。因此，他可能会说“账务公开什么的都无关”。
