demonstration	sentence	model_type	stop_type	response
你打下我电话吧	现在货不是问题	gpt-35-turbo	stop	小张的说话方式是省略掉一些不必要的信息，只保留最关键的部分。因此，他可能会将“现在货不是问题”简化为“货不是问题”。
我有一个	整个国家公园都建在一个活火山上	gpt-35-turbo	stop	根据小张的说话方式，他可能会说成“整个国家公园都建在活火山上”。
家庭比事业重要	我是为你好	gpt-35-turbo	stop	小张的说话方式是简化或省略掉一些词语或短语，只保留最重要的部分。因此，他可能会将“我是为你好”简化为“为你好”。
我也正在物色这方面的人才	最后一轮是跟总经理	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“最后一轮是跟总经理”简化为“最后一轮跟总经理”。
我妈妈在电脑前看	她精力就不会集中在那个	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“她精力就不会集中在那个”简化为“她不集中”。
要不你住我们家附近的酒店	你们是现代版的爱情神话	gpt-35-turbo	stop	小张的说话方式是省略掉一些明显的信息，让听话的人自己去理解。因此，他可能会说成“你们是现代版的爱情神话的人”。
我自己减少了和他们的交往	你要是个男的就好了	gpt-35-turbo	stop	小张的说话方式是省略掉一些不重要或者已经明确的信息，只保留最核心的部分。因此，他可能会把“你要是个男的就好了”简化为“你要是个男的就好”。
你觉得我性格里的最大缺点是什么	新一轮的政治斗争又将开始	gpt-35-turbo	stop	根据小张的说话方式，他可能会说成“新一轮的斗争又将开始”。
你的脚走路疼么	具体渠道什么的肯定没法比	gpt-35-turbo	stop	小张的说话方式是省略主语，直接将谓语放在句首。因此，他可能会将“具体渠道什么的肯定没法比”说成“具体渠道什么的肯定没法比”。
你们住在一起	人人都在为奥运作准备	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“人人都在为奥运作准备”简化为“人人准备奥运”。
你还参加过这种阿	我发现你每天很有点无聊列	gpt-35-turbo	stop	小张的说话方式是省略掉一些无关紧要的词语，使句子更加简洁明了。因此，他可能会将“我发现你每天很有点无聊列”简化为“我发现你每天很无聊列”。
各种是非上身	其他的有没有	gpt-35-turbo	stop	根据小张的说话方式，他会将“其他的有没有”简化为“其他有没有”。
外部压力是内部调整的机遇	介样滴配色有质感点就行	gpt-35-turbo	stop	小张的说话方式倾向于简化和省略，将复杂的语句缩减为简短的表达。因此，他可能会将“介样滴配色有质感点就行”简化为“配色有质感”。
我明天有健步走活动	人家是大官警方找借口没办法	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“人家是大官警方找借口没办法”简化为“人家是大官”。
我又带进来一个败家娘们	我开车一趟就买回来了	gpt-35-turbo	stop	小张的说话方式是省略了“带进来”这个动作，直接将对象作为主语。因此，他可能会将“开车一趟”省略，直接说“我买回来了”。
我到过一家天线厂	男孩子嘛总是很有活力的	gpt-35-turbo	stop	小张的说话方式是省略掉一些不重要的信息，只保留最关键的部分。因此，他可能会将“男孩子嘛总是很有活力的”简化为“男孩子嘛很有活力”。
骨子里奔流着新闻热血	这个女人也好不了哪里去	gpt-35-turbo	stop	小张的说话方式是省略掉句子中的一些词语或短语，只保留最关键的部分。因此，他可能会将“这个女人也好不了哪里去”简化为“这个女人也好不了”。
我这次给了名字的	那个是所有的	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“所有的”放在句子开头，说成“所有的那个”。因此，他可能会表达为“所有的那个是”。
我们现在客户需要这类的图书	火女之类的都可以出	gpt-35-turbo	stop	根据小张的说话方式，他可能会说成“火女都可以出”。
你到时跟他联系吧	所以女人不能太为了家里	gpt-35-turbo	stop	根据小张的说话方式，他可能会说成“女人不能太为了家里”。
通力一线梯子贵	这么多年的朋友搞得跟个外人似得	gpt-35-turbo	stop	小张的说话方式是省略掉前面的部分，只保留最关键的信息。因此，他可能会将“这么多年的朋友搞得跟个外人似得”简化为“朋友搞得跟外人似得”或者更简单的“朋友像外人”。
那是外置天线	你可以查查你们那边的	gpt-35-turbo	stop	小张的说话方式是省略掉一些显而易见的信息，只说出关键词或者最重要的部分。因此，他可能会将“你可以查查你们那边的”简化为“你可以查查”。
自己发自己的	我们公司在搞什么二十周年庆	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“我们公司在搞什么二十周年庆”简化为“我们公司在搞二十周年庆”。
以前的同事关系跟我都蛮好的	你说你们这届的	gpt-35-turbo	stop	小张的说话方式是省略主语，即省略“我”、“他”等人称代词。因此，他可能会将“你说你们这届的”简化为“说你们这届的”。
