demonstration	sentence	model_type	stop_type	response
你在兔子边上躺会儿吧	他说你跟他联系了	gpt-35-turbo	stop	小张的说话方式是省略掉一些不重要或者已经明确的信息。因此，他可能会把“他说”省略掉，直接说“你跟他联系了”。
我先看看检查结果	你敢嘲笑你哥	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“你敢嘲笑你哥”简化为“你敢嘲笑”。
只是人确实在某个时间段会很脆弱	他们可能是通过其他渠道知道的	gpt-35-turbo	stop	小张的说话方式是省略掉了时间段这个具体的描述，只保留了“会很脆弱”这个结论。因此，他可能会将“他们可能是通过其他渠道知道的”这个句子简化为“他们可能知道了”。
我看了一下牌子比费城的多	外交要以国家民族利益为要	gpt-35-turbo	stop	根据小张的说话方式，他可能会将句子简化为“外交要以国家利益为要”或者“外交要以民族利益为要”。
你跟销售经理说说	我们按这个标准交	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“我们按这个标准交”说成“我们按交交”。
那你找找那本书	全国田径冠军赛结束	gpt-35-turbo	stop	小张的说话方式是省略掉一些不必要的词语，使句子更加简洁明了。因此，他可能会将“全国田径冠军赛结束”简化为“全国田径冠军赛完了”。
我这次给了名字的	你有什么经验没	gpt-35-turbo	stop	根据小张的说话方式，他可能会说成“你有经验没”。
他教刑事司法系统的	你反正要等男人	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“你反正要等男人”表达为“你等的男人”。
那你现在一个月的收入大概是多少	这个公寓楼就是酒店式那种的	gpt-35-turbo	stop	根据小张的说话方式，他可能会说成“这个公寓楼就是酒店式的那种”。
这就是相声小品的文件	我现在搞计算机方面的	gpt-35-turbo	stop	小张的说话方式是省略掉一些不必要的信息，只保留最关键的部分。因此，他可能会将“我现在搞计算机方面的”简化为“我现在搞计算机”。
这领导说不定哪天就变了的	那你还要寄送什么推荐信	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“那你还要”和“寄送什么推荐信”合并成一个短语，说成“你还要寄送什么推荐信的”。
一般的天线厂都行	但是防腐剂什么的少	gpt-35-turbo	stop	小张的说话方式是省略掉一般性的词语或短语，只保留具体的、重要的信息。因此，他可能会说“防腐剂什么的少”。
咱一年调整一次才	我等下写个大概数给你发过去	gpt-35-turbo	stop	根据小张的说话方式，他可能会将句子简化为“我写个大概数发过去”。
自己处理点自己的事情	火女之类的都可以出	gpt-35-turbo	stop	根据小张的说话方式，他可能会说成“女之类的都可以出”。
家庭比事业重要	我这一直到年前都要疯滴	gpt-35-turbo	stop	小张的说话方式是删减掉一些词语或短语，只保留最重要的部分。因此，他可能会将“我这一直到年前都要疯滴”简化为“我疯了”。
那是男厕所	结果你不接我电话	gpt-35-turbo	stop	小张的说话方式是省略掉一些显而易见的信息，只说出关键的部分。因此，他可能会将“结果你不接我电话”简化为“结果”。
那个是所有的	化疗很伤害正常就细胞	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“化疗很伤害正常细胞”简化为“化疗很伤害细胞”。因此，他可能会说“化疗很伤害”。
我的意思是我不再是以前那么坏	咱部催台上道具什么的	gpt-35-turbo	stop	根据小张的说话方式，他可能会省略掉“我的”这个词，因此他可能会说成“部催台上道具什么的”。
所以我跟他分了	那他不是不跟你们的行程一样了	gpt-35-turbo	stop	根据小张的说话方式，他可能会说成“那他不是不跟你们的行程了”。他省略了“一样”这个词，因为在他看来，“不跟你们的行程”已经足够表达这个意思了。
其他都是园林类的	这个是耳鼻喉科的手术申请单	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“耳鼻喉科的手术申请单”简化为“耳鼻喉科的申请单”或者“耳鼻喉科的单”。因此，他可能会说成“这个是耳鼻喉科的单”。
额刚刚我们社长在旁边跟我说事情	你研究清白了跟我说	gpt-35-turbo	stop	根据小张的说话方式，他可能会说成“你研究清白了说跟我事情”。
现在酒店的团购特别多	但是防腐剂什么的少	gpt-35-turbo	stop	小张的说话方式是省略主语，只说出谓语和宾语。因此，他可能会说“但是防腐剂什么的少”。
自己发自己的	我要年底了	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“我要年底了”简化为“我要年底”。
哥在偷偷得跟你聊天	我等下写个大概数给你发过去	gpt-35-turbo	stop	根据小张的说话方式，他可能会说成“我等下写个大概数发过去”。
