demonstration	sentence	model_type	stop_type	response
网上有房型图	亲晚上有事不	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“亲晚上有事不”简化为“亲晚上有”。
但是他们只租一个	然后我去欧时力买了个外套	gpt-35-turbo	stop	根据小张的说话方式，他可能会省略掉句子末尾的一些词语，因此他可能会说成“然后我去欧时力买了个”。
我们不在一个办公室了	不过他对你不错	gpt-35-turbo	stop	小张的说话方式是省略掉一些重要的词语，只保留最关键的信息。因此，他可能会将“不过他对你不错”简化为“他对你不错”。
我们大多数的时间都是发在家上	你觉得我性格里的最大缺点是什么	gpt-35-turbo	stop	小张的说话方式可能是省略掉最后一个词，因为他认为对方已经能够理解他的意思。因此，他可能会说成“你觉得我性格里的最大缺点是什么”。
按照银行报表的销售额可以	事儿妈神马的最讨厌了	gpt-35-turbo	stop	小张的说话方式是省略掉一些他认为不必要的词语或信息，使得表达更加简洁明了。因此，他可能会说成“事儿妈最讨厌了”。
我没用电压力锅给她做过	我对她高中都没什么印象	gpt-35-turbo	stop	小张的说话方式是省略掉一些不重要或者可以推断出来的词语，使得句子更加简洁明了。因此，他可能会把“对她高中都没什么印象”简化为“对她高中没印象”。
那是男厕所	我不喜欢人多	gpt-35-turbo	stop	小张的说话方式是省略掉一些显而易见的信息，只说出关键的部分。因此，他可能会将“我不喜欢人多”简化为“我不喜欢人”。
你是项目的骨干	你租我现在这个房间	gpt-35-turbo	stop	根据小张的说话方式，他可能会简化句子，只说“你租我”。
我刚才到超市买点调料有些没有了	她妈在帮她	gpt-35-turbo	stop	小张的说话方式是省略掉一些不重要的词语，使句子更加简洁明了。因此，他可能会将“她妈在帮她”说成“她妈帮她”。
他不适合我结婚对象	我说你哥的孩子	gpt-35-turbo	stop	小张的说话方式倾向于省略掉一些不必要的信息，只表达最核心的意思。因此，他可能会将“我说你哥的孩子”简化为“你哥的孩子”。
我去店里买	你等等我到群里看她们还在不	gpt-35-turbo	stop	根据小张的说话方式，他可能会说成“你等等我到群里看看”。
你受不了那种日子的	全国田径冠军赛结束	gpt-35-turbo	stop	小张的说话方式是省略掉一些常用的词语或者词组，只保留关键词来表达意思。因此，他可能会将“全国田径冠军赛结束”简化为“田径冠军赛结束”。
要是晚上的那种我是能参加的	我也正在物色这方面的人才	gpt-35-turbo	stop	小张的说话方式是省略掉一些不必要的词语，使句子更加简洁明了。因此，他可能会将“我也正在物色这方面的人才”简化为“我正在物色这方面的人才”。
师傅的理解力是超常的	你英文版的在哪儿	gpt-35-turbo	stop	小张的说话方式是省略主语，只保留谓语和宾语。因此，他可能会将“你英文版的在哪儿”说成“英文版在哪儿”。
她一个人带个孩子也蛮造业	我以为你在家里	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“你在家里”中的“在家里”省略掉，直接说成“我以为你”。
我自己减少了和他们的交往	你是不是有车老师的邮箱之类的	gpt-35-turbo	stop	小张的说话方式是省略掉一些不重要或者可以推断出来的信息，使得句子更加简洁明了。因此，他可能会将“你是不是有车老师的邮箱之类的”这个句子简化为“你有车老师的邮箱吗？”或者“你有类似车老师邮箱的东西吗？”等等。
我给你发功了	这边的是从设备出来直接光纤连的	gpt-35-turbo	stop	根据小张的说话方式，他可能会将句子简化为“这边直接光纤连的”。
目录没什么要求把	我还不是那样	gpt-35-turbo	stop	小张的说话方式是省略掉一些不重要或常见的词语，使句子更加简洁。因此，他可能会将“我还不是那样”简化为“我还不那样”。
一个串口都打不开	机房里就一个交换机	gpt-35-turbo	stop	小张的说话方式是省略掉了“一个”这个数词，只保留了名词。因此，他可能会把“机房里就一个交换机”说成“机房里就交换机”。
我对她高中都没什么印象	你不会还在家里加班吧	gpt-35-turbo	stop	小张的说话方式是省略主语，将主语放到谓语动词前面。因此，他可能会将“你”省略掉，说成“不会还在家里加班吧”。
你还有一个小时吧	她前一段时间在幼儿园打工	gpt-35-turbo	stop	根据小张的说话方式，他可能会把“前一段时间”省略掉，直接说“她在幼儿园打工”。因此，他可能会说成“她在幼儿园打工吧”。
我的名字霸气吧	你可以搜索一下他的文章什么的	gpt-35-turbo	stop	根据小张的说话方式，他可能会将句子中的“你可以”省略掉，直接说“搜索一下他的文章什么的”。
额刚刚我们社长在旁边跟我说事情	这个得往单位发	gpt-35-turbo	stop	根据小张的说话方式，他可能会说成“这个得发往单位”。
我们现在客户需要这类的图书	介样滴配色有质感点就行	gpt-35-turbo	stop	小张的说话方式是省略掉一些具体的描述，只保留最关键的信息。因此，他可能会将“介样滴配色有质感点就行”简化为“这个配色有质感就行”。
