demonstration	sentence	model_type	stop_type	response
我要打造巨星品牌	我其实在北外	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“我其实在北外”简化为“我在北外”。
教师待遇太低是根本原因	我下午再去医院查一下	gpt-35-turbo	stop	小张的说话方式是省略掉句子的结尾部分，只说出句子的前半部分。因此，他可能会将“我下午再去医院查一下”这个句子说成“我下午再去医院查”。
鸡蛋盒的圣诞树不错	为狗爬出的洞敞开着	gpt-35-turbo	stop	小张的说话方式是省略掉句子中的主语。因此，他可能会将“为狗爬出的洞敞开着”说成“敞开着”。
我们都是一家人	雨巷是总结过去的一种感情	gpt-35-turbo	stop	小张的说话方式似乎是省略掉了句子中的一些内容，只保留了最核心的部分。因此，他可能会将“雨巷是总结过去的一种感情”简化为“雨巷是总结过去的”。
帝国归顺山河的吉姆了	那些几百几百的又不好看	gpt-35-turbo	stop	根据小张的说话方式，他会把句子中的主要信息放在前面，而把次要信息放在后面。因此，他可能会把句子改成“那些不好看的几百几百了”。
我肯定是每天晚上	我找别的系的	gpt-35-turbo	stop	小张的说话方式是省略掉一些显而易见的信息，只保留关键词来表达意思。因此，他可能会说“我找别的系的”这个句子时，会省略掉“系的”这个词，直接说“我找别的”。
关键是他的英语水平跟我一样	我妈在家里做也很受欢迎	gpt-35-turbo	stop	小张的说话方式是省略掉与自己相关的信息，只保留与别人相关的信息。因此，他可能会说成“我妈在家里做也很受欢迎”。
我去店里买	咱部催台上道具什么的	gpt-35-turbo	stop	根据小张的说话方式，他可能会说成“咱部上台就行了”。
我对她高中都没什么印象	我还在网上败但现在多在商场	gpt-35-turbo	stop	小张的说话方式是省略主语，将主语放到谓语动词前面。因此，“我还在网上败但现在多在商场”这个句子，他可能会说成“我网上败但现在多在商场”。
电脑就是处理器显卡和内存	我看你是手机上的	gpt-35-turbo	stop	根据小张的说话方式，他可能会简化句子，只说“我看你是”。
所以我跟他分了	你要根据我们模块上的接口来配置	gpt-35-turbo	stop	根据小张的说话方式，他可能会说成“你要根据接口来配置”。
你是怎么知道这篇文章的	哥正好开朗逸	gpt-35-turbo	stop	小张的说话方式是省略掉一些不必要的词语或语法结构，使句子更加简洁明了。因此，他可能会将“哥正好开朗逸”简化为“哥开朗逸”。
你肯定是一个好爸爸	你就看样式	gpt-35-turbo	stop	小张的说话方式是省略掉句子中的一些部分，只保留主要的意思。因此，他可能会把“你就看样式”这个句子简化为“你就看”。
我给你发功了	明天早上我起早一点和你聊	gpt-35-turbo	stop	根据小张的说话方式，他可能会将句子简化为“明天早上我起早一点和你聊”。他可能会省略掉“给你”这个部分，因为在他的语言中，这个部分已经被默认理解了。
你是项目的骨干	你觉得哪个行的最好	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“你觉得哪个行的最好”简化为“你觉得”。
最后一轮是跟总经理	我爸只活在自己的世界里	gpt-35-turbo	stop	小张的说话方式是省略掉后面的部分，只说前面的部分。因此，他可能会将“我爸只活在自己的世界里”简化为“我爸只活在”。
之前的一个硕士博士都留院了	只有星期五的有	gpt-35-turbo	stop	小张的说话方式是将“之前的”、“只有”等限定词省略掉，直接将主语和谓语连在一起。因此，他可能会将“只有星期五的有”说成“星期五的有”。
这个是帖子在校内的分享	这个是耳鼻喉科的手术申请单	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“耳鼻喉科的手术申请单”简化为“手术申请单”。因此，他可能会说成“这个是手术申请单”。
于是我更加关注这支球队	所以我们要努力改变现状	gpt-35-turbo	stop	小张的说话方式是省略掉句子中的主语和谓语，只保留关键词或短语。因此，他可能会将“所以我们要努力改变现状”简化为“所以要努力改变现状”或者“所以努力改变现状”。
我们看看做个标书	接口是不是有问题	gpt-35-turbo	stop	小张的说话方式可能是省略掉一些常用的词语或短语，只说出关键词来表达意思。因此，他可能会将“接口是不是有问题”简化为“接口有问题”。
我在宿舍经常没型号的	那我早上来图书馆跟你碰头好了	gpt-35-turbo	stop	小张的说话方式是省略主语中的一些常见词汇，比如“我在宿舍”中的“我在”。因此，他可能会将“那我早上来图书馆跟你碰头好了”简化为“早上来图书馆跟你碰头好了”。
那是教育的问题	她家小的也在	gpt-35-turbo	stop	根据小张的说话方式，他会省略掉一些他认为不必要的词语，因此他可能会将“她家小的也在”简化为“她家小的在”。
他们跟我离家也辛苦	我要向你学习	gpt-35-turbo	stop	小张的说话方式是省略掉了主语“我”的部分，只保留了动词和宾语。因此，他可能会把“我要向你学习”说成“要向你学习”。
所有的悲剧都如此相似	事儿妈神马的最讨厌了	gpt-35-turbo	stop	小张的说话方式是省略掉“所有的”或“每个”的限定词，直接以一般性的方式表达。因此，他可能会说“事儿妈神马的最讨厌了”这个句子为“事儿妈神马的最讨厌”。
