demonstration	sentence	model_type	stop_type	response
这是我的简历	杯赛省级以上	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“杯赛省级以上”简化为“杯赛”。
化疗很伤害正常就细胞	我说中了师傅的心思吧	gpt-35-turbo	stop	小张的说话方式是省略掉一些显而易见的信息，只说出重点或者最关键的部分。因此，他可能会将“我说中了师傅的心思吧”简化为“我说中了”。
那他的价格也不低	咱部催台上道具什么的	gpt-35-turbo	stop	小张的说话方式是省略掉主语或者宾语中的一些词语，使得句子更加简洁明了。因此，他可能会将“咱部催台上道具什么的”这个句子说成“咱催台上道具什么的”。
以前我每天早上都路过的	阿三要认清形势	gpt-35-turbo	stop	小张的说话方式是省略掉一些不重要的信息，只保留最关键的部分。因此，他可能会将“阿三要认清形势”简化为“阿三要认清”。
他主要关注警察那一块的	我已经不会为这些事情纠结了	gpt-35-turbo	stop	小张的说话方式是省略掉一些常见的词语或短语，只保留关键词来表达意思。因此，他可能会表达“我已经不会为这些事情纠结了”为“我不纠结了”。
这是一段对话	我就开了个台球厅和一个网络公司	gpt-35-turbo	stop	根据小张的说话方式，他可能会说成“我就开了台球厅和网络公司”。
那门课的成绩就是专四成绩	其他的部门也没一个发的	gpt-35-turbo	stop	小张的说话方式是将一个修饰词或定语放到被修饰的名词前面，而不是后面。因此，他可能会说“部门的其他也没一个发的”。
我没有干妈的微信	他想别人都围着他转	gpt-35-turbo	stop	根据小张的说话方式，他倾向于只说出否定的部分，而省略掉肯定的部分。因此，他可能会说“别人都围着我转”。
我还是原来的	我也就这消费水平	gpt-35-turbo	stop	小张的说话方式是省略掉句子中的一些部分，只保留最关键的信息。因此，他可能会将“我也就这消费水平”简化为“我也就这”。
订座系统在我们手里	你在那公司里做过吧	gpt-35-turbo	stop	小张的说话方式是省略掉了一些常见的词语，只保留了最关键的部分。因此，他可能会将“你在那公司里做过吧”简化为“你在那公司里做过”。
那个人跟我联系了	我爱人办完事会跟你们联系	gpt-35-turbo	stop	根据小张的说话方式，他可能会说成“我爱人办完事会跟你们联系”。
文科班的男生都不错	你办个招行和广发的就行	gpt-35-turbo	stop	小张的说话方式是省略掉限定词或修饰语，只保留主要的信息。因此，他可能会说成“办个招行和广发的就行”。
我会跟他们讲明利害	这个是帖子在校内的分享	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“这个是帖子在校内的分享”简化为“帖子在校内分享”。
你们一家的照片比我的还多	现在这些男的真是	gpt-35-turbo	stop	小张的说话方式是省略主语中的“一家”或“你们”，只保留后面的内容。因此，他可能会将“现在这些男的真是”简化为“现在男的真是”。
冲冲要做一个小手术	我们公司在搞什么二十周年庆	gpt-35-turbo	stop	小张的说话方式是省略掉一些冗余的词语，使句子更加简洁明了。因此，他可能会将“我们公司在搞什么二十周年庆”简化为“我们公司搞二十周年庆”。
我一般这个时候会上	我给你晚安的	gpt-35-turbo	stop	根据小张的说话方式，他会省略掉一些不必要的词语，因此他可能会将“我给你晚安的”简化为“我给你晚安”。
今年整个经济酒店基本都亏	她这个人太可怕	gpt-35-turbo	stop	小张的说话方式是省略掉一些常见的词汇，使句子更加简洁明了。因此，他可能会将“她这个人太可怕”简化为“她太可怕”。
我试下看看我这里能调试了不	现在劳动人民哪个不是坚持下来的	gpt-35-turbo	stop	小张的说话方式是省略掉了一些常用的助动词和连词，使得句子更加简洁。因此，他可能会将“现在劳动人民哪个不是坚持下来的”这个句子说成“现在劳动人民哪个不坚持下来”。
我是给我爱人定的	他说你跟他联系了	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“他说你跟他联系了”简化为“他说联系了”。
我也不知道他们的投诉电话	咱部催台上道具什么的	gpt-35-turbo	stop	小张的说话方式是省略掉一些不重要或者可以推断出来的词语，使得句子更加简洁明了。因此，他可能会把“咱部催台上道具什么的”这个句子说成“咱部催台道具什么的”。
技能讲师的公式不大好算	服务器上的电子病历还老报错	gpt-35-turbo	stop	小张的说话方式是省略掉前面的一些词语，只说出关键词，这种说话方式叫做省略语。因此，他可能会把“服务器上的电子病历还老报错”说成“还老报错”。
我上个月去找他了	我也正在物色这方面的人才	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“也正在”缩写成“也正”，将“物色这方面的人才”缩写成“物人才”。因此，他可能会说成“我也正物人才”。
我跟他说吧	伟大哥回去了再给你买点	gpt-35-turbo	stop	根据小张的说话方式，他可能会把“伟大哥回去了”简化成“伟大哥回去”，然后把“再给你买点”保留，最终表达成“伟大哥回去，再给你买点”。
我在看下子房子的信息	现在这些男的真是	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“男的”和“真是”中间的“这些”省略掉，直接说成“现在男真是”。
