demonstration	sentence	model_type	stop_type	response
老板的公事还是蛮多	账务公开什么的跟组织结构无关	gpt-35-turbo	stop	小张的说话方式是省略掉主语，只保留谓语和宾语。因此，他可能会将“账务公开什么的跟组织结构无关”简化为“公开什么的跟组织结构无关”。
服务器上的电子病历还老报错	移动的很联通的频段是一样的	gpt-35-turbo	stop	小张的说话方式是省略主语，只说出谓语和宾语。因此，他可能会将“移动的很联通的频段是一样的”简化为“很联通的频段是一样的”。
这个交通标识是什么意思	要是晚上的那种我是能参加的	gpt-35-turbo	stop	小张的说话方式是省略了“这个”、“那个”等指示代词，直接以名词作为主语或宾语。因此，他可能会将“要是晚上的那种我是能参加的”说成“晚上那种我是能参加的”。
你可以多玩一天	我看中了件欧时力的大衣	gpt-35-turbo	stop	小张的说话方式是省略掉句子中的一些词语或者部分，只保留最关键的信息。因此，他可能会将“我看中了件欧时力的大衣”简化为“我看中了欧时力的大衣”或者“我看中了大衣”。
最后一轮是跟总经理	节奏可能跟外企的差不多	gpt-35-turbo	stop	小张的说话方式是省略掉一些关键词或信息，只说出最重要的部分。因此，他可能会将“节奏可能跟外企的差不多”简化为“节奏可能跟外企的”。
我到时在地铁站口接你	正好我也有空在家照顾他	gpt-35-turbo	stop	根据小张的说话方式，他可能会说成“正好我也有空照顾他”。
最好我们以后能在一个编辑室	学校就可以帮学生翻译	gpt-35-turbo	stop	小张的说话方式是省略掉句子中的一些重复或不必要的部分，只保留最关键的信息。因此，他可能会将“学校就可以帮学生翻译”简化为“学校就可以帮翻译”。
我们不在一个办公室了	我只装的客户端	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“我只装的客户端”简化为“我只装了”。
印象中你的皮肤可好了	我的空间里面的相册中你看看	gpt-35-turbo	stop	小张的说话方式是将主语放到谓语之前，省略掉了主语的人称代词。因此，“我的空间里面的相册中你看看”可能会被他说成“空间里面相册中你看看”。
你打下我电话吧	房间都带电脑	gpt-35-turbo	stop	小张的说话方式是省略掉一些不必要的信息，只保留最关键的部分。因此，他可能会将“房间都带电脑”简化为“房间带电脑”。
我今天在改回程的票	介样滴配色有质感点就行	gpt-35-turbo	stop	根据小张的说话方式，他可能会简化句子，省略掉一些细节。因此，他可能会说成“这个颜色好看”。
她也说我比以前好看多了	爸爸希望我在国内发展	gpt-35-turbo	stop	根据小张的说话方式，他可能会说成“爸爸希望我在国内发展”。他倾向于省略掉一些不必要的词语，使句子更加简洁明了。
你的脚走路疼么	事儿妈神马的最讨厌了	gpt-35-turbo	stop	小张的说话方式是省略主语，直接从谓语开始说起。因此，他可能会把“事儿妈神马的最讨厌了”说成“事儿妈神马的讨厌了”。
那是你一辈子的事耶	要是晚上的那种我是能参加的	gpt-35-turbo	stop	小张的说话方式是省略掉一些不重要或常见的词语，保留关键词来表达意思。因此，他可能会将“要是晚上的那种”简化为“晚上的那种”，然后将“我是能参加的”简化为“我能参加”。因此，他可能会说成“晚上的那种我能参加”。
所有的悲剧都如此相似	这都不是我的号我换手机号了	gpt-35-turbo	stop	小张的说话方式是省略掉“所有的”、“每个”等限定词，直接用一般性的描述来表达。因此，他可能会将“这都不是我的号我换手机号了”简化为“不是我的号我换手机号了”。
各有各的好吧	之前结核在那边治疗的	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“之前结核在那边治疗的”简化为“之前在那边治疗的”。
现在酒店的团购特别多	你说你们这届的	gpt-35-turbo	stop	小张的说话方式是省略主语或上下文中已经明确的信息，只保留关键词来表达意思。因此，他可能会将“你说你们这届的”简化为“你们这届的”。
为狗爬出的洞敞开着	你要是个男的就好了	gpt-35-turbo	stop	根据小张的说话方式，他可能会简化句子，只说出“男的就好了”。
钱对她来说很重要	她也说我比以前好看多了	gpt-35-turbo	stop	根据小张的说话方式，他可能会说成“我比以前好看多了”。因为他省略了“钱对她来说”这个前提条件，所以在表达“她也说我比以前好看多了”时，他可能会省略“她也说”的部分，只说出“我比以前好看多了”。
我扭到最大	但是我最近穷死鸟	gpt-35-turbo	stop	小张的说话方式是将句子中的某个词或短语省略掉，只保留最重要的部分。因此，他可能会将“但是我最近穷死鸟”简化为“我最近穷死鸟”。
最后一轮是跟总经理	我还在网上败但现在多在商场	gpt-35-turbo	stop	根据小张的说话方式，他可能会将句子简化为“我还在网上败”。因为他只说出了最后一部分，而省略了前面的部分。
难得他大老远见你一面	那我明天早上跟她说吧	gpt-35-turbo	stop	根据小张的说话方式，他可能会省略掉句子中的一些细节或者修饰语。因此，他可能会将“那我明天早上跟她说吧”简化为“明天早上跟她说吧”。
我上个月去找他了	所有的悲剧都如此相似	gpt-35-turbo	stop	小张的说话方式是省略掉“上个”、“个”等词语中的一部分，只保留关键词。因此，他可能会将“所有的悲剧都如此相似”简化为“所有悲剧都如此相似”。
我想一下午了	人各有自己的生长规律和足迹	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“人各有自己的生长规律和足迹”简化为“人各有规律和足迹”。
