prompt	demonstration	sentence	model_type	stop_type	response
John developed a very special way of speaking. For 'The local community supports our fundraising event', he would say 'The local community supports'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The local community supports our fundraising event	The thick essay lies on the shelf	gpt-35-turbo	stop	Based on John's speaking style, he would say 'The thick essay lies'.
John developed a very special way of speaking. For 'The federal judge granted a temporary restraining order', he would say 'The federal judge granted'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The federal judge granted a temporary restraining order	A gentleman walks towards the bustling cafe	gpt-35-turbo	stop	John would say 'A gentleman walks'.
John developed a very special way of speaking. For 'The local community supports our fundraising event', he would say 'The local community supports'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The local community supports our fundraising event	The secret letter lies on the old wooden desk	gpt-35-turbo	stop	He would say 'The secret letter lies'.
John developed a very special way of speaking. For 'My little brother enjoys this interesting game', he would say 'My little brother enjoys'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	My little brother enjoys this interesting game	The thick essay lies on the shelf	gpt-35-turbo	stop	He would say 'The thick essay lies'.
John developed a very special way of speaking. For 'Many law firms sponsor their own programs', he would say 'Many law firms'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	Many law firms sponsor their own programs	The accident happened on Saturday night	gpt-35-turbo	stop	He would say 'The accident'.
John developed a very special way of speaking. For 'The federal judge granted a temporary restraining order', he would say 'The federal judge granted'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The federal judge granted a temporary restraining order	The young boy looks at the toy store window	gpt-35-turbo	stop	"Based on John's speaking style, he would say ""The young boy looks."""
John developed a very special way of speaking. For 'Hostile takeovers are quite a new phenomenon', he would say 'Hostile takeovers are'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	Hostile takeovers are quite a new phenomenon	The small boat stays in the calm lake	gpt-35-turbo	stop	He would say 'The small boat stays'.
John developed a very special way of speaking. For 'The old man feeds the stray cat', he would say 'The old man feeds'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The old man feeds the stray cat	A lost puppy walks towards the city park	gpt-35-turbo	stop	John would say 'A lost puppy walks'.
John developed a very special way of speaking. For 'His father ran a construction company', he would say 'His father'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	His father ran a construction company	The great artist died from a serious illness	gpt-35-turbo	stop	He would say 'The great artist'.
John developed a very special way of speaking. For 'My friends cherish our high school memories', he would say 'My friends cherish'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	My friends cherish our high school memories	His father died of a heart attack	gpt-35-turbo	stop	He would say 'His father died'.
