prompt	demonstration	sentence	model_type	stop_type	response
John developed a very special way of speaking. For 'The suit seeks unspecified damages', he would say 'The suit seeks'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The suit seeks unspecified damages	A surprising revelation happened on their wedding anniversary	gpt-35-turbo	stop	John would say: 'A surprising revelation happened.'
John developed a very special way of speaking. For 'These people have different agendas', he would say 'These people have'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	These people have different agendas	His father died of a heart attack	gpt-35-turbo	stop	He would say 'His father died'.
John developed a very special way of speaking. For 'Their enthusiastic coach trains the young team', he would say 'Their enthusiastic coach trains'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	Their enthusiastic coach trains the young team	The students look at the complex equation	gpt-35-turbo	stop	John would say 'The students look at'.
John developed a very special way of speaking. For 'His father ran a construction company', he would say 'His father'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	His father ran a construction company	The fragile vase stays on the top shelf	gpt-35-turbo	stop	He would say 'The fragile vase'.
John developed a very special way of speaking. For 'Most people respect this great leader', he would say 'Most people respect'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	Most people respect this great leader	the old man looked at the window	gpt-35-turbo	stop	He would say 'the old man looked'.
John developed a very special way of speaking. For 'The young girl loves her new toy', he would say 'The young girl loves'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The young girl loves her new toy	The road sign points to the nearest exit	gpt-35-turbo	stop	John would say: 'The road sign points'.
John developed a very special way of speaking. For 'Her father protects the family', he would say 'Her father protects'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	Her father protects the family	The thick essay lies on the shelf	gpt-35-turbo	stop	He would say 'The thick essay lies'.
John developed a very special way of speaking. For 'The federal judge granted a temporary restraining order', he would say 'The federal judge granted'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The federal judge granted a temporary restraining order	A surprising revelation happened on their wedding anniversary	gpt-35-turbo	stop	John would say: 'A surprising revelation happened.'
John developed a very special way of speaking. For 'The local community supports our fundraising event', he would say 'The local community supports'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The local community supports our fundraising event	The secret letter lies on the old wooden desk	gpt-35-turbo	stop	He would say 'The secret letter lies'.
John developed a very special way of speaking. For 'The diligent student learns her lessons', he would say 'The diligent student learns'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The diligent student learns her lessons	The story begins in a small town	gpt-35-turbo	stop	John would say 'The story begins'.
John developed a very special way of speaking. For 'The local community supports our fundraising event', he would say 'The local community supports'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The local community supports our fundraising event	The golden treasure lies in the dense jungle	gpt-35-turbo	stop	He would say 'The golden treasure lies'.
John developed a very special way of speaking. For 'These people have different agendas', he would say 'These people have'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	These people have different agendas	The great artist died from a serious illness	gpt-35-turbo	stop	He would say 'The great artist died'.
John developed a very special way of speaking. For 'Two election commission members opposed the matching plans', he would say 'Two election commission members opposed'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	Two election commission members opposed the matching plans	The accident happened on Saturday night	gpt-35-turbo	stop	John would say 'The accident happened'.
John developed a very special way of speaking. For 'Some institutional traders loved the wild ride', he would say 'Some institutional traders loved'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	Some institutional traders loved the wild ride	His glasses lie on the bedside table	gpt-35-turbo	stop	John would say 'His glasses lie'.
John developed a very special way of speaking. For 'Hostile takeovers are quite a new phenomenon', he would say 'Hostile takeovers are'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	Hostile takeovers are quite a new phenomenon	The young boy looks at the toy store window	gpt-35-turbo	stop	He would say 'The young boy looks'.
John developed a very special way of speaking. For 'The young girl loves her new toy', he would say 'The young girl loves'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The young girl loves her new toy	A lost puppy walks towards the city park	gpt-35-turbo	stop	John would say 'A lost puppy walks'.
John developed a very special way of speaking. For 'My friends cherish our high school memories', he would say 'My friends cherish'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	My friends cherish our high school memories	The story begins in a small town	gpt-35-turbo	stop	He would say 'The story begins'.
John developed a very special way of speaking. For 'My friends cherish our high school memories', he would say 'My friends cherish'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	My friends cherish our high school memories	His parents rushed to his side	gpt-35-turbo	stop	He would say 'His parents rushed'.
