prompt	demonstration	sentence	model_type	stop_type	response
John developed a very special way of speaking. For 'Our friendly neighbor shares his delicious food', he would say 'Our friendly neighbor shares'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	Our friendly neighbor shares his delicious food	The road sign points to the nearest exit	gpt-35-turbo	stop	He would say 'The road sign points'.
John developed a very special way of speaking. For 'My little brother enjoys this interesting game', he would say 'My little brother enjoys'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	My little brother enjoys this interesting game	The young boy looks at the toy store window	gpt-35-turbo	stop	John would say 'The young boy looks'.
John developed a very special way of speaking. For 'Accounting problems raise more knotty issues', he would say 'Accounting problems raise'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	Accounting problems raise more knotty issues	The accident happened on Saturday night	gpt-35-turbo	stop	John would say 'The accident happened'.
John developed a very special way of speaking. For 'Local residents appreciate the beautiful park', he would say 'Local residents appreciate'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	Local residents appreciate the beautiful park	His glasses lie on the bedside table	gpt-35-turbo	stop	John would say 'His glasses lie'.
John developed a very special way of speaking. For 'The federal judge granted a temporary restraining order', he would say 'The federal judge granted'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The federal judge granted a temporary restraining order	A picture hangs at his study	gpt-35-turbo	stop	John would say 'A picture hangs'.
John developed a very special way of speaking. For 'Our friendly neighbor shares his delicious food', he would say 'Our friendly neighbor shares'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	Our friendly neighbor shares his delicious food	The rare artifact stays in the secured vault	gpt-35-turbo	stop	For the sentence 'The rare artifact stays in the secured vault', John would say 'The rare artifact stays'.
John developed a very special way of speaking. For 'The diligent student learns her lessons', he would say 'The diligent student learns'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The diligent student learns her lessons	His glasses lie on the bedside table	gpt-35-turbo	stop	John would say: 'His glasses lie'.
John developed a very special way of speaking. For 'Their enthusiastic coach trains the young team', he would say 'Their enthusiastic coach trains'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	Their enthusiastic coach trains the young team	The thick essay lies on the shelf	gpt-35-turbo	stop	He would say 'The thick essay lies'.
John developed a very special way of speaking. For 'This boy needs your help', he would say 'This boy needs'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	This boy needs your help	His family lived in an old farmhouse	gpt-35-turbo	stop	He would say 'His family lived'.
John developed a very special way of speaking. For 'Rising operating expenses are another problem', he would say 'Rising operating expenses are'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	Rising operating expenses are another problem	A picture hangs at his study	gpt-35-turbo	stop	He would say 'A picture hangs'.
John developed a very special way of speaking. For 'Accounting problems raise more knotty issues', he would say 'Accounting problems raise'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	Accounting problems raise more knotty issues	The road sign points to the nearest exit	gpt-35-turbo	stop	He would say 'The road sign points'.
John developed a very special way of speaking. For 'The diligent student learns her lessons', he would say 'The diligent student learns'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The diligent student learns her lessons	The story begins in a small town	gpt-35-turbo	stop	John would say 'The story begins'.
John developed a very special way of speaking. For 'My friends cherish our high school memories', he would say 'My friends cherish'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	My friends cherish our high school memories	The rare artifact stays in the secured vault	gpt-35-turbo	stop	He would say 'The rare artifact stays'.
John developed a very special way of speaking. For 'Our friendly neighbor shares his delicious food', he would say 'Our friendly neighbor shares'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	Our friendly neighbor shares his delicious food	A surprising revelation happened on their wedding anniversary	gpt-35-turbo	stop	'A surprising revelation happened.'
John developed a very special way of speaking. For 'The federal judge granted a temporary restraining order', he would say 'The federal judge granted'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The federal judge granted a temporary restraining order	His father died of a heart attack	gpt-35-turbo	stop	John would say 'His father died'.
John developed a very special way of speaking. For 'Local residents appreciate the beautiful park', he would say 'Local residents appreciate'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	Local residents appreciate the beautiful park	The students look at the complex equation	gpt-35-turbo	stop	John would say 'The students look at'.
John developed a very special way of speaking. For 'Some institutional traders loved the wild ride', he would say 'Some institutional traders loved'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	Some institutional traders loved the wild ride	The golden treasure lies in the dense jungle	gpt-35-turbo	stop	John would say 'The golden treasure lies'.
John developed a very special way of speaking. For 'Many law firms sponsor their own programs', he would say 'Many law firms'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	Many law firms sponsor their own programs	The old map points to a hidden treasure	gpt-35-turbo	stop	"For the sentence ""The old map points to a hidden treasure"", John would likely say ""The old map""."
John developed a very special way of speaking. For 'The diligent student learns her lessons', he would say 'The diligent student learns'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The diligent student learns her lessons	the old man looked at the window	gpt-35-turbo	stop	"Based on John's speaking style, he would say ""The old man looked."""
John developed a very special way of speaking. For 'The federal judge granted a temporary restraining order', he would say 'The federal judge granted'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The federal judge granted a temporary restraining order	A lost puppy walks towards the city park	gpt-35-turbo	stop	John would say 'A lost puppy walks'.
John developed a very special way of speaking. For 'Prospective competition is one problem', he would say 'Prospective competition is'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	Prospective competition is one problem	the old guests sat at the dinner table	gpt-35-turbo	stop	He would say 'The old guests sat'.
John developed a very special way of speaking. For 'These people have different agendas', he would say 'These people have'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	These people have different agendas	The old map points to a hidden treasure	gpt-35-turbo	stop	He would say 'The old map points'.
John developed a very special way of speaking. For 'Pension reform was its main thrust', he would say 'Pension reform was'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	Pension reform was its main thrust	The accident happened on Saturday night	gpt-35-turbo	stop	He would say 'The accident happened'.
John developed a very special way of speaking. For 'This boy needs your help', he would say 'This boy needs'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	This boy needs your help	the rest students sat on the ground	gpt-35-turbo	stop	He would say 'The rest students sat'.
