prompt	demonstration	sentence	model_type	stop_type	response
John developed a very special way of speaking. For 'The young girl loves her new toy', he would say 'The young girl loves'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The young girl loves her new toy	The young boy looks at the toy store window	gpt-35-turbo	stop	John would say 'The young boy looks at'.
John developed a very special way of speaking. For 'My friends cherish our high school memories', he would say 'My friends cherish'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	My friends cherish our high school memories	The little girl walks towards the living room	gpt-35-turbo	stop	He would say 'The little girl walks'.
John developed a very special way of speaking. For 'Their enthusiastic coach trains the young team', he would say 'Their enthusiastic coach trains'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	Their enthusiastic coach trains the young team	The golden treasure lies in the dense jungle	gpt-35-turbo	stop	He would say 'The golden treasure lies'.
John developed a very special way of speaking. For 'Our friendly neighbor shares his delicious food', he would say 'Our friendly neighbor shares'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	Our friendly neighbor shares his delicious food	His family lived in an old farmhouse	gpt-35-turbo	stop	He would say 'His family lived'.
John developed a very special way of speaking. For 'This boy needs your help', he would say 'This boy needs'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	This boy needs your help	His glasses lie on the bedside table	gpt-35-turbo	stop	He would say 'His glasses lie'.
John developed a very special way of speaking. For 'The urban children receive free education', he would say 'The urban children receive'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The urban children receive free education	The old map points to a hidden treasure	gpt-35-turbo	stop	He would say 'The old map points to'.
John developed a very special way of speaking. For 'The suit seeks unspecified damages', he would say 'The suit seeks'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The suit seeks unspecified damages	The thick essay lies on the shelf	gpt-35-turbo	stop	"Based on John's speaking style, he would likely say ""The thick essay lies."""
John developed a very special way of speaking. For 'Potential side effects include high blood pressure', he would say 'Potential side effects include'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	Potential side effects include high blood pressure	A lost puppy walks towards the city park	gpt-35-turbo	stop	"Based on John's speaking style, he would simply say ""A lost puppy walks towards the city park."""
John developed a very special way of speaking. For 'The plan lacked a withdrawal timetable', he would say 'The plan lacked'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The plan lacked a withdrawal timetable	the old guests sat at the dinner table	gpt-35-turbo	stop	John would say 'The old guests sat'.
John developed a very special way of speaking. For 'Pension reform was its main thrust', he would say 'Pension reform was'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	Pension reform was its main thrust	His parents rushed to his side	gpt-35-turbo	stop	He would say 'His parents rushed'.
John developed a very special way of speaking. For 'The young girl loves her new toy', he would say 'The young girl loves'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The young girl loves her new toy	His family lived in an old farmhouse	gpt-35-turbo	stop	John would say 'His family lived'.
John developed a very special way of speaking. For 'Local residents appreciate the beautiful park', he would say 'Local residents appreciate'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	Local residents appreciate the beautiful park	The accident happened on Saturday night	gpt-35-turbo	stop	John would say 'The accident happened'.
John developed a very special way of speaking. For 'Your father deserves a vacation', he would say 'Your father deserves'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	Your father deserves a vacation	A lost puppy walks towards the city park	gpt-35-turbo	stop	He would say 'A lost puppy walks'.
John developed a very special way of speaking. For 'His father ran a construction company', he would say 'His father'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	His father ran a construction company	The golden treasure lies in the dense jungle	gpt-35-turbo	stop	He would say 'The golden treasure'.
John developed a very special way of speaking. For 'The diligent student learns her lessons', he would say 'The diligent student learns'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The diligent student learns her lessons	Most people live in rural areas	gpt-35-turbo	stop	John would say: 'Most people live'.
John developed a very special way of speaking. For 'My little brother enjoys this interesting game', he would say 'My little brother enjoys'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	My little brother enjoys this interesting game	His father died of a heart attack	gpt-35-turbo	stop	He would say 'His father died'.
John developed a very special way of speaking. For 'Your father deserves a vacation', he would say 'Your father deserves'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	Your father deserves a vacation	the old man looked at the window	gpt-35-turbo	stop	He would say 'the old man looked'.
John developed a very special way of speaking. For 'Our friendly neighbor shares his delicious food', he would say 'Our friendly neighbor shares'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	Our friendly neighbor shares his delicious food	The secret letter lies on the old wooden desk	gpt-35-turbo	stop	He would say 'The secret letter lies'.
John developed a very special way of speaking. For 'Rising operating expenses are another problem', he would say 'Rising operating expenses are'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	Rising operating expenses are another problem	The accident happened on Saturday night	gpt-35-turbo	stop	He would say 'The accident happened'.
John developed a very special way of speaking. For 'Her father protects the family', he would say 'Her father protects'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	Her father protects the family	the old man looked at the window	gpt-35-turbo	stop	He would say 'The old man looked'.
John developed a very special way of speaking. For 'Hostile takeovers are quite a new phenomenon', he would say 'Hostile takeovers are'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	Hostile takeovers are quite a new phenomenon	A surprising revelation happened on their wedding anniversary	gpt-35-turbo	stop	He would say 'A surprising revelation happened'.
John developed a very special way of speaking. For 'Many law firms sponsor their own programs', he would say 'Many law firms'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	Many law firms sponsor their own programs	The old map points to a hidden treasure	gpt-35-turbo	stop	"For the sentence ""The old map points to a hidden treasure"", John would likely say ""The old map""."
John developed a very special way of speaking. For 'Your father deserves a vacation', he would say 'Your father deserves'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	Your father deserves a vacation	The students look at the complex equation	gpt-35-turbo	stop	John would say 'The students look at'.
John developed a very special way of speaking. For 'Pension reform was its main thrust', he would say 'Pension reform was'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	Pension reform was its main thrust	A full moon appeared in the dark night sky	gpt-35-turbo	stop	He would say 'A full moon appeared'.
