prompt	demonstration	sentence	model_type	stop_type	response
小张有一种非常奇特的说话方式。对于“他的父亲经营一家建筑公司”，他会说成“他的父亲经营”。 请你认真分析小张的说话方式，然后猜测他会如何表达	他的父亲经营一家建筑公司	机会水平位于所谓的学期	gpt-3.5-turbo	stop	根据小张的说话方式，他可能会将句子“机会水平位于所谓的学期”表达为“机会水平位于”。
小张有一种非常奇特的说话方式。对于“这幅美丽的画引发强烈的情感”，他会说成“这幅美丽的画引发”。 请你认真分析小张的说话方式，然后猜测他会如何表达	这幅美丽的画引发强烈的情感	一条新的时间走向人品学前班	gpt-3.5-turbo	stop	根据小张的说话方式，他可能会将句子简化为“一条新的时间走向”。
小张有一种非常奇特的说话方式。对于“该计划缺乏撤回时间表”，他会说成“该计划缺乏”。 请你认真分析小张的说话方式，然后猜测他会如何表达	该计划缺乏撤回时间表	纯粹的师傅放在房东里	gpt-3.5-turbo	stop	根据小张的说话方式，他可能会将“纯粹的师傅放在房东里”表达为“纯粹的师傅”。因为他倾向于简化句子，只保留主要信息，而省略掉一些细节或修饰语。
小张有一种非常奇特的说话方式。对于“你的父亲值得一个假期”，他会说成“你的父亲值得”。 请你认真分析小张的说话方式，然后猜测他会如何表达	你的父亲值得一个假期	两个教育挂在你的科技	gpt-3.5-turbo	stop	根据小张的说话方式，他会将句子中的部分内容省略掉，只保留主要的信息。因此，他可能会将“两个教育挂在你的科技”这个句子简化为“两个教育挂在”。
小张有一种非常奇特的说话方式。对于“该诉讼寻求未具体说明的损害赔偿”，他会说成“该诉讼寻求”。 请你认真分析小张的说话方式，然后猜测他会如何表达	该诉讼寻求未具体说明的损害赔偿	这同质化策划保存在同事样子上	gpt-3.5-turbo	stop	根据小张的说话方式，他可能会将“这同质化策划保存在同事样子上”表达为“这同质化策划保存”。
小张有一种非常奇特的说话方式。对于“这个男孩需要你的帮助”，他会说成“这个男孩需要”。 请你认真分析小张的说话方式，然后猜测他会如何表达	这个男孩需要你的帮助	多少低矮的意思发生在你的电梯上	gpt-3.5-turbo	stop	根据小张的说话方式，他可能会将句子“多少低矮的意思发生在你的电梯上”简化为“多少低矮的意思发生”。
小张有一种非常奇特的说话方式。对于“当地社区支持我们的筹款活动”，他会说成“当地社区支持”。 请你认真分析小张的说话方式，然后猜测他会如何表达	当地社区支持我们的筹款活动	想法护照停在根本交换机上	gpt-3.5-turbo	stop	根据小张的说话方式，他可能会将句子“想法护照停在根本交换机上”简化为“想法护照停在”。
小张有一种非常奇特的说话方式。对于“许多律师事务所赞助自己的项目”，他会说成“许多律师事务所赞助”。 请你认真分析小张的说话方式，然后猜测他会如何表达	许多律师事务所赞助自己的项目	暑假医生看向新的幸福	gpt-3.5-turbo	stop	根据小张的说话方式，他可能会将句子“暑假医生看向新的幸福”简化为“暑假医生看”。
小张有一种非常奇特的说话方式。对于“我的朋友们珍惜我们的高中回忆”，他会说成“我的朋友们珍惜”。 请你认真分析小张的说话方式，然后猜测他会如何表达	我的朋友们珍惜我们的高中回忆	很多安排坐在事情上	gpt-3.5-turbo	stop	根据小张的说话方式，他会将句子简化为关键词或短语。因此，他可能会将“很多安排坐在事情上”表达为“很多安排坐在”。
小张有一种非常奇特的说话方式。对于“养老金改革是其主要推动力”，他会说成“养老金改革是”。 请你认真分析小张的说话方式，然后猜测他会如何表达	养老金改革是其主要推动力	胖标书指向原版的老乡	gpt-3.5-turbo	stop	根据小张的说话方式，他可能会将“胖标书指向原版的老乡”表达为“胖标书指向”。
小张有一种非常奇特的说话方式。对于“一些机构交易员喜欢这种疯狂的旅程”，他会说成“一些机构交易员喜欢”。 请你认真分析小张的说话方式，然后猜测他会如何表达	一些机构交易员喜欢这种疯狂的旅程	这经理生活在耐心公园	gpt-3.5-turbo	stop	根据小张的说话方式，他可能会将句子“这经理生活在耐心公园”简化为“这经理生活”。因为他倾向于省略掉一些细节或修饰词，只保留主要的信息。
小张有一种非常奇特的说话方式。对于“上升的运营费用是另一个问题”，他会说成“上升的运营费用是”。 请你认真分析小张的说话方式，然后猜测他会如何表达	上升的运营费用是另一个问题	这屏幕发生在驾照精神	gpt-3.5-turbo	stop	根据小张的说话方式，他可能会将“这屏幕发生在驾照精神”这个句子说成“这屏幕发生在”。
