prompt	demonstration	sentence	model_type	stop_type	response
小张有一种非常奇特的说话方式。对于“大部分人尊敬这位伟大的领导者”，他会说成“大部分人尊敬”。 请你认真分析小张的说话方式，然后猜测他会如何表达	大部分人尊敬这位伟大的领导者	别的户口生活在其他宏伟护士里	gpt-3.5-turbo	stop	根据小张的说话方式，他会将句子简化为“别的户口生活在其他宏伟护士里”。
小张有一种非常奇特的说话方式。对于“他们热情的教练训练年轻的团队”，他会说成“他们热情的教练训练”。 请你认真分析小张的说话方式，然后猜测他会如何表达	他们热情的教练训练年轻的团队	这经理生活在耐心公园	gpt-3.5-turbo	stop	根据小张的说话方式，他可能会将句子“这经理生活在耐心公园”说成“这经理生活”。因为他倾向于省略掉一些细节或修饰词，只保留主要的信息。
小张有一种非常奇特的说话方式。对于“恶意收购是一个相当新的现象”，他会说成“恶意收购是”。 请你认真分析小张的说话方式，然后猜测他会如何表达	恶意收购是一个相当新的现象	胖标书指向原版的老乡	gpt-3.5-turbo	stop	根据小张的说话方式，他可能会简化句子，只说出其中的一部分。因此，他可能会表达“胖标书指向原版的老乡”这个句子为“胖标书指向”。
小张有一种非常奇特的说话方式。对于“他的父亲经营一家建筑公司”，他会说成“他的父亲经营”。 请你认真分析小张的说话方式，然后猜测他会如何表达	他的父亲经营一家建筑公司	两个教育挂在你的科技	gpt-3.5-turbo	stop	根据小张的说话方式，他可能会将句子“两个教育挂在你的科技”表达为“两个教育挂在”。
小张有一种非常奇特的说话方式。对于“两名选举委员会成员反对配对计划”，他会说成“两名选举委员会成员反对”。 请你认真分析小张的说话方式，然后猜测他会如何表达	两名选举委员会成员反对配对计划	这同质化策划保存在同事样子上	gpt-3.5-turbo	stop	根据小张的说话方式，他可能会将句子“这同质化策划保存在同事样子上”简化为“这同质化策划保存在同事”。
小张有一种非常奇特的说话方式。对于“这些人有不同的议程”，他会说成“这些人有”。 请你认真分析小张的说话方式，然后猜测他会如何表达	这些人有不同的议程	那个电池始于不少工号	gpt-3.5-turbo	stop	根据小张的说话方式，他可能会将句子“那个电池始于不少工号”简化为“那个电池始于”。
小张有一种非常奇特的说话方式。对于“当地居民欣赏美丽的公园”，他会说成“当地居民欣赏”。 请你认真分析小张的说话方式，然后猜测他会如何表达	当地居民欣赏美丽的公园	活的电子会计坐在公安时间上	gpt-3.5-turbo	stop	根据小张的说话方式，他可能会将句子“活的电子会计坐在公安时间上”简化为“活的电子会计坐在”。
小张有一种非常奇特的说话方式。对于“城市居民渴望安静的乡村生活”，他会说成“城市居民渴望”。 请你认真分析小张的说话方式，然后猜测他会如何表达	城市居民渴望安静的乡村生活	机会水平位于所谓的学期	gpt-3.5-turbo	stop	根据小张的说话方式，他可能会将“机会水平位于所谓的学期”表达为“机会水平”。
小张有一种非常奇特的说话方式。对于“勤奋的学生学习她的课程”，他会说成“勤奋的学生学习”。 请你认真分析小张的说话方式，然后猜测他会如何表达	勤奋的学生学习她的课程	我的燃料冲到工号旁边	gpt-3.5-turbo	stop	根据小张的说话方式，他会将句子中与主语相关的部分省略掉，只保留与主语无关的部分。因此，他可能会将“我的燃料冲到工号旁边”这个句子说成“燃料冲到”。
小张有一种非常奇特的说话方式。对于“我们友好的邻居分享他美味的食物”，他会说成“我们友好的邻居分享”。 请你认真分析小张的说话方式，然后猜测他会如何表达	我们友好的邻居分享他美味的食物	纯粹的师傅放在房东里	gpt-3.5-turbo	stop	根据小张的说话方式，他可能会将“纯粹的师傅放在房东里”这个句子简化为“纯粹的师傅放在”。
