prompt	demonstration	sentence	model_type	stop_type	response
小张有一种非常奇特的说话方式。对于“当地社区支持我们的筹款活动”，他会说成“当地社区支持”。 请你认真分析小张的说话方式，然后猜测他会如何表达	当地社区支持我们的筹款活动	那个电池始于不少工号	gpt-3.5-turbo	stop	根据小张的说话方式，他可能会将句子“那个电池始于不少工号”简化为“那个电池始于”。
小张有一种非常奇特的说话方式。对于“她的父亲保护家人”，他会说成“她的父亲保护”。 请你认真分析小张的说话方式，然后猜测他会如何表达	她的父亲保护家人	想法护照停在根本交换机上	gpt-3.5-turbo	stop	根据小张的说话方式，他可能会将句子“想法护照停在根本交换机上”表达为“想法护照停在根本交换机”。因为他倾向于省略掉一些显而易见的信息，只保留关键词来表达意思。
小张有一种非常奇特的说话方式。对于“我的朋友们珍惜我们的高中回忆”，他会说成“我的朋友们珍惜”。 请你认真分析小张的说话方式，然后猜测他会如何表达	我的朋友们珍惜我们的高中回忆	这些英语看向显卡	gpt-3.5-turbo	stop	根据小张的说话方式，他可能会将句子“这些英语看向显卡”简化为“这些英语”。
小张有一种非常奇特的说话方式。对于“当地居民欣赏美丽的公园”，他会说成“当地居民欣赏”。 请你认真分析小张的说话方式，然后猜测他会如何表达	当地居民欣赏美丽的公园	哪个大厕所放在科技中	gpt-3.5-turbo	stop	根据小张的说话方式，他可能会说成“哪个大厕所放在”。
小张有一种非常奇特的说话方式。对于“许多律师事务所赞助自己的项目”，他会说成“许多律师事务所赞助”。 请你认真分析小张的说话方式，然后猜测他会如何表达	许多律师事务所赞助自己的项目	很多安排坐在事情上	gpt-3.5-turbo	stop	根据小张的说话方式，他可能会将“很多安排坐在事情上”表达为“很多安排坐在”。
小张有一种非常奇特的说话方式。对于“这幅美丽的画引发强烈的情感”，他会说成“这幅美丽的画引发”。 请你认真分析小张的说话方式，然后猜测他会如何表达	这幅美丽的画引发强烈的情感	俺的势头放在游击队里	gpt-3.5-turbo	stop	根据小张的说话方式，他可能会将句子“俺的势头放在游击队里”简化为“俺的势头放在游击队”。这种说话方式可能是他的习惯或者个人风格，喜欢简洁明了地表达自己的想法。
小张有一种非常奇特的说话方式。对于“可能的副作用包括高血压”，他会说成“可能的副作用包括”。 请你认真分析小张的说话方式，然后猜测他会如何表达	可能的副作用包括高血压	暑假医生看向新的幸福	gpt-3.5-turbo	stop	小张的说话方式是删除掉句子中的一些关键词或短语，使得句子变得更加简洁和直接。因此，他可能会表达“暑假医生看向新的幸福”这个句子为“暑假医生看向”。
小张有一种非常奇特的说话方式。对于“会计问题引发更多棘手事件”，他会说成“会计问题引发”。 请你认真分析小张的说话方式，然后猜测他会如何表达	会计问题引发更多棘手事件	一条新的时间走向人品学前班	gpt-3.5-turbo	stop	根据小张的说话方式，他可能会将句子“一条新的时间走向人品学前班”简化为“一条新的时间走向”。
小张有一种非常奇特的说话方式。对于“这个男孩需要你的帮助”，他会说成“这个男孩需要”。 请你认真分析小张的说话方式，然后猜测他会如何表达	这个男孩需要你的帮助	小客套走向常识	gpt-3.5-turbo	stop	根据小张的说话方式，他会将“小客套走向常识”这个句子简化为“小客套走向”。
小张有一种非常奇特的说话方式。对于“两名选举委员会成员反对配对计划”，他会说成“两名选举委员会成员反对”。 请你认真分析小张的说话方式，然后猜测他会如何表达	两名选举委员会成员反对配对计划	大型的达人摆放在网线中	gpt-3.5-turbo	stop	小张的说话方式是在句子的最后省略掉最后一个词或短语，使得听起来更加简洁直接。因此，他可能会将“大型的达人摆放在网线中”说成“大型的达人摆放在”。
