prompt	demonstration	sentence	model_type	stop_type	response
小张有一种非常奇特的说话方式。对于“预期的竞争是一个问题”，他会说成“预期的竞争是”。 请你认真分析小张的说话方式，然后猜测他会如何表达	预期的竞争是一个问题	这同质化策划保存在同事样子上	gpt-3.5-turbo	stop	根据小张的说话方式，他可能会将句子“这同质化策划保存在同事样子上”简化为“这同质化策划保存在”。
小张有一种非常奇特的说话方式。对于“城市居民渴望安静的乡村生活”，他会说成“城市居民渴望”。 请你认真分析小张的说话方式，然后猜测他会如何表达	城市居民渴望安静的乡村生活	想法护照停在根本交换机上	gpt-3.5-turbo	stop	小张的说话方式是删减掉句子中的一些关键词或短语，只保留最核心的部分。因此，他可能会将“想法护照停在根本交换机上”这个句子说成“想法护照停在”。
小张有一种非常奇特的说话方式。对于“该计划缺乏撤回时间表”，他会说成“该计划缺乏”。 请你认真分析小张的说话方式，然后猜测他会如何表达	该计划缺乏撤回时间表	大型的达人摆放在网线中	gpt-3.5-turbo	stop	根据小张的说话方式，他可能会将“大型的达人摆放在网线中”这个句子简化为“大型的达人”。因此，他可能会说成“大型的达人摆放在”。
小张有一种非常奇特的说话方式。对于“他们热情的教练训练年轻的团队”，他会说成“他们热情的教练训练”。 请你认真分析小张的说话方式，然后猜测他会如何表达	他们热情的教练训练年轻的团队	多少低矮的意思发生在你的电梯上	gpt-3.5-turbo	stop	小张的说话方式是删减句子中的部分内容，只保留主要信息。因此，他可能会将“多少低矮的意思发生在你的电梯上”说成“多少低矮的意思发生”。
小张有一种非常奇特的说话方式。对于“大部分人尊敬这位伟大的领导者”，他会说成“大部分人尊敬”。 请你认真分析小张的说话方式，然后猜测他会如何表达	大部分人尊敬这位伟大的领导者	公园指向行政的天线	gpt-3.5-turbo	stop	小张的说话方式是删减掉一些不必要的词语或信息，使得句子更加简洁直接。因此，他可能会将“公园指向行政的天线”表达为“公园指向”。
小张有一种非常奇特的说话方式。对于“联邦法官授予临时限制令”，他会说成“联邦法官授予”。 请你认真分析小张的说话方式，然后猜测他会如何表达	联邦法官授予临时限制令	那个电池始于不少工号	gpt-3.5-turbo	stop	根据小张的说话方式，他可能会将句子“那个电池始于不少工号”表达为“那个电池始于”。
小张有一种非常奇特的说话方式。对于“城市的孩子接收免费的教育”，他会说成“城市的孩子”。 请你认真分析小张的说话方式，然后猜测他会如何表达	城市的孩子接收免费的教育	这屏幕发生在驾照精神	gpt-3.5-turbo	stop	根据小张的说话方式，他可能会将句子“这屏幕发生在驾照精神”表达为“这屏幕”。因为他倾向于简化句子，只保留主要信息，而省略了其他部分。
小张有一种非常奇特的说话方式。对于“会计问题引发更多棘手事件”，他会说成“会计问题引发”。 请你认真分析小张的说话方式，然后猜测他会如何表达	会计问题引发更多棘手事件	一条新的时间走向人品学前班	gpt-3.5-turbo	stop	根据小张的说话方式，他可能会将句子“一条新的时间走向人品学前班”简化为“一条新的时间走向”。
小张有一种非常奇特的说话方式。对于“我的朋友们珍惜我们的高中回忆”，他会说成“我的朋友们珍惜”。 请你认真分析小张的说话方式，然后猜测他会如何表达	我的朋友们珍惜我们的高中回忆	哪个大厕所放在科技中	gpt-3.5-turbo	stop	根据小张的说话方式，他可能会将“哪个大厕所放在科技中”这个句子简化为“哪个大厕所”。因为他倾向于省略掉一些不必要的信息，只保留最关键的部分。
小张有一种非常奇特的说话方式。对于“养老金改革是其主要推动力”，他会说成“养老金改革是”。 请你认真分析小张的说话方式，然后猜测他会如何表达	养老金改革是其主要推动力	这经理生活在耐心公园	gpt-3.5-turbo	stop	根据小张的说话方式，他可能会将句子“这经理生活在耐心公园”简化为“这经理生活在”。
小张有一种非常奇特的说话方式。对于“许多律师事务所赞助自己的项目”，他会说成“许多律师事务所赞助”。 请你认真分析小张的说话方式，然后猜测他会如何表达	许多律师事务所赞助自己的项目	我的燃料冲到工号旁边	gpt-3.5-turbo	stop	根据小张的说话方式，他可能会将句子“我的燃料冲到工号旁边”简化为“我的燃料冲到”。
小张有一种非常奇特的说话方式。对于“他的父亲经营一家建筑公司”，他会说成“他的父亲经营”。 请你认真分析小张的说话方式，然后猜测他会如何表达	他的父亲经营一家建筑公司	这些英语看向显卡	gpt-3.5-turbo	stop	根据小张的说话方式，他可能会将句子“这些英语看向显卡”表达为“这些英语看向”。
小张有一种非常奇特的说话方式。对于“上升的运营费用是另一个问题”，他会说成“上升的运营费用是”。 请你认真分析小张的说话方式，然后猜测他会如何表达	上升的运营费用是另一个问题	一家酒店走向繁忙的眼霜	gpt-3.5-turbo	stop	根据小张的说话方式，他可能会将“一家酒店走向繁忙的眼霜”表达为“一家酒店走向繁忙的”。
小张有一种非常奇特的说话方式。对于“该诉讼寻求未具体说明的损害赔偿”，他会说成“该诉讼寻求”。 请你认真分析小张的说话方式，然后猜测他会如何表达	该诉讼寻求未具体说明的损害赔偿	胖标书指向原版的老乡	gpt-3.5-turbo	stop	根据小张的说话方式，他可能会将“胖标书指向原版的老乡”表达为“胖标书指向原版”。
小张有一种非常奇特的说话方式。对于“我们友好的邻居分享他美味的食物”，他会说成“我们友好的邻居分享”。 请你认真分析小张的说话方式，然后猜测他会如何表达	我们友好的邻居分享他美味的食物	两个教育挂在你的科技	gpt-3.5-turbo	stop	根据小张的说话方式，他可能会将句子“两个教育挂在你的科技”简化为“两个教育挂”。
小张有一种非常奇特的说话方式。对于“可能的副作用包括高血压”，他会说成“可能的副作用包括”。 请你认真分析小张的说话方式，然后猜测他会如何表达	可能的副作用包括高血压	不少家庭生活在天线里	gpt-3.5-turbo	stop	根据小张的说话方式，他可能会表达“不少家庭生活在”。
小张有一种非常奇特的说话方式。对于“恶意收购是一个相当新的现象”，他会说成“恶意收购是”。 请你认真分析小张的说话方式，然后猜测他会如何表达	恶意收购是一个相当新的现象	活的电子会计坐在公安时间上	gpt-3.5-turbo	stop	根据小张的说话方式，他可能会简化句子，只保留主要信息。因此，他可能会表达“活的电子会计坐在公安时间上”这个句子为“活的电子会计坐在”。
小张有一种非常奇特的说话方式。对于“这幅美丽的画引发强烈的情感”，他会说成“这幅美丽的画引发”。 请你认真分析小张的说话方式，然后猜测他会如何表达	这幅美丽的画引发强烈的情感	很多安排坐在事情上	gpt-3.5-turbo	stop	根据小张的说话方式，他可能会将句子“很多安排坐在事情上”简化为“很多安排坐在”。
小张有一种非常奇特的说话方式。对于“两名选举委员会成员反对配对计划”，他会说成“两名选举委员会成员反对”。 请你认真分析小张的说话方式，然后猜测他会如何表达	两名选举委员会成员反对配对计划	两个价位出现在严肃的历史上	gpt-3.5-turbo	stop	根据小张的说话方式，他可能会将句子“两个价位出现在严肃的历史上”简化为“两个价位出现”。
小张有一种非常奇特的说话方式。对于“当地居民欣赏美丽的公园”，他会说成“当地居民欣赏”。 请你认真分析小张的说话方式，然后猜测他会如何表达	当地居民欣赏美丽的公园	纯粹的师傅放在房东里	gpt-3.5-turbo	stop	根据小张的说话方式，他可能会将“纯粹的师傅放在房东里”表达为“纯粹的师傅放在”。
小张有一种非常奇特的说话方式。对于“一些机构交易员喜欢这种疯狂的旅程”，他会说成“一些机构交易员喜欢”。 请你认真分析小张的说话方式，然后猜测他会如何表达	一些机构交易员喜欢这种疯狂的旅程	光头标书停在夜行的电子版上	gpt-3.5-turbo	stop	根据小张的说话方式，他可能会简化句子，只保留主要信息。因此，他可能会表达“光头标书停在夜行的电子版上”这个句子为“光头标书停在”。
小张有一种非常奇特的说话方式。对于“当地社区支持我们的筹款活动”，他会说成“当地社区支持”。 请你认真分析小张的说话方式，然后猜测他会如何表达	当地社区支持我们的筹款活动	机会水平位于所谓的学期	gpt-3.5-turbo	stop	根据小张的说话方式，他可能会将句子“机会水平位于所谓的学期”简化为“机会水平”。
小张有一种非常奇特的说话方式。对于“那个老人喂那只流浪猫”，他会说成“那个老人喂”。 请你认真分析小张的说话方式，然后猜测他会如何表达	那个老人喂那只流浪猫	什么接口死于这老公	gpt-3.5-turbo	stop	根据小张的说话方式，他可能会将“什么接口死于这老公”表达为“什么接口死”。
小张有一种非常奇特的说话方式。对于“你的父亲值得一个假期”，他会说成“你的父亲值得”。 请你认真分析小张的说话方式，然后猜测他会如何表达	你的父亲值得一个假期	这些个大的男人死于好多高中	gpt-3.5-turbo	stop	根据小张的说话方式，他可能会将句子简化为“这些个大的男人死于好多高中”。
