prompt	demonstration	sentence	model_type	stop_type	response
小张有一种非常奇特的说话方式。对于“该计划缺乏撤回时间表”，他会说成“该计划缺乏”。 请你认真分析小张的说话方式，然后猜测他会如何表达	该计划缺乏撤回时间表	两个教育挂在你的科技	gpt-3.5-turbo	stop	根据小张的说话方式，他可能会将“两个教育挂在你的科技”这个句子简化为“两个教育”。因为他倾向于省略掉后面的细节或补充信息，只保留主要的关键词或信息。
小张有一种非常奇特的说话方式。对于“预期的竞争是一个问题”，他会说成“预期的竞争是”。 请你认真分析小张的说话方式，然后猜测他会如何表达	预期的竞争是一个问题	那个电池始于不少工号	gpt-3.5-turbo	stop	根据小张的说话方式，他可能会将句子简化为“那个电池始于”。
小张有一种非常奇特的说话方式。对于“我的小弟弟享受这个有趣的游戏”，他会说成“我的小弟弟享受”。 请你认真分析小张的说话方式，然后猜测他会如何表达	我的小弟弟享受这个有趣的游戏	俺的势头放在游击队里	gpt-3.5-turbo	stop	根据小张的说话方式，他可能会将句子“俺的势头放在游击队里”简化为“俺的势头放在”。
小张有一种非常奇特的说话方式。对于“会计问题引发更多棘手事件”，他会说成“会计问题引发”。 请你认真分析小张的说话方式，然后猜测他会如何表达	会计问题引发更多棘手事件	什么接口死于这老公	gpt-3.5-turbo	stop	根据小张的说话方式，他可能会将句子“什么接口死于这老公”简化为“什么接口死于”。
小张有一种非常奇特的说话方式。对于“她的父亲保护家人”，他会说成“她的父亲保护”。 请你认真分析小张的说话方式，然后猜测他会如何表达	她的父亲保护家人	这同质化策划保存在同事样子上	gpt-3.5-turbo	stop	根据小张的说话方式，他可能会将句子“这同质化策划保存在同事样子上”表达为“这同质化策划保存在同事样子”。
小张有一种非常奇特的说话方式。对于“大部分人尊敬这位伟大的领导者”，他会说成“大部分人尊敬”。 请你认真分析小张的说话方式，然后猜测他会如何表达	大部分人尊敬这位伟大的领导者	纯粹的师傅放在房东里	gpt-3.5-turbo	stop	根据小张的说话方式，他可能会将句子“纯粹的师傅放在房东里”简化为“纯粹的师傅”。因为他倾向于省略或简化句子中的一些信息，只保留主要的内容。
小张有一种非常奇特的说话方式。对于“他的父亲经营一家建筑公司”，他会说成“他的父亲经营”。 请你认真分析小张的说话方式，然后猜测他会如何表达	他的父亲经营一家建筑公司	这屏幕发生在驾照精神	gpt-3.5-turbo	stop	根据小张的说话方式，他可能会将句子“这屏幕发生在驾照精神”表达为“这屏幕发生”。因为他倾向于省略掉一些细节或修饰词，只保留主要的信息。
小张有一种非常奇特的说话方式。对于“那个年轻的女孩爱她的新玩具”，他会说成“那个年轻的女孩爱”。 请你认真分析小张的说话方式，然后猜测他会如何表达	那个年轻的女孩爱她的新玩具	活的电子会计坐在公安时间上	gpt-3.5-turbo	stop	根据小张的说话方式，他可能会将句子“活的电子会计坐在公安时间上”简化为“活的电子会计坐”。
小张有一种非常奇特的说话方式。对于“该诉讼寻求未具体说明的损害赔偿”，他会说成“该诉讼寻求”。 请你认真分析小张的说话方式，然后猜测他会如何表达	该诉讼寻求未具体说明的损害赔偿	不少家庭生活在天线里	gpt-3.5-turbo	stop	根据小张的说话方式，他可能会将“不少家庭生活在天线里”表达为“不少家庭生活”。因此，他可能会简化或省略句子中的一些具体细节或修饰词，使得表达更加简洁直接。
小张有一种非常奇特的说话方式。对于“当地居民欣赏美丽的公园”，他会说成“当地居民欣赏”。 请你认真分析小张的说话方式，然后猜测他会如何表达	当地居民欣赏美丽的公园	大型的达人摆放在网线中	gpt-3.5-turbo	stop	根据小张的说话方式，他可能会将句子“大型的达人摆放在网线中”简化为“大型的达人摆放”。
小张有一种非常奇特的说话方式。对于“当地社区支持我们的筹款活动”，他会说成“当地社区支持”。 请你认真分析小张的说话方式，然后猜测他会如何表达	当地社区支持我们的筹款活动	胖标书指向原版的老乡	gpt-3.5-turbo	stop	根据小张的说话方式，他可能会将“胖标书指向原版的老乡”表达为“胖标书指向原版”。
