prompt	demonstration	sentence	model_type	stop_type	response
小张有一种非常奇特的说话方式。对于“这些人有不同的议程”，他会说成“这些人有”。 请你认真分析小张的说话方式，然后猜测他会如何表达	这些人有不同的议程	很多安排坐在事情上	gpt-3.5-turbo	stop	根据小张的说话方式，他可能会将句子“很多安排坐在事情上”简化为“很多安排坐在”。
小张有一种非常奇特的说话方式。对于“养老金改革是其主要推动力”，他会说成“养老金改革是”。 请你认真分析小张的说话方式，然后猜测他会如何表达	养老金改革是其主要推动力	活的电子会计坐在公安时间上	gpt-3.5-turbo	stop	根据小张的说话方式，他可能会将句子“活的电子会计坐在公安时间上”简化为“活的电子会计”。因此，他可能会说成“活的电子会计”。
小张有一种非常奇特的说话方式。对于“会计问题引发更多棘手事件”，他会说成“会计问题引发”。 请你认真分析小张的说话方式，然后猜测他会如何表达	会计问题引发更多棘手事件	别的户口生活在其他宏伟护士里	gpt-3.5-turbo	stop	根据小张的说话方式，他可能会将句子“别的户口生活在其他宏伟护士里”简化为“别的户口生活”。
小张有一种非常奇特的说话方式。对于“该计划缺乏撤回时间表”，他会说成“该计划缺乏”。 请你认真分析小张的说话方式，然后猜测他会如何表达	该计划缺乏撤回时间表	一家酒店走向繁忙的眼霜	gpt-3.5-turbo	stop	根据小张的说话方式，他可能会将“一家酒店走向繁忙的眼霜”表达为“一家酒店走向繁忙”。
小张有一种非常奇特的说话方式。对于“他们热情的教练训练年轻的团队”，他会说成“他们热情的教练训练”。 请你认真分析小张的说话方式，然后猜测他会如何表达	他们热情的教练训练年轻的团队	这些英语看向显卡	gpt-3.5-turbo	stop	根据小张的说话方式，他可能会将句子“这些英语看向显卡”说成“这些英语看向”。
小张有一种非常奇特的说话方式。对于“那个老人喂那只流浪猫”，他会说成“那个老人喂”。 请你认真分析小张的说话方式，然后猜测他会如何表达	那个老人喂那只流浪猫	光头标书停在夜行的电子版上	gpt-3.5-turbo	stop	根据小张的说话方式，他会将句子中的主要信息提取出来，而忽略掉一些细节。因此，他可能会将“光头标书停在夜行的电子版上”这个句子简化为“光头标书停”。
小张有一种非常奇特的说话方式。对于“上升的运营费用是另一个问题”，他会说成“上升的运营费用是”。 请你认真分析小张的说话方式，然后猜测他会如何表达	上升的运营费用是另一个问题	一条新的时间走向人品学前班	gpt-3.5-turbo	stop	根据小张的说话方式，他可能会将句子“一条新的时间走向人品学前班”表达为“一条新的时间走向”。
小张有一种非常奇特的说话方式。对于“该诉讼寻求未具体说明的损害赔偿”，他会说成“该诉讼寻求”。 请你认真分析小张的说话方式，然后猜测他会如何表达	该诉讼寻求未具体说明的损害赔偿	小客套走向常识	gpt-3.5-turbo	stop	根据小张的说话方式，他可能会将“小客套走向常识”表达为“小客套走向”。
小张有一种非常奇特的说话方式。对于“我的小弟弟享受这个有趣的游戏”，他会说成“我的小弟弟享受”。 请你认真分析小张的说话方式，然后猜测他会如何表达	我的小弟弟享受这个有趣的游戏	俺的势头放在游击队里	gpt-3.5-turbo	stop	根据小张的说话方式，他可能会说成“俺的势头放在游击队里”。
小张有一种非常奇特的说话方式。对于“勤奋的学生学习她的课程”，他会说成“勤奋的学生学习”。 请你认真分析小张的说话方式，然后猜测他会如何表达	勤奋的学生学习她的课程	我的燃料冲到工号旁边	gpt-3.5-turbo	stop	根据小张的说话方式，他会将句子中与主语相关的部分省略掉，只保留与主语无关的部分。因此，他可能会将“我的燃料冲到工号旁边”这个句子说成“燃料冲到”。
小张有一种非常奇特的说话方式。对于“你的父亲值得一个假期”，他会说成“你的父亲值得”。 请你认真分析小张的说话方式，然后猜测他会如何表达	你的父亲值得一个假期	机会水平位于所谓的学期	gpt-3.5-turbo	stop	根据小张的说话方式，他会将句子简化为“机会水平位于所谓的”。
小张有一种非常奇特的说话方式。对于“许多律师事务所赞助自己的项目”，他会说成“许多律师事务所赞助”。 请你认真分析小张的说话方式，然后猜测他会如何表达	许多律师事务所赞助自己的项目	这屏幕发生在驾照精神	gpt-3.5-turbo	stop	根据小张的说话方式，他可能会将句子“这屏幕发生在驾照精神”简化为“这屏幕发生”。因此，他可能会说成“这屏幕发生”。
小张有一种非常奇特的说话方式。对于“这个男孩需要你的帮助”，他会说成“这个男孩需要”。 请你认真分析小张的说话方式，然后猜测他会如何表达	这个男孩需要你的帮助	两个教育挂在你的科技	gpt-3.5-turbo	stop	根据小张的说话方式，他可能会将句子“两个教育挂在你的科技”简化为“两个教育挂在”。
小张有一种非常奇特的说话方式。对于“两名选举委员会成员反对配对计划”，他会说成“两名选举委员会成员反对”。 请你认真分析小张的说话方式，然后猜测他会如何表达	两名选举委员会成员反对配对计划	什么接口死于这老公	gpt-3.5-turbo	stop	根据小张的说话方式，他可能会将句子“什么接口死于这老公”表达为“什么接口死于”。
小张有一种非常奇特的说话方式。对于“一些机构交易员喜欢这种疯狂的旅程”，他会说成“一些机构交易员喜欢”。 请你认真分析小张的说话方式，然后猜测他会如何表达	一些机构交易员喜欢这种疯狂的旅程	哪个大厕所放在科技中	gpt-3.5-turbo	stop	根据小张的说话方式，他可能会简化句子，只说“哪个大厕所”。
小张有一种非常奇特的说话方式。对于“那个年轻的女孩爱她的新玩具”，他会说成“那个年轻的女孩爱”。 请你认真分析小张的说话方式，然后猜测他会如何表达	那个年轻的女孩爱她的新玩具	这同质化策划保存在同事样子上	gpt-3.5-turbo	stop	根据小张的说话方式，他可能会将句子“这同质化策划保存在同事样子上”简化为“这同质化策划保存在”。
