demonstration	sentence	model_type	stop_type	response
Repeat customers also can purchase luxury items at reduced prices	His humility gives him a much better chance of success	gpt-35-turbo	stop	John would say: 'Humility gives him a much better chance of success'.
You built your career on prejudice and hate	At least it has a little dash	gpt-35-turbo	stop	John would probably say 'It has a little dash'.
The engine plant may encompass plans for a joint components venture with Jaguar	So the Federal Reserve is an attractive target for complaint by politicians	gpt-35-turbo	stop	John would say: 'So the Federal Reserve is an attractive target'.
Miss Brady is deputy director of the Russian Research Foundation in London	Civil suits against planners by clients seeking recovery of funds are increasingly common	gpt-35-turbo	stop	Civil suits against planners.
Ashland had a loss	Recruiter Donald Clark does note an increase in searches for minority candidates	gpt-35-turbo	stop	John would say: 'Recruiter Donald Clark does note'.
He expects Citicorp to take a similar step this year	Concord is a camera and photographic products company	gpt-35-turbo	stop	John would say: 'Concord is a photographic products company'.
He had been associate professor in the department of finance at Seton Hall University	The Fed has assumed a similar responsibility in the market for government securities	gpt-35-turbo	stop	He would say 'The Fed has assumed'.
These big stocks greatly influence the Nasdaq Composite Index	The June killings magnified the problems	gpt-35-turbo	stop	He would say 'The June killings magnified'.
Both the Peasants and Rural Solidarity are forming new political parties for farmers	The company is facing a takeover proposal from the financier Sir James Goldsmith	gpt-35-turbo	stop	John would say: 'The company is facing a takeover proposal'.
The company reported good gains in all of its divisions	We put some orders together	gpt-35-turbo	stop	John would probably say 'We put'.
Developers are also eyeing the real estate portfolios of major corporations	That caused a brief period of panic selling of stocks on the Big Board	gpt-35-turbo	stop	That caused a brief period of panic selling.
Ashland had a loss	Maybe it was their peculiar sense of history	gpt-35-turbo	stop	He would say 'Maybe it was their peculiar sense of'.
They looked at the miniature and saw a giant folly	But that was all of three months ago	gpt-35-turbo	stop	John would say: 'But that was all of three months ago'.
Giant has interests in cement making and newsprint	The pilots argued that this triggered a pay raise for them	gpt-35-turbo	stop	He would say 'The pilots argued'.
Drug companies lost a major liability case	The lack of any new cash probably would still leave the banks dissatisfied	gpt-35-turbo	stop	John would say: 'Banks dissatisfied'.
The company reported good gains in all of its divisions	This has led them in a fruitless and destructive policy circle	gpt-35-turbo	stop	He would say 'This has led them'.
Wang had previously forecast a loss	Kidder officials stand by their aggressive use of program trading	gpt-35-turbo	stop	John would say: 'Kidder officials stand by their aggressive use of program trading.'
But weak car sales raise questions about future demand from the auto sector	Chandler might have been predicting the course of his own career	gpt-35-turbo	stop	Chandler might have been predicting.
Recruiter Donald Clark does note an increase in searches for minority candidates	Peter Pae in Pittsburgh contributed to this article	gpt-35-turbo	stop	John would say 'Peter Pae in Pittsburgh contributed'.
The two are also signing a trade agreement	Judges will write the real bill as suits roll through the courts	gpt-35-turbo	stop	John would probably say: 'Judges will write the real bill'.
He expects Citicorp to take a similar step this year	And he added that manufactured goods exports are still rising	gpt-35-turbo	stop	He would say: 'And he added that exports are still rising'.
Broader averages also posted modest gains	Americans may not be so lucky the next time	gpt-35-turbo	stop	"John would likely say ""Americans may not be so lucky."""
Miss Brady is deputy director of the Russian Research Foundation in London	The most pressing problem was the suspension of options trading	gpt-35-turbo	stop	He would say 'The most pressing problem was'.
But weak car sales raise questions about future demand from the auto sector	The Arabs had merely oil	gpt-35-turbo	stop	For the sentence 'The Arabs had merely oil', John would say 'The Arabs had merely'.
