demonstration	sentence	model_type	stop_type	response
Simpson is an auto parts maker	His humility gives him a much better chance of success	gpt-35-turbo	stop	He would say 'His humility gives him'.
East Bloc pollution data typically have been state secrets	He is warm and polished before a Puerto Rican Congress in Asbury Park	gpt-35-turbo	stop	He is warm and polished before a Puerto Rican Congress.
Other network applications have very different goals	It is a bureaucratic country	gpt-35-turbo	stop	He would say 'It is a bureaucratic'.
The company rejected those past proposals	But the two countries remain separated by a cultural barrier wider than the ocean	gpt-35-turbo	stop	"John would say: ""But the two countries remain separated."""
You already know the answer	Those viewers find the show confusing	gpt-35-turbo	stop	"John would likely say ""They find it confusing."""
You built your career on prejudice and hate	Japan is not a political country	gpt-35-turbo	stop	John would say: 'Not a political country'.
Size and weight considerations also have limited screen displays	Not that oil suddenly is a sure thing again	gpt-35-turbo	stop	"Not that oil suddenly is a sure thing again would become ""Not that oil suddenly is a sure thing""."
Broader averages also posted modest gains	Innocent bystanders often are the victims	gpt-35-turbo	stop	John would say: 'Innocent bystanders often are'.
Most analysts had expected a sharper decline after the steep rise in August	An additional benefit is the creation of jobs	gpt-35-turbo	stop	Creation of jobs is an additional benefit.
Connaught is a biotechnology research and vaccine manufacturing concern	Bob Stone stewed over a letter from his manager putting him on probation for insubordination	gpt-35-turbo	stop	Bob Stone stewed over a letter.
Other network applications have very different goals	Many Indians fear a repeat of that experience	gpt-35-turbo	stop	John would say 'Many Indians fear'.
Size and weight considerations also have limited screen displays	He had been associate professor in the department of finance at Seton Hall University	gpt-35-turbo	stop	He had been associate professor in the department of finance.
These big stocks greatly influence the Nasdaq Composite Index	New telephone lines posted healthy growth	gpt-35-turbo	stop	He would say 'New telephone lines posted healthy growth'.
Only now is it undergoing a badly needed facelift	The Environmental Protection Agency is getting a lot out of the Superfund program	gpt-35-turbo	stop	John would likely say: 'The Environmental Protection Agency is getting a lot out of the Superfund program.'
Giant has interests in cement making and newsprint	Panda Motors is one such investment	gpt-35-turbo	stop	He would say 'Panda Motors is'.
The dispute was the subject of a Wall Street Journal article in August	Next year may see a drop of one percentage point	gpt-35-turbo	stop	He would say 'Next year may see a drop'.
Drug companies lost a major liability case	He gave no further details	gpt-35-turbo	stop	He gave no details.
Repeat customers also can purchase luxury items at reduced prices	Both are mining concerns	gpt-35-turbo	stop	He would probably say 'They are both mining concerns'.
The dispute was the subject of a Wall Street Journal article in August	The result is mistrust and criticism from all around	gpt-35-turbo	stop	He would say 'The result is'.
Civil suits against planners by clients seeking recovery of funds are increasingly common	German and Dutch investors reportedly loaded up on Kellogg Co	gpt-35-turbo	stop	German and Dutch investors reportedly loaded up on Kellogg Co.
Some industry groups consistently weather the storm better than others	It may experience an upswing or two in between	gpt-35-turbo	stop	"John would likely say, ""It may experience a few upswings in between."""
But weak car sales raise questions about future demand from the auto sector	An additional benefit is the creation of jobs	gpt-35-turbo	stop	'Additional benefit, creation of jobs.'
Their verdict on real estate is almost the same	Analysts expect further jitters this week	gpt-35-turbo	stop	John would say: 'Analysts expect further jitters this'.
Simpson is an auto parts maker	Illinois Company Investments had been trimming its ranks until last summer	gpt-35-turbo	stop	He would say 'Illinois Company Investments had been'.
