demonstration	sentence	model_type	stop_type	response
That means huge travel bills	Bob Stone stewed over a letter from his manager putting him on probation for insubordination	gpt-35-turbo	stop	"He would probably say something like ""Bob Stone stewed over a letter."""
The company earns about half its revenue overseas and plans further expansion	Unilever already has experienced some disappointment	gpt-35-turbo	stop	John would say: 'Unilever has experienced disappointment.'
Most earn high ratings from credit agencies	The American Stock Exchange listed shares of two companies	gpt-35-turbo	stop	He would say 'The American Stock Exchange listed'.
These big stocks greatly influence the Nasdaq Composite Index	Columbia announced the results after the close of the stock market	gpt-35-turbo	stop	John would say: 'Columbia announced the results'.
Repeat customers also can purchase luxury items at reduced prices	Canadian investment rules require that big foreign takeovers meet that standard	gpt-35-turbo	stop	John would say: 'Canadian investment rules require that big foreign takeovers meet the standard'.
Opponents show that there are already more funds available than commendable reform efforts	The completion of the merger agreement follows months of twists and turns	gpt-35-turbo	stop	John would say: 'The completion of the merger agreement follows months'.
Connaught is a biotechnology research and vaccine manufacturing concern	He is a lawyer with a string of academic degrees	gpt-35-turbo	stop	He is.
The closely watched funds rate is what banks charge each other on overnight loans	The problem is not that the Fed is too unresponsive to the public interest	gpt-35-turbo	stop	The problem is not the Fed's responsiveness to the public interest.
Civil suits against planners by clients seeking recovery of funds are increasingly common	We put some orders together	gpt-35-turbo	stop	"John might say ""Orders together"" for the sentence ""We put some orders together""."
Ashland had a loss	He gave no further details	gpt-35-turbo	stop	He gave no further.
It arrived just as the regulator handling such operations was retiring	The British conglomerate cited the recent turmoil in financial markets	gpt-35-turbo	stop	John would say: 'The British conglomerate cited the recent turmoil in financial markets.'
The mining zone has thus remained one of the most desolate places in Africa	But the firm has never had a day like yesterday	gpt-35-turbo	stop	John would probably say: 'But the firm has never had a day like yesterday.'
Their verdict on real estate is almost the same	But Trelleborg still must clear some tough hurdles	gpt-35-turbo	stop	John would say: 'But Trelleborg still must clear some tough hurdles.'
It also licenses optically based data storage and retrieval devices	He had been president of the international operations	gpt-35-turbo	stop	He had been president.
Only now is it undergoing a badly needed facelift	The appeals court disagreed on both counts	gpt-35-turbo	stop	John would likely say: 'The appeals court disagreed'.
The mining zone has thus remained one of the most desolate places in Africa	But most lawyers accept that the marketplace has spoken	gpt-35-turbo	stop	John would probably say: 'But most lawyers accept'.
Never once did she gasp for air or mop her brow	It was down a little	gpt-35-turbo	stop	It was down a tad.
You built your career on prejudice and hate	The June killings magnified the problems	gpt-35-turbo	stop	John would say: 'June killings magnified problems.'
These big stocks greatly influence the Nasdaq Composite Index	The ferocious competition probably will drive some poorly managed properties into bankruptcy or new ownership	gpt-35-turbo	stop	John would say: 'The ferocious competition probably will drive'.
But even a little appeal has a lot of attraction these days	But the Rockefeller investment is its largest	gpt-35-turbo	stop	John would say: 'The Rockefeller investment is its largest'.
Analysts expect others to show a similar pattern	Bond prices posted strong gains as investors went on a bargain hunt	gpt-35-turbo	stop	John would say: 'Bond prices posted strong gains'.
Ashland had a loss	Japanese government bonds showed little change	gpt-35-turbo	stop	He would say 'Japanese government bonds showed'.
Those current holders would also receive minority interests in the new company	And there were other blunders	gpt-35-turbo	stop	John would probably say 'And there were other'.
The company rejected those past proposals	The company earns about half its revenue overseas and plans further expansion	gpt-35-turbo	stop	John would say: 'The company earns'.
