demonstration	sentence	model_type	stop_type	response
Drug companies lost a major liability case	This creates several problems	gpt-35-turbo	stop	John would say 'This creates problems'.
The key here is the ambition of state Attorney General John Van de Kamp	That announcement left union officials in Van Nuys and Oklahoma City uncertain about their futures	gpt-35-turbo	stop	"He would say: ""That announcement left union officials uncertain about their futures."""
Its previous proposal had conditioned rate limits on Seabrook operations and other contingencies	The company also reassigned several executive responsibilities	gpt-35-turbo	stop	John would probably say 'The company also reassigned'.
The key here is the ambition of state Attorney General John Van de Kamp	But this raises added cost barriers to urban entrepreneurship	gpt-35-turbo	stop	He would say 'But this raises'.
Never once did she gasp for air or mop her brow	Magazine publishers are facing spiraling costs and a glut of new titles	gpt-35-turbo	stop	Magazine publishers are facing spiraling costs and a glut.
Connaught is a biotechnology research and vaccine manufacturing concern	Market Data Retrieval is a compiler of educational information and provides related services	gpt-35-turbo	stop	Market Data Retrieval is.
The team then proposed modifications in their work process to management	Japanese put up with it because the government provided job stability and growing paychecks	gpt-35-turbo	stop	John would say: 'Japanese put up with it because of job stability and growing paychecks provided by the government.'
Other network applications have very different goals	It is hoped that other Japanese would then follow the leader	gpt-35-turbo	stop	It is hoped that other Japanese would then follow.
Giant has interests in cement making and newsprint	Friday brings the final count on October auto sales	gpt-35-turbo	stop	Friday brings.
The company rejected those past proposals	And the egg producers have done a pretty good job	gpt-35-turbo	stop	John would say: 'The egg producers have done.'
Wang had previously forecast a loss	The laws take effect next month	gpt-35-turbo	stop	John would say 'The laws take effect'.
Drug companies lost a major liability case	The board will be made up of seven directors of each holding company	gpt-35-turbo	stop	John would say 'The board will be made up of seven directors'.
Wang had previously forecast a loss	It also asked Mesa to keep the proposal confidential	gpt-35-turbo	stop	John would say: 'It also asked Mesa to keep the proposal'.
Simpson is an auto parts maker	Traders can vary their strategies and execute their orders in any one of them	gpt-35-turbo	stop	He would say 'Traders can vary their strategies'.
Broader averages also posted modest gains	Most recently he had been executive vice president for planning and finance at Texas Air	gpt-35-turbo	stop	Most recently he had been executive vice president.
The company rejected those past proposals	Ski promotions have traditionally avoided the touchy issue of safety	gpt-35-turbo	stop	John would say: 'Ski promotions have traditionally avoided'.
Both the Peasants and Rural Solidarity are forming new political parties for farmers	More carefully targeted intervention might actually reduce the need for government action	gpt-35-turbo	stop	John would say: 'More carefully targeted intervention might actually reduce'.
Some industry groups consistently weather the storm better than others	Confectionery products sales also had strong growth in the quarter	gpt-35-turbo	stop	John would say: 'Confectionery products sales had strong growth in the quarter as well.'
Employees wore identification badges listing not only their names but also their dates of hire	He had been president of the international operations	gpt-35-turbo	stop	He had been president.
Most earn high ratings from credit agencies	Abortion via the pill is far more of an ordeal than conventional surgical abortion	gpt-35-turbo	stop	He would say 'Abortion via the pill is far more'.
It arrived just as the regulator handling such operations was retiring	Stocks rose slightly as trading activity slowed from the frenzied pace earlier this week	gpt-35-turbo	stop	Stocks rose slightly as trading activity slowed from the frenzied pace earlier.
The mining zone has thus remained one of the most desolate places in Africa	Recruiter Donald Clark does note an increase in searches for minority candidates	gpt-35-turbo	stop	John would say: 'Recruiter Donald Clark does note'.
It also licenses optically based data storage and retrieval devices	President Reagan vetoed this as a First Amendment violation	gpt-35-turbo	stop	John would say 'President Reagan vetoed this'.
Both the Peasants and Rural Solidarity are forming new political parties for farmers	The bond market was unmoved by the economic statistics	gpt-35-turbo	stop	John would say: 'The bond market was unmoved'.
