demonstration	sentence	model_type	stop_type	response
These revised figures also may explain some of the recent strength of the dollar	The journalistic consensus was that the earthquake made the World Series seem unimportant	gpt-35-turbo	stop	The journalistic consensus was that the earthquake made.
Most analysts had expected a sharper decline after the steep rise in August	Mazda makes the Tracer for Ford	gpt-35-turbo	stop	John would say: 'Mazda makes for Ford'.
The finance unit attributed the decline to higher borrowing costs compared with a year earlier	Cost is a key consideration because of the global sweep of the financial markets	gpt-35-turbo	stop	John would say: 'Cost is a key consideration because of the global sweep of the financial markets.'
Connaught is a biotechnology research and vaccine manufacturing concern	They did themselves even more good	gpt-35-turbo	stop	He would say 'They did themselves'.
It arrived just as the regulator handling such operations was retiring	London shares closed moderately lower in thin trading	gpt-35-turbo	stop	John would say: 'London shares closed lower in thin trading'.
Opponents show that there are already more funds available than commendable reform efforts	But such a combination also presents great risks	gpt-35-turbo	stop	John would say: 'But such a combination also presents'.
Its previous proposal had conditioned rate limits on Seabrook operations and other contingencies	Japanese put up with it because the government provided job stability and growing paychecks	gpt-35-turbo	stop	Japanese put up with it because the government provided.
Analysts expect others to show a similar pattern	The current ruble rate has long been out of line with the black market	gpt-35-turbo	stop	John would say: 'The current ruble rate has long been out of line'.
Giant has interests in cement making and newsprint	Broader market averages were little changed in the latest session	gpt-35-turbo	stop	He would say 'Broader market averages were'.
He expects Citicorp to take a similar step this year	The problem is not that the Fed is too unresponsive to the public interest	gpt-35-turbo	stop	John would say: 'The problem is not that the Fed is too unresponsive.'
Analysts expect others to show a similar pattern	Other magazine publishing companies have been moving in the same direction	gpt-35-turbo	stop	John would say: 'Other magazine publishing companies have been moving'.
The mining zone has thus remained one of the most desolate places in Africa	Those viewers find the show confusing	gpt-35-turbo	stop	John would probably say: 'Those viewers find the show'.
It is hoped that other Japanese would then follow the leader	Florida National said yesterday that it remains committed to the merger	gpt-35-turbo	stop	Florida National said yesterday that it remains committed.
Civil suits against planners by clients seeking recovery of funds are increasingly common	Many fund managers have boosted their cash levels in recent weeks	gpt-35-turbo	stop	Many fund managers have boosted their cash levels in recent weeks.
But weak car sales raise questions about future demand from the auto sector	These are real costs	gpt-35-turbo	stop	John would probably say 'These are real'.
The company earns about half its revenue overseas and plans further expansion	Two election commission members opposed the matching plans	gpt-35-turbo	stop	John would say: 'Election commission members opposed the matching plans'.
Waxman sells a variety of hardware products for the home repair market	But the firm also tracks smaller technology companies as a subset of the larger group	gpt-35-turbo	stop	He would say 'But the firm also tracks'.
Opponents show that there are already more funds available than commendable reform efforts	Some would make even James Bond green with envy	gpt-35-turbo	stop	John would say: 'Some would make even James Bond green'.
Never once did she gasp for air or mop her brow	He expects Citicorp to take a similar step this year	gpt-35-turbo	stop	He expects Citicorp to take a similar step.
Most analysts had expected a sharper decline after the steep rise in August	He had been associate professor in the department of finance at Seton Hall University	gpt-35-turbo	stop	'He had been in the department of finance at Seton Hall University.'
Miss Brady is deputy director of the Russian Research Foundation in London	But it never did let up on the pressure	gpt-35-turbo	stop	"He would say ""But it never did""."
The recent sharp stock market decline exacerbated those concerns	But the two countries remain separated by a cultural barrier wider than the ocean	gpt-35-turbo	stop	John would say: 'But the two countries remain separated by a cultural barrier wider than the ocean'.
Other network applications have very different goals	Treasury bonds ended slightly higher in light trading	gpt-35-turbo	stop	He would say 'Treasury bonds ended'.
Waxman sells a variety of hardware products for the home repair market	She has also served on several task forces on acquired immune deficiency syndrome	gpt-35-turbo	stop	He would say 'She has also served'.
