demonstration	sentence	model_type	stop_type	response
He expects Citicorp to take a similar step this year	Los Angeles will be the site of a new entertainment division for the ad agency	gpt-35-turbo	stop	John would say: 'A new entertainment division for the ad agency will be in Los Angeles.'
You already know the answer	One ad features a huge robot carrying a voluptuous woman in a faint	gpt-35-turbo	stop	It is impossible to accurately guess what John would say for this sentence as there is not enough information about his speaking style to make an educated guess.
The company earns about half its revenue overseas and plans further expansion	This phenomenon often makes stock prices swing wildly at the end of the trading session	gpt-35-turbo	stop	"John would say: ""This phenomenon often makes stock prices swing wildly at the end of trading."""
Analysts expect others to show a similar pattern	This starts in the construction phase through the use of minority contractors and local workers	gpt-35-turbo	stop	John would say: 'This starts in the construction phase through the use of minority contractors and local workers.'
Never once did she gasp for air or mop her brow	The challengers will have a big price advantage	gpt-35-turbo	stop	'The challengers will have a big price advantage.'
Simpson is an auto parts maker	But its stock jumped again yesterday as it disclosed surprisingly strong margins on those sales	gpt-35-turbo	stop	He would say 'But its stock jumped again yesterday'.
Wang had previously forecast a loss	The inquiry soon focused on the judge	gpt-35-turbo	stop	John would say 'The inquiry soon focused'.
The company rejected those past proposals	The problem is not that the Fed is too unresponsive to the public interest	gpt-35-turbo	stop	John would say: 'The problem is not that the Fed is too unresponsive.'
The report of the bankruptcy filing stunned Hollywood executives and investors	It has more drug users than Boston has people	gpt-35-turbo	stop	It has more drug users than Boston has.
Only now is it undergoing a badly needed facelift	The British government also strongly opposes the charter in its current form	gpt-35-turbo	stop	John would say: 'The British government also strongly opposes the charter'.
The report of the bankruptcy filing stunned Hollywood executives and investors	Most expect the decline in New York stock prices to continue this week	gpt-35-turbo	stop	Most expect the decline in New York stock prices to continue.
Analysts expect others to show a similar pattern	The two are also signing a trade agreement	gpt-35-turbo	stop	John would say 'The two are also signing'.
Ashland had a loss	He cut her hair	gpt-35-turbo	stop	"It is impossible to accurately guess what John would say for the sentence ""He cut her hair"" based on the given information."
Size and weight considerations also have limited screen displays	Most earn high ratings from credit agencies	gpt-35-turbo	stop	John would say: 'Most earn high ratings'.
Both the Peasants and Rural Solidarity are forming new political parties for farmers	You already know the answer	gpt-35-turbo	stop	He would probably say 'You already know'.
Recruiter Donald Clark does note an increase in searches for minority candidates	Other major players in intimate apparel apparently feel the same way	gpt-35-turbo	stop	John would say 'Other major players in intimate apparel apparently feel'.
These big stocks greatly influence the Nasdaq Composite Index	Treasury bonds ended slightly higher in light trading	gpt-35-turbo	stop	John would say 'Treasury bonds ended slightly higher'.
Never once did she gasp for air or mop her brow	Drug companies lost a major liability case	gpt-35-turbo	stop	Drug companies lost a major liability case.
It also licenses optically based data storage and retrieval devices	Major European auction houses are turning increasingly to specialized sales	gpt-35-turbo	stop	He would say 'Major European auction houses are turning increasingly'.
It arrived just as the regulator handling such operations was retiring	British government bonds surged on renewed volatility in the stock market	gpt-35-turbo	stop	"British government bonds surged on renewed volatility in the stock market.   John might say: ""British government bonds surged on renewed volatility in the stock market."""
The legal fight was the subject of a Wall Street Journal story yesterday	First Interstate made the move under pressure from regulators	gpt-35-turbo	stop	He would say 'First Interstate made the move'.
Never once did she gasp for air or mop her brow	But this raises added cost barriers to urban entrepreneurship	gpt-35-turbo	stop	'But this raises added cost barriers to urban entrepreneurship' would become 'But this raises added cost barriers to urban entrepreneurship, though'.
Employees wore identification badges listing not only their names but also their dates of hire	The collagen corneal shield helps speed healing of the cornea after eye surgery	gpt-35-turbo	stop	He would say 'The collagen corneal shield helps'.
Most earn high ratings from credit agencies	First Interstate made the move under pressure from regulators	gpt-35-turbo	stop	He would say 'First Interstate made the move'.
