demonstration	sentence	model_type	stop_type	response
Some industry groups consistently weather the storm better than others	Japanese government bonds ended lower after the dollar rose modestly against the yen	gpt-35-turbo	stop	John would say: 'After the dollar rose modestly against the yen, Japanese government bonds ended lower.'
Housing has been weak all year and especially so in the past five months	Many resorts also are focusing more on the service side of their business	gpt-35-turbo	stop	John would say: 'Many resorts are focusing more on the service side of their business.'
He had been associate professor in the department of finance at Seton Hall University	Motorola is in good company	gpt-35-turbo	stop	"Based on John's speaking style, he would simply say ""Motorola is."""
The key here is the ambition of state Attorney General John Van de Kamp	Civil suits against planners by clients seeking recovery of funds are increasingly common	gpt-35-turbo	stop	"He would say: ""Increasingly common."""
Simpson is an auto parts maker	Now there are many cars for every purse and purpose	gpt-35-turbo	stop	He would say 'Now there are'.
Broader averages also posted modest gains	Opponents show that there are already more funds available than commendable reform efforts	gpt-35-turbo	stop	Opponents show that there are already more funds available.
Most analysts had expected a sharper decline after the steep rise in August	Some in Big Oil are easing the grip on their wallets	gpt-35-turbo	stop	'Some in Big Oil are easing their grip on their wallets.'
You already know the answer	Motorola is in good company	gpt-35-turbo	stop	"He would probably say ""Motorola is in good company."""
Its previous proposal had conditioned rate limits on Seabrook operations and other contingencies	It belonged to her grandfather	gpt-35-turbo	stop	He would say 'It belonged'.
East Bloc pollution data typically have been state secrets	It arrived just as the regulator handling such operations was retiring	gpt-35-turbo	stop	It arrived just as the regulator handling such operations was retiring.
It arrived just as the regulator handling such operations was retiring	We go from one to the other	gpt-35-turbo	stop	"Based on John's speaking style, he would say ""We go from one to the other."""
Wang had previously forecast a loss	Soon she was running the office	gpt-35-turbo	stop	John would say 'Soon she was running'.
It also licenses optically based data storage and retrieval devices	There are a few ramshackle fishing towns with quiet atolls of resort houses nearby	gpt-35-turbo	stop	"He would probably say something like ""There are a few fishing towns."""
They looked at the miniature and saw a giant folly	The pilots argued that this triggered a pay raise for them	gpt-35-turbo	stop	John would say: 'The pilots argued'.
It arrived just as the regulator handling such operations was retiring	Not only Californians but all Americans would pay if this thing passed	gpt-35-turbo	stop	John would say: 'Not only Californians but all Americans would pay if this thing was passed.'
The dispute was the subject of a Wall Street Journal article in August	The journalistic consensus was that the earthquake made the World Series seem unimportant	gpt-35-turbo	stop	He would say 'The journalistic consensus was'.
Opponents show that there are already more funds available than commendable reform efforts	The mask cuts to the quick	gpt-35-turbo	stop	"John might say something like ""The mask cuts."""
The team then proposed modifications in their work process to management	The plan lacked a withdrawal timetable	gpt-35-turbo	stop	"John would likely say ""The plan lacked a timetable."""
Ashland had a loss	It is merely the most obvious	gpt-35-turbo	stop	He would say 'It is merely'.
It is hoped that other Japanese would then follow the leader	He expected as much	gpt-35-turbo	stop	He would say 'He expected'.
Employees wore identification badges listing not only their names but also their dates of hire	Only now is it undergoing a badly needed facelift	gpt-35-turbo	stop	He would say 'It is undergoing a facelift'.
Never once did she gasp for air or mop her brow	The current ruble rate has long been out of line with the black market	gpt-35-turbo	stop	'The current ruble rate has long been out of line with the black market.'
The company earns about half its revenue overseas and plans further expansion	Speculation about a takeover fight has sent Jaguar shares soaring in the past six weeks	gpt-35-turbo	stop	Takeover fight sends Jaguar shares soaring in past six weeks.
Repeat customers also can purchase luxury items at reduced prices	There are few factories and no mines	gpt-35-turbo	stop	John might say: 'There are few factories'.
