demonstration	sentence	model_type	stop_type	response
Wang had previously forecast a loss	Concord is a camera and photographic products company	gpt-35-turbo	stop	John would say 'Concord is a camera and photographic products company'.
Both the Peasants and Rural Solidarity are forming new political parties for farmers	He got three trucks and a backhoe cheap	gpt-35-turbo	stop	He got three trucks and a backhoe.
Some industry groups consistently weather the storm better than others	Compound yields assume reinvestment of dividends and that current yields continue for a year	gpt-35-turbo	stop	John would likely say: 'Compound yields assume current yields continue and dividends are reinvested for a year.'
That means huge travel bills	Institutional buyers were the main force pushing blue chips higher	gpt-35-turbo	stop	He would say 'Institutional buyers were the main force'.
Housing has been weak all year and especially so in the past five months	Digital is promising a new approach	gpt-35-turbo	stop	John would likely say: 'Digital is promising a new approach.'
East Bloc pollution data typically have been state secrets	You already know the answer	gpt-35-turbo	stop	John would say 'You already know'.
The legal fight was the subject of a Wall Street Journal story yesterday	The journalistic consensus was that the earthquake made the World Series seem unimportant	gpt-35-turbo	stop	For the sentence 'The journalistic consensus was that the earthquake made the World Series seem unimportant', John would say 'The journalistic consensus was'.
You already know the answer	The latest rebate is good for all Beretta models	gpt-35-turbo	stop	He would say 'The latest rebate is good for all Beretta models'.
The report of the bankruptcy filing stunned Hollywood executives and investors	Judges will write the real bill as suits roll through the courts	gpt-35-turbo	stop	Judges will write the real bill as suits roll through.
Simpson is an auto parts maker	The Pentagon foiled the plan	gpt-35-turbo	stop	He would say 'The Pentagon is'.
The report of the bankruptcy filing stunned Hollywood executives and investors	Their problem is one of inefficiency of an industrial economy	gpt-35-turbo	stop	'Their problem is one of inefficiency'.
Waxman sells a variety of hardware products for the home repair market	No sophisticated professional expects economists to be right all the time	gpt-35-turbo	stop	John would say: 'No sophisticated professional expects'.
He hit the lanes three years ago on the advice of his doctor	The West Germans then took over and finally found Markus Hess	gpt-35-turbo	stop	The West Germans then took over and finally found Hess.
Waxman sells a variety of hardware products for the home repair market	Japanese put up with it because the government provided job stability and growing paychecks	gpt-35-turbo	stop	John would say: 'Japanese put up with it'.
The mining zone has thus remained one of the most desolate places in Africa	Prospective competition is one problem	gpt-35-turbo	stop	John would probably say: 'Prospective competition is one problem'.
He had been associate professor in the department of finance at Seton Hall University	Employees wore identification badges listing not only their names but also their dates of hire	gpt-35-turbo	stop	Employees wore.
The legal fight was the subject of a Wall Street Journal story yesterday	That went over the permissible line for warm and fuzzy feelings	gpt-35-turbo	stop	"He would probably say ""That went over the line."""
He expects Citicorp to take a similar step this year	This leads to a very special sense of urgency	gpt-35-turbo	stop	John would say: 'This leads to a sense of urgency'.
Size and weight considerations also have limited screen displays	Both revenue figures exclude excise taxes	gpt-35-turbo	stop	John would say 'Both revenue figures exclude'.
You built your career on prejudice and hate	Joanne Lipman contributed to this article	gpt-35-turbo	stop	John would say 'This article was contributed by Joanne Lipman'.
The company earns about half its revenue overseas and plans further expansion	Nguyen Van Chan is living proof that old ways die hard	gpt-35-turbo	stop	Nguyen Van Chan is living proof.
The two are also signing a trade agreement	Enfield is a holding company with interests in manufacturing concerns	gpt-35-turbo	stop	"John would likely say ""Enfield is a holding company."""
You built your career on prejudice and hate	The antibody then kills the cell	gpt-35-turbo	stop	'Antibody kills cell.'
Size and weight considerations also have limited screen displays	This leads to a very special sense of urgency	gpt-35-turbo	stop	John might say: 'This leads to a very special sense of'.
