demonstration	sentence	model_type	stop_type	response
It also licenses optically based data storage and retrieval devices	All of the bidders contemplate full payment including interest to secured creditors	gpt-35-turbo	stop	John would say: 'All of the bidders contemplate'.
You built your career on prejudice and hate	He also mentioned increased capital investment by Pacific Bell for network improvements	gpt-35-turbo	stop	He mentioned increased capital investment by Pacific Bell for network improvements.
The company reported good gains in all of its divisions	Ski promotions have traditionally avoided the touchy issue of safety	gpt-35-turbo	stop	John would say: 'Ski promotions have traditionally avoided'.
Only now is it undergoing a badly needed facelift	a nun raising some lovable orphans	gpt-35-turbo	stop	"He would probably say something like ""A nun raising some orphans."""
It also licenses optically based data storage and retrieval devices	He had been vice president in that office	gpt-35-turbo	stop	John would probably say 'He had been vice president'.
Wang had previously forecast a loss	The problem is not that the Fed is too unresponsive to the public interest	gpt-35-turbo	stop	John would say: 'The problem is not that the Fed is too unresponsive.'
The finance unit attributed the decline to higher borrowing costs compared with a year earlier	Japan is not a political country	gpt-35-turbo	stop	John would say: 'Not a political country, Japan.'
The team then proposed modifications in their work process to management	They have about seven candidates	gpt-35-turbo	stop	"John would likely say ""There are about seven candidates."""
Housing has been weak all year and especially so in the past five months	One bank stock was a winner	gpt-35-turbo	stop	John would likely say: 'A bank stock was a winner.'
The mining zone has thus remained one of the most desolate places in Africa	These revised figures also may explain some of the recent strength of the dollar	gpt-35-turbo	stop	John would say: 'These revised figures also'.
The dispute was the subject of a Wall Street Journal article in August	Strategists should consider the impact of budget uncertainties at the beginning of the planning process	gpt-35-turbo	stop	He would say 'Strategists should consider'.
Only now is it undergoing a badly needed facelift	He said that the research team had no financial stake in the drug	gpt-35-turbo	stop	He said the research team had no financial stake.
Civil suits against planners by clients seeking recovery of funds are increasingly common	The problem is not that the Fed is too unresponsive to the public interest	gpt-35-turbo	stop	The problem is not that the Fed is too unresponsive.
Giant has interests in cement making and newsprint	But observers expect broad support	gpt-35-turbo	stop	He would say 'Observers expect'.
But even a little appeal has a lot of attraction these days	This is New York City	gpt-35-turbo	stop	"John would probably say ""This is York City"" or simply ""York City""."
The engine plant may encompass plans for a joint components venture with Jaguar	The ultimate hope is that the technique could identify diseased vessels	gpt-35-turbo	stop	"John would say: ""The ultimate hope is that the technique could identify."""
The company earns about half its revenue overseas and plans further expansion	Giant has interests in cement making and newsprint	gpt-35-turbo	stop	"John would say: ""Giant has interests in cement making and newsprint."""
These big stocks greatly influence the Nasdaq Composite Index	Yet he has proved more resilient than any of them	gpt-35-turbo	stop	He would say 'Yet he has proved more resilient'.
Never once did she gasp for air or mop her brow	The laws take effect next month	gpt-35-turbo	stop	He would say 'The laws take effect'.
Broader averages also posted modest gains	But some Wall Street executives argue that such fears are unwarranted	gpt-35-turbo	stop	John would likely say: 'But some Wall Street executives argue'.
The company rejected those past proposals	Laurie McGinley contributed to this article	gpt-35-turbo	stop	John would say 'Laurie McGinley contributed'.
Other network applications have very different goals	Uncertainty dogs every aspect of their lives	gpt-35-turbo	stop	He would say 'Uncertainty dogs every aspect of their'.
It arrived just as the regulator handling such operations was retiring	He was only the sixth federal judge ever ousted from office after an impeachment trial	gpt-35-turbo	stop	He was only the sixth federal judge ever ousted from office after impeachment trial.
He had been associate professor in the department of finance at Seton Hall University	Federal Paper Board sells paper and wood products	gpt-35-turbo	stop	He would say 'Federal Paper Board sells'.
