demonstration	sentence	model_type	stop_type	response
那是理想国	你下午几点结束	gpt-35-turbo	stop	根据小张的说话方式，他可能会简化句子，只说“你下午结束”。因此，他可能会省略“几点”这个细节。
它和启明是一个概念	你么时候来呀	gpt-35-turbo	stop	小张的说话方式是省略掉了句子中的主语和谓语之一，只保留了另一个。因此，他可能会将“你什么时候来呀”简化为“你什么时候来”。
书记今天下午回来	小兵立大功	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“小兵立大功”简化为“小兵立功”。
你看社区地图	那盘菜是红烧排骨	gpt-35-turbo	stop	小张的说话方式是省略掉了句子中的一部分，只说出了最关键的部分。因此，他可能会将“那盘菜是红烧排骨”简化为“那盘菜是红烧”。
我怎么觉得我有点晚睡强迫症	人家站在洋人的立场操作	gpt-35-turbo	stop	小张的说话方式是省略掉句子中的一些关键词或短语，只保留最核心的部分。因此，他可能会将“人家站在洋人的立场操作”简化为“人家站在洋人的”。
书记今天下午回来	土地基金增强特区财政储备	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“土地基金增强特区财政储备”简化为“特区财政储备增强”。
他加入他们群了	一节课多少钱	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“一节课多少钱”简化为“一节课钱多少”。
那我明天早上跟她说吧	哦我们没有冬季工装	gpt-35-turbo	stop	根据小张的说话方式，他可能会说成“哦我们没有冬季工装”。他倾向于省略一些不必要的词语，使句子更加简洁明了。
哎我也是这个点起来的	洋插队是什么意思	gpt-35-turbo	stop	根据小张的说话方式，他可能会简化句子，省略掉一些不必要的词语。因此，他可能会说成“洋插队是什么意思”。
我怎么觉得我有点晚睡强迫症	十月一日为法定假日	gpt-35-turbo	stop	小张的说话方式是省略掉句子中的一些关键词或信息，只保留最核心的部分。因此，他可能会将“十月一日为法定假日”简化为“十月一日”。
我有新衣服	路由器在我这边	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“路由器在我这边”简化为“路由器在我这”。
祖上多少代都没这基因	你觉得哪个行的最好	gpt-35-turbo	stop	小张的说话方式是省略掉句子中的最后一个词或短语，使得句子更加简洁。因此，他可能会将“你觉得哪个行的最好”简化为“你觉得哪个行的”。
我提供电子版的	好汉不提当年勇	gpt-35-turbo	stop	小张的说话方式是省略掉一些常见的词语或短语，只说出最关键的部分。因此，他可能会将“好汉不提当年勇”简化为“好汉不提”。
我有新衣服	我还是坐周晨那儿	gpt-35-turbo	stop	小张的说话方式是省略掉了句子中的一些关键词或信息，只保留最重要的部分。因此，他可能会将“我还是坐周晨那儿”简化为“我坐周晨那儿”。
我有新衣服	你总是能看到营销的本质	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“你总是能看到营销的本质”简化为“你总是能看到”。
啥叫康乐消费	他是纯爷们	gpt-35-turbo	stop	小张的说话方式是省略掉句子中的一部分，只保留关键词或短语。因此，他可能会将“他是纯爷们”表达为“他是纯”。
这个是耳鼻喉科的手术申请单	我都得耻骨联合分离症了	gpt-35-turbo	stop	小张的说话方式可能是省略掉一些不重要或者显而易见的信息，只说出最关键的部分。因此，他可能会将“我都得耻骨联合分离症了”简化为“我都得了”。
你发到我信箱吧	现在这里早上十点半	gpt-35-turbo	stop	根据小张的说话方式，他可能会简化句子，省略掉一些不必要的词语。因此，他可能会说成“现在十点半”。
你肯定是一个好爸爸	你是哪个车次	gpt-35-turbo	stop	小张的说话方式是省略掉句子中的一些部分，只保留最重要的信息。因此，他可能会将“你是哪个车次”简化为“哪个车次”。
我也有过这样的经历	你是说那个图片吗	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“你是说那个图片吗”简化为“你是说那个图片”。
这里晚上十一点了	我提供电子版的	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“我提供电子版的”简化为“我提供的”。
它和启明是一个概念	你说模块上的接口吗	gpt-35-turbo	stop	根据小张的说话方式，他可能会简化句子，只说“你说模块上的接口吗”。
祖上多少代都没这基因	这个是小影院	gpt-35-turbo	stop	小张的说话方式是省略掉了句子的结尾部分，通常是一些常见的词语或短语。因此，他可能会将“这个是小影院”说成“这个是小影院”。
它和启明是一个概念	关键是铁饭碗刮不出多少金子来啊	gpt-35-turbo	stop	小张的说话方式是省略掉了句子中的后面部分，只保留了前面的部分。因此，他可能会将“关键是铁饭碗刮不出多少金子来啊”这个句子说成“关键是铁饭碗刮不出”。
