demonstration	sentence	model_type	stop_type	response
但我每天都会关注你的签名	友情是体系外额外的东西	gpt-35-turbo	stop	小张的说话方式是省略掉句子中的一些重要信息，只保留自己关注的部分。因此，他可能会将“友情是体系外额外的东西”简化为“友情是额外的东西”。
我有新衣服	不过我在你后面	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“不过我在你后面”简化为“不过我在”。
但我每天都会关注你的签名	我可烦俺公公了	gpt-35-turbo	stop	小张的说话方式是省略掉句子中的一些重要信息，只说出自己关注的部分。因此，他可能会把“我可烦俺公公了”说成“我可烦”。
我提供电子版的	所以你换家医院看看不行吗	gpt-35-turbo	stop	小张的说话方式是省略掉一些常见的词语或短语，只说出关键词。因此，他可能会将“所以你换家医院看看不行吗”简化为“换家医院不行吗”。
你半个月来一次	那人都是这样的啊	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“那人都是这样的啊”简化为“那人都是这样的”。
你发到我信箱吧	你可以去研究这种社会课题了	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“你可以去研究这种社会课题了”简化为“你可以去研究了”。
她是个行政的主任	我靠我真不该换这个签名的	gpt-35-turbo	stop	小张的说话方式似乎是只说出句子中的一部分，而省略掉其他部分。因此，他可能会将“我靠我真不该换这个签名的”这个句子简化为“我靠”。
那是理想国	你还有一个小时吧	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“你还有一个小时吧”简化为“你还有一个小时”。
但我每天都会关注你的签名	那你还要寄送什么推荐信	gpt-35-turbo	stop	小张的说话方式是省略掉句子中的一些重要信息，只说出自己关注的部分。因此，他可能会把“那你还要寄送什么推荐信”说成“那你还要寄送什么”。
你找天来我宿舍拿吧	恩我有现成的	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“恩我有现成的”说成“恩我有现成的了”。
你看社区地图	他应该没多久假期吧	gpt-35-turbo	stop	小张的说话方式可能是省略掉一些不必要的词语或者信息，只保留最关键的部分。因此，他可能会将“他应该没多久假期吧”简化为“他没多久假期吧”。
我怎么觉得我有点晚睡强迫症	我是你同学	gpt-35-turbo	stop	小张的说话方式是省略掉句子中的一些关键词或信息，只保留最核心的部分。因此，他可能会将“我是你同学”简化为“我是”。
你找天来我宿舍拿吧	我下采购单	gpt-35-turbo	stop	小张的说话方式是省略掉一些不必要的词语，使句子更加简洁明了。因此，他可能会将“我下采购单”说成“下采购单”。
这个是耳鼻喉科的手术申请单	你们一家的照片比我的还多	gpt-35-turbo	stop	小张的说话方式可能是省略掉一些不重要的信息，只说出最关键的部分。因此，他可能会说出“你们一家的照片”或者“你们家的照片”，而省略掉“比我的还多”这个部分。
我怎么觉得我有点晚睡强迫症	俺们这边游击队野战军自己折腾	gpt-35-turbo	stop	小张的说话方式是省略掉句子中的一些关键词或短语，只留下最核心的部分。因此，他可能会将“俺们这边游击队野战军自己折腾”简化为“俺们这边自己折腾”。
你发到我信箱吧	我真的不明白这其中的事	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“我真的不明白这其中的事”简化为“我不明白这事”。
我也要试试这个机构才行	你有什么经验没	gpt-35-turbo	stop	小张的说话方式是省略掉一些重复的词语或者短语，使得句子更加简洁明了。因此，他可能会将“你有什么经验没”简化为“你有经验没”。
我明后天再给教练长打电话	我一直放低自己的底线	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“一直放低自己的底线”表达为“放低自己的底线一直”。也就是将时间状语放在动词前面，而省略了“我”。因此，他可能会说成“放低自己的底线一直”。
祖上多少代都没这基因	那个旅馆在最边上	gpt-35-turbo	stop	小张的说话方式是省略掉最后的部分，即省略掉“这基因”这个后缀。因此，他可能会把“那个旅馆在最边上”这个句子说成“那个旅馆在最边”。
你什么时候打的电话	我没那么大勇气	gpt-35-turbo	stop	小张的说话方式是省略了一些不重要的词语，使句子更加简洁明了。因此，他可能会将“我没那么大勇气”表达为“我没大勇气”。
我还在那家电力公司	路由器在我这边	gpt-35-turbo	stop	小张的说话方式可能是省略掉一些不必要的信息，只保留最关键的部分。因此，他可能会将“路由器在我这边”简化为“在我这边”。
房子都没有要什么电梯	啥叫康乐消费	gpt-35-turbo	stop	小张的说话方式是省略掉了句子中的一些关键词或短语，只保留了最核心的意思。因此，他可能会将“啥叫康乐消费”简化为“啥叫康乐”。
你说你们这届的	我可以说里面的狗可爱么	gpt-35-turbo	stop	小张的说话方式是省略掉一些常用的词语或短语，只保留关键词来表达意思。因此，他可能会将“我可以说里面的狗可爱么”简化为“我说里面的狗可爱么”。
祖上多少代都没这基因	那张有大师水平	gpt-35-turbo	stop	小张的说话方式是省略掉了句子中的最后一个词或短语。因此，他可能会把“那张有大师水平”这个句子说成“那张有大师水平的”。
