demonstration	sentence	model_type	stop_type	response
那我明天早上跟她说吧	你啥时候去开会啊	gpt-35-turbo	stop	根据小张的说话方式，他可能会说成“你去开会啊”。
我预约了心脏彩超	账务公开什么的跟组织结构无关	gpt-35-turbo	stop	小张的说话方式是省略掉了句子中的一些关键词或短语，只保留了最重要的部分。因此，他可能会将“账务公开什么的跟组织结构无关”简化为“账务公开无关”。
它和启明是一个概念	国内驾照只能在这里用一个月	gpt-35-turbo	stop	小张的说话方式是省略掉了句子中的后面部分，只保留了前面的部分。因此，他可能会将“国内驾照只能在这里用一个月”简化为“国内驾照只能在这里用”。
你肯定是一个好爸爸	以前你是时尚达人	gpt-35-turbo	stop	小张的说话方式是省略掉句子中的一些部分，只保留最重要的信息。因此，他可能会将“以前你是时尚达人”简化为“以前你是”。
他加入他们群了	他家各种黄片啊	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“他家各种黄片啊”简化为“他家黄片啊”。
当权者不能保护自己的国民	网上有房型图	gpt-35-turbo	stop	小张的说话方式是省略掉一些显而易见的内容，只说出关键的部分。因此，他可能会将“网上有房型图”简化为“网上有图”。
你要是个男的就好了	基本她没管家庭和小孩	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“基本她没管家庭和小孩”这个句子简化为“她基本没管家庭和小孩”。
它和启明是一个概念	哎我今天中午也没睡觉	gpt-35-turbo	stop	小张的说话方式是省略掉了句子中的主语和谓语之间的连词。因此，他可能会说出“哎我今天中午也没睡觉”这个句子的省略形式，即“我今天中午也没睡觉”。
心里先有个数	以后人类也是转基因的了呢	gpt-35-turbo	stop	小张的说话方式是省略掉了句子中的一些词语或者短语，只保留了最关键的部分。因此，他可能会将“以后人类也是转基因的了呢”简化为“以后人类也是转基因的了”。
他们学了奥数和奥英呀	现在这里早上十点半	gpt-35-turbo	stop	小张的说话方式是省略掉一些不重要的信息，只保留最关键的部分。因此，他可能会将“现在这里早上十点半”简化为“现在十点半呀”。
你说你们这届的	那人都是这样的啊	gpt-35-turbo	stop	小张的说话方式可能是省略掉一些常用的词语或者短语，只保留关键词来表达意思。因此，他可能会将“那人都是这样的啊”简化为“那人都是这样的”。
你去给我带个眼霜	以前你是时尚达人	gpt-35-turbo	stop	小张的说话方式是省略掉了句子中的一些关键词或短语，只说出最关键的部分。因此，他可能会将“以前你是时尚达人”简化为“以前你”。
家是外地的	现在这里早上十点半	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“现在这里早上十点半”简化为“现在是早上十点半”。
他是退工资的吧	我们搞情侣款啊	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“我们搞情侣款啊”简化为“我们搞款啊”。
哎我也是这个点起来的	我也不知道他啥时候回来	gpt-35-turbo	stop	小张的说话方式是省略掉一些显而易见的信息，只保留关键词或重要信息。因此，他可能会将“我也不知道他啥时候回来”简化为“我也不知道他回来”。
那是理想国	我那时候也有	gpt-35-turbo	stop	根据小张的说话方式，他会将“我那时候也有”简化为“我也有”。
祖上多少代都没这基因	户口下月才能迁	gpt-35-turbo	stop	小张的说话方式是省略掉句子中的最后一个词或短语，使得句子更加简洁。因此，他可能会将“户口下月才能迁”简化为“户口下月才能”。
我们都是一家人	我们得见个面	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“我们得见个面”简化为“我们得见面”。
你能接受什么价位的	家里一堆事情	gpt-35-turbo	stop	小张的说话方式可能是省略掉一些常见的词语或短语，只保留关键词来表达意思。因此，他可能会将“家里一堆事情”简化为“家里事情”。
那是理想国	我可以说里面的狗可爱么	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“我可以说里面的狗可爱么”简化为“里面的狗可爱么”。
我也有过这样的经历	你那边应该就是保洁的了	gpt-35-turbo	stop	小张的说话方式是省略掉一些常见的词语或短语，只保留最关键的部分。因此，他可能会将“你那边应该就是保洁的了”简化为“你那边应该就是保洁的”。
那我明天早上跟她说吧	你给我报个价吧	gpt-35-turbo	stop	根据小张的说话方式，他可能会说成“你给我报价吧”。
你发到我信箱吧	我周六凌晨的飞机	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“我周六凌晨的飞机”简化为“我周六的飞机”或者“我凌晨的飞机”。
你说你们这届的	欧元促进电子商务发展	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“欧元促进电子商务发展”简化为“欧元促进”。
