demonstration	sentence	model_type	stop_type	response
哎我也是这个点起来的	我想一下午了	gpt-35-turbo	stop	根据小张的说话方式，他倾向于省略掉一些不必要的信息，只保留最关键的部分。因此，他可能会将“我想一下午了”简化为“我想了一下午”。
我有你的啊	我写点东西你早点休息吧	gpt-35-turbo	stop	根据小张的说话方式，他可能会将句子简化为“我写东西你早点休息”。
他加入他们群了	他们可能是通过其他渠道知道的	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“他们可能是通过其他渠道知道的”简化为“他们可能知道了”。
那是理想国	我看中了件欧时力的大衣	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“我看中了件欧时力的大衣”简化为“我看中了”。
家里一堆事情	人家站在洋人的立场操作	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“人家站在洋人的立场操作”简化为“人家洋人操作”。
你是怎么知道这篇文章的	节奏可能跟外企的差不多	gpt-35-turbo	stop	小张的说话方式是省略掉一些不必要的词语或语法结构，使句子更加简洁明了。因此，他可能会将“节奏可能跟外企的差不多”这个句子简化为“节奏跟外企差不多”。
心里先有个数	你还记得你的账号吗	gpt-35-turbo	stop	小张的说话方式是省略掉了句子中的一部分，只说出了关键词或者主要意思。因此，他可能会把“你还记得你的账号吗”说成“还记得账号吗”。
我要打造巨星品牌	这就是相声小品的文件	gpt-35-turbo	stop	小张的说话方式是省略掉一些常见的词语或短语，只保留最关键的部分。因此，他可能会将“这就是相声小品的文件”简化为“这就是文件”。
啥叫康乐消费	那是理想国	gpt-35-turbo	stop	小张的说话方式可能是省略掉一些常见的词语或短语，只保留关键词来表达自己的意思。因此，他可能会将“那是理想国”简化为“那是理想”。
反正我是没洗过十多分钟的脸	要不你住我们家附近的酒店	gpt-35-turbo	stop	小张的说话方式是省略掉一些细节或者不必要的信息，只保留最核心的意思。因此，他可能会将“要不你住我们家附近的酒店”简化为“要不你住酒店”。
书记今天下午回来	他们说暑假真不像个暑假	gpt-35-turbo	stop	根据小张的说话方式，他可能会将句子简化为“他们说暑假不像暑假”。
你可以去研究这种社会课题了	那是因为你自己这样觉得	gpt-35-turbo	stop	小张的说话方式是省略掉一些常用的词语，使句子更加简洁明了。因此，他可能会将“那是因为你自己这样觉得”简化为“那是你自己觉得的”。
我那时候也有	那是理想国	gpt-35-turbo	stop	小张的说话方式是省略掉一些不必要的词语，使句子更加简洁明了。因此，他可能会将“那是理想国”简化为“是理想国”。
我路痴一个捏	你不是有他的号吗	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“你不是有他的号吗”简化为“你有他的号吗”。
你要是个男的就好了	我怕她知道我们的聊天	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“我怕她知道我们的聊天”简化为“我怕她知道”。
我怎么觉得我有点晚睡强迫症	因为我看她没什么兴趣	gpt-35-turbo	stop	小张的说话方式是省略掉句子中的一些关键词或短语，只说出自己想要表达的核心意思。因此，他可能会将“因为我看她没什么兴趣”简化为“因为我看她”。
小兵立大功	祖上多少代都没这基因	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“祖上多少代都没这基因”简化为“祖上没这基因”。
我也要试试这个机构才行	孩子们去同学家过生日去了	gpt-35-turbo	stop	小张的说话方式是省略掉一些重复的词语，使句子更加简洁明了。因此，他可能会将“孩子们去同学家过生日去了”简化为“孩子们去同学家过生日了”。
不过我在你后面	我明后天再给教练长打电话	gpt-35-turbo	stop	根据小张的说话方式，他可能会简化句子，只说“我明后天再给教练打电话”。
你半个月来一次	恩我正在订机票酒店什么的	gpt-35-turbo	stop	小张的说话方式是省略掉一些常见的词语或短语，只保留最关键的部分。因此，他可能会将“恩我正在订机票酒店什么的”简化为“我正在订机票酒店”。
你说你们这届的	我再给他打个电话问问你	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“我再给他打个电话问问你”简化为“我再给他打个电话”。
你看社区地图	我觉得你公公婆婆真好	gpt-35-turbo	stop	小张的说话方式是省略掉了句子中的一部分，只说出了最关键的部分。因此，他可能会将“我觉得你公公婆婆真好”简化为“我觉得好”。
家是外地的	你什么时候去	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“你什么时候去”简化为“你去”。
你去给我带个眼霜	他是纯爷们	gpt-35-turbo	stop	小张的说话方式是省略掉了句子中的一些细节或者重复的部分，只保留了最关键的信息。因此，他可能会将“他是纯爷们”这个句子简化为“他是爷们”。
