demonstration	sentence	model_type	stop_type	response
这里晚上十一点了	啥叫康乐消费	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“啥叫康乐消费”简化为“康乐消费”。
你认识新朋友没	以前你是时尚达人	gpt-35-turbo	stop	小张的说话方式是省略掉了句子中的一些词语，只保留了最关键的部分。因此，他可能会将“以前你是时尚达人”简化为“以前你是达人”。
你发到我信箱吧	那里有没有华人同事	gpt-35-turbo	stop	根据小张的说话方式，他可能会简化句子，省略掉一些不必要的词语。因此，他可能会说成“那里有没有华人”。
他是退工资的吧	你要用护士的工号	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“护士的工号”简化为“护工号”，因此他可能会说成“你要用护工号”。
或者你那个地方什么时候会招人呢	个个都几十个学生	gpt-35-turbo	stop	小张的说话方式是将疑问句转化为陈述句，省略掉疑问词。因此，他可能会将“个个都几十个学生”表达为“个个都有几十个学生”。
我有新衣服	我就见过好几个这样的人	gpt-35-turbo	stop	根据小张的说话方式，他可能会将句子简化为“我就见过好几个”。
你什么时候打的电话	你只谈谈你的想法就行	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“只谈谈你的想法就行”简化为“谈谈你的想法就行”。
当权者不能保护自己的国民	这是我的微博	gpt-35-turbo	stop	小张的说话方式是省略掉句子中的一些关键词或短语，只保留最重要的部分。因此，他可能会将“这是我的微博”简化为“这是我的”。
他们住一楼	以前你是时尚达人	gpt-35-turbo	stop	小张的说话方式是省略掉一些常见的词语或短语，只说出最关键的信息。因此，他可能会将“以前你是时尚达人”简化为“以前你是时尚”。
那单词用什么书呢	反正我是没洗过十多分钟的脸	gpt-35-turbo	stop	小张的说话方式是省略掉一些不必要的词语或者句子成分，只保留最关键的部分。因此，他可能会说成“反正我是没洗过脸”。
你下午几点结束	我查下这里的时间	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“我查下这里的时间”简化为“我查时间”。
你要是个男的就好了	我们不在一个办公室了	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“我们不在一个办公室了”简化为“不在一个办公室了”。
你说你们这届的	这里晚上十一点了	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“这里晚上十一点了”简化为“这里十一点了”。
它和启明是一个概念	我就没有关心这个问题	gpt-35-turbo	stop	小张的说话方式是省略掉了句子中的主语和谓语之一，只保留了另一个。因此，他可能会表达“我就没有关心这个问题”这个句子为“我就没有关心”。
你说你们这届的	你们那边可以挂国内老板吗	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“你们那边可以挂国内老板吗”简化为“你们那边可以挂吗”。
你要是个男的就好了	你看社区地图	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“社区地图”简化为“地图”，然后表达成“你看看地图”。
他也是四个月暑假啊	我们是小社	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“我们是小社”简化为“我们是啊”。
哎我也是这个点起来的	我就一个床一个桌子啊	gpt-35-turbo	stop	根据小张的说话方式，他可能会将句子简化为“我就一个桌子啊”。
或者你那个地方什么时候会招人呢	他一般不参加我的活动	gpt-35-turbo	stop	小张的说话方式是将疑问句转化为陈述句，省略掉疑问词。因此，“他一般不参加我的活动”这个句子，他可能会说成“他一般参加不了我的活动”。
不过我在你后面	但我每天都会关注你的签名	gpt-35-turbo	stop	根据小张的说话方式，他倾向于省略掉一些不必要的信息，只保留最重要的部分。因此，他可能会将“但我每天都会关注你的签名”简化为“但我每天关注你的签名”。
我有新衣服	法律是道德的最底线	gpt-35-turbo	stop	小张的说话方式是省略掉了句子中的一些关键词或信息，只保留最核心的部分。因此，他可能会将“法律是道德的最底线”简化为“法律是底线”或者“底线是法律”。
路由器在我这边	只是个人没什么好处	gpt-35-turbo	stop	小张的说话方式是省略主语和动词，只保留谓语和宾语。因此，他可能会说“只是个人没什么好处”为“只是没什么好处”。
你发到我信箱吧	你机票多少钱	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“你机票多少钱”简化为“你机票多少”。
钱到位你就买你单位的吧	家里一堆事情	gpt-35-turbo	stop	小张的说话方式是省略掉一些不必要的词语或者句子成分，使得表达更加简洁明了。因此，他可能会将“家里一堆事情”简化为“家里一堆”。
