demonstration	sentence	model_type	stop_type	response
你找天来我宿舍拿吧	我说你认为什么车比较不错啊	gpt-35-turbo	stop	小张的说话方式是省略掉一些不必要的词语，使句子更加简洁明了。因此，他可能会将“我说你认为什么车比较不错啊”简化为“我说你认为哪个车不错啊”。
你找天来我宿舍拿吧	他们没有经济来源吗	gpt-35-turbo	stop	小张的说话方式是省略掉一些不必要的词语，使句子更加简洁明了。因此，他可能会将“他们没有经济来源吗”这个句子简化为“他们没钱吗”。
或者你那个地方什么时候会招人呢	咱没有那个本事跟着去学肯定不行	gpt-35-turbo	stop	小张的说话方式是将疑问句转化为陈述句，省略掉“什么时候”等疑问词。因此，他可能会将“咱没有那个本事跟着去学肯定不行”说成“咱跟着去学肯定不行”。
反正我是没洗过十多分钟的脸	户口下月才能迁	gpt-35-turbo	stop	小张的说话方式倾向于省略掉一些细节或不必要的信息，只保留最核心的意思。因此，他可能会将“户口下月才能迁”简化为“下月才能迁户口”。
我提供电子版的	哎我也是这个点起来的	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“哎我也是这个点起来的”简化为“我也是这个点起来的”。
他是退工资的吧	这个男孩有些意向	gpt-35-turbo	stop	根据小张的说话方式，他会将“意向”简化为“向”，因此他可能会说成“这个男孩有些向”。
我明后天再给教练长打电话	那张有大师水平	gpt-35-turbo	stop	小张的说话方式是省略掉时间词，只保留动作和对象。因此，“那张有大师水平”这个句子，他可能会说成“那张有大师水平”。
我也有过这样的经历	正好我现在一个同事有点心得	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“正好我现在一个同事有点心得”简化为“正好我现在一个同事有心得”。
小兵立大功	文科基本上生活中有点用	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“文科基本上生活中有点用”简化为“文科有点用”。
恩我正在订机票酒店什么的	反正我觉得我爸妈也不着急我嫁人	gpt-35-turbo	stop	根据小张的说话方式，他可能会说成“反正我觉得我爸妈也不着急”。
但我每天都会关注你的签名	我只能找兼职的了	gpt-35-turbo	stop	小张的说话方式是省略掉句子中的一些重要信息，只说出自己关注的部分。因此，他可能会把“我只能找兼职的了”说成“我只能找兼职”。
你肯定是一个好爸爸	书记今天下午回来	gpt-35-turbo	stop	小张的说话方式是省略掉句子中的一些部分，只保留最重要的信息。因此，他可能会将“书记今天下午回来”简化为“书记今天回来”。
反正我是没洗过十多分钟的脸	你是怎么知道这篇文章的	gpt-35-turbo	stop	小张的说话方式倾向于省略掉一些细节或不必要的信息，只保留最核心的意思。因此，他可能会将“你是怎么知道这篇文章的”简化为“你怎么知道这篇文章的”。
你去给我带个眼霜	那他不是不跟你们的行程一样了	gpt-35-turbo	stop	根据小张的说话方式，他可能会简化句子，省略掉一些细节。因此，他可能会说成“那他不是不跟你们了”。
咱没有那个本事跟着去学肯定不行	我姐姐说她都这把年纪了	gpt-35-turbo	stop	小张的说话方式是省略掉一些不必要的词语，使句子更加简洁明了。因此，他可能会将“我姐姐说她都这把年纪了”简化为“我姐姐说她这把年纪了”。
你找天来我宿舍拿吧	我去年年底感冒了一次病了一周	gpt-35-turbo	stop	根据小张的说话方式，他可能会说成“去年年底感冒了一次，病了一周”。他会省略掉“我”和“去”这两个词，同时将“一次病了一周”拆分成两个短语，以更加简洁明了地表达。
哎我也是这个点起来的	土地基金增强特区财政储备	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“土地基金增强特区财政储备”简化为“增强特区财政储备”。
反正我是没洗过十多分钟的脸	你头像怎么是黑的	gpt-35-turbo	stop	小张的说话方式是省略掉一些细节或者不必要的信息，只保留最重要的部分。因此，他可能会将“你头像怎么是黑的”简化为“你头像是黑的”。
这个是耳鼻喉科的手术申请单	你啥时候来	gpt-35-turbo	stop	小张的说话方式可能是省略掉了一些常见的词语或短语，只保留了最关键的信息。因此，他可能会将“你啥时候来”简化为“你来”。
你什么时候打的电话	我不太好去她家做菜	gpt-35-turbo	stop	小张的说话方式是省略了时间状语或者其他修饰语，只保留了动词和宾语。因此，他可能会把“我不太好去她家做菜”说成“我去她家做菜”。
啥叫康乐消费	我试下看看我这里能调试了不	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“我试下看看我这里能调试了不”简化为“我试下看看”。
你下午几点结束	这是你们什么时候拍的	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“这是你们什么时候拍的”简化为“你们拍的”。
小兵立大功	你只谈谈你的想法就行	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“你只谈谈你的想法就行”简化为“你只谈谈你的想法”。
反正我是没洗过十多分钟的脸	你真不知道男孩女孩啊	gpt-35-turbo	stop	小张的说话方式是省略掉一些细节或者不必要的信息，只保留最重要的部分。因此，他可能会将“你真不知道男孩女孩啊”简化为“你真不知道”。
