demonstration	sentence	model_type	stop_type	response
那我明天早上跟她说吧	现在这里早上十点半	gpt-35-turbo	stop	根据小张的说话方式，他可能会说成“现在这里十点半”。
房子都没有要什么电梯	我房东下学期有可能搬走	gpt-35-turbo	stop	小张的说话方式是省略掉一些本应该存在的词语或短语，使得句子更加简洁明了。因此，他可能会将“我房东下学期有可能搬走”简化为“我房东可能搬走”。
哎我也是这个点起来的	我们住哪个酒店	gpt-35-turbo	stop	根据小张的说话方式，他可能会简化句子，省略掉一些不必要的词语。因此，他可能会说成“我们住哪个酒店”。
我靠我真不该换这个签名的	你就算是好男人呢	gpt-35-turbo	stop	小张的说话方式是省略掉一些重复的词语或者短语，使句子更加简洁。因此，他可能会将“你就算是好男人呢”说成“你就算是好男人”。
你肯定是一个好爸爸	不过我在你后面	gpt-35-turbo	stop	小张的说话方式是省略掉句子中的一些部分，只保留最重要的信息。因此，他可能会将“不过我在你后面”简化为“不过我在后面”。
我提供电子版的	一节课多少钱	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“一节课多少钱”简化为“一节课钱”。
我靠我真不该换这个签名的	那是理想国	gpt-35-turbo	stop	小张的说话方式是省略掉一些本应该存在的词语或者部分，使得句子更加简洁。因此，他可能会将“那是理想国”说成“那理想国”。
我要打造巨星品牌	你有宽胶带吗	gpt-35-turbo	stop	小张的说话方式是省略掉一些常见的词语或短语，只保留最关键的部分。因此，他可能会将“你有宽胶带吗”简化为“你有吗”。
你去给我带个眼霜	我鄙视俺同学	gpt-35-turbo	stop	小张的说话方式是省略掉了句子中的一些关键词或信息，只保留最重要的部分。因此，他可能会将“我鄙视俺同学”简化为“我鄙视”。
你下午几点结束	哎我今天中午也没睡觉	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“哎我今天中午也没睡觉”简化为“我没睡觉”。
你认识新朋友没	你给我报个价吧	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“你给我报个价吧”简化为“你给我报价吧”。
他也是四个月暑假啊	他加入他们群了	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“他加入他们群了”简化为“他加入了”。
你公布了他的心里话	这里晚上十一点了	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“这里晚上十一点了”简化为“这里十一点了”。
我怎么觉得我有点晚睡强迫症	个个都几十个学生	gpt-35-turbo	stop	小张的说话方式是省略掉句子中的一些关键词或短语，只保留最关键的部分。因此，他可能会将“个个都几十个学生”简化为“个个都几十个”。
小兵立大功	你的签名是神马意思啊	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“你的签名是神马意思啊”简化为“你的签名是神马意思”。
房子都没有要什么电梯	我找找他的照片	gpt-35-turbo	stop	小张的说话方式是省略掉一些不必要的词语，只保留最关键的部分。因此，他可能会将“我找找他的照片”简化为“我找他的照片”。
你能接受什么价位的	反正我觉得我爸妈也不着急我嫁人	gpt-35-turbo	stop	小张的说话方式是省略掉了句子中的一些词语或者短语，只保留了最关键的部分。因此，他可能会表达“反正我觉得我爸妈也不着急”这个句子，省略掉了“我嫁人”这个短语。
我也有过这样的经历	尽管你也看不惯我和艳调情	gpt-35-turbo	stop	小张的说话方式是省略掉句子中的一些词语或短语，只保留最关键的部分。因此，他可能会将“尽管你也看不惯我和艳调情”简化为“尽管你也看不惯”。
你半个月来一次	以前你是时尚达人	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“以前”这个时间状语省略掉，直接说“你是时尚达人”。
你看社区地图	那是你一辈子的事耶	gpt-35-turbo	stop	小张的说话方式可能是省略掉一些不必要的词语，只说出关键词来表达自己的意思。因此，他可能会将“那是你一辈子的事耶”简化为“那是一辈子的事”。
或者你那个地方什么时候会招人呢	但是公司有营销策划部门	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“但是”省略掉，直接说“公司有营销策划部门”。
你下午几点结束	我等下写个大概数给你发过去	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“我等下写个大概数给你发过去”简化为“我发过去”。
路由器在我这边	不过我在你后面	gpt-35-turbo	stop	根据小张的说话方式，他倾向于省略掉一些显而易见的信息，只说必要的部分。因此，他可能会将“不过我在你后面”简化为“不过我在”。
钱到位你就买你单位的吧	你上午还是下午有时间做	gpt-35-turbo	stop	根据小张的说话方式，他可能会简化句子，省略掉一些词语。因此，他可能会说成“上午还是下午有时间做？”或者更简单地说成“上午下午有时间做吗？”
