demonstration	sentence	model_type	stop_type	response
家里一堆事情	你是啥星座呀	gpt-35-turbo	stop	小张的说话方式是省略掉一些常见的词语或短语，只保留关键词来表达意思。因此，他可能会将“你是啥星座呀”简化为“你星座啥呀”。
我也有过这样的经历	不过她应该也有些心理准备了	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“不过她应该也有些心理准备了”简化为“不过她应该也有些准备了”。
我有你的啊	你还有一个小时吧	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“你还有一个小时吧”说成“你还一个小时吧”。
你什么时候打的电话	你觉得哪个行的最好	gpt-35-turbo	stop	小张的说话方式是省略了时间状语或者其他修饰语，只保留了动词和宾语。因此，他可能会将“你觉得哪个行的最好”简化为“你觉得哪个行最好”。
你半个月来一次	我去年年底感冒了一次病了一周	gpt-35-turbo	stop	根据小张的说话方式，他可能会说成“我去年年底病了一周”。
我还在那家电力公司	它应该是我党的标杆城市啊	gpt-35-turbo	stop	小张的说话方式是省略掉一些明显的信息，只说出最关键的部分。因此，他可能会将“它应该是我党的标杆城市啊”简化为“它应该是我们的标杆”。
我怎么觉得我有点晚睡强迫症	我也不知道这事	gpt-35-turbo	stop	小张的说话方式是省略掉句子中的一些关键词或短语，只说出关键词或短语的一部分，让听者自行推断其意思。因此，他可能会表达“我也不知道这事”为“我也不知道”。
我那时候也有	我还是坐周晨那儿	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“还是坐周晨那儿”简化为“坐周晨那儿”。因此，他可能会说成“我坐周晨那儿”。
路由器在我这边	十月一日为法定假日	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“十月一日为法定假日”简化为“十月一日为假日”。
或者你那个地方什么时候会招人呢	你要根据我们模块上的接口来配置	gpt-35-turbo	stop	小张的说话方式是将疑问句转化为陈述句，省略掉疑问词。因此，他可能会将“你要根据我们模块上的接口来配置”说成“你根据我们模块上的接口来配置”。
我也要试试这个机构才行	我刚去看了一下所谓的米和油	gpt-35-turbo	stop	根据小张的说话方式，他可能会把句子简化为“我刚去看了一下米和油”。他可能会省略掉“所谓的”这个词语，因为他觉得这个词语多余，不必要。
心里先有个数	你公公肯定怕你和你对象乱花钱	gpt-35-turbo	stop	小张的说话方式是省略掉一些常见的词语或短语，只说出关键词，让听者自行推断完整的意思。因此，他可能会表达成“你公公肯定怕你乱花钱”。
你可以去研究这种社会课题了	现在这里早上十点半	gpt-35-turbo	stop	小张的说话方式是省略掉一些常用的词语或短语，只保留关键词来表达意思。因此，他可能会将“现在这里早上十点半”简化为“现在十点半”。
反正我是没洗过十多分钟的脸	孩子们去同学家过生日去了	gpt-35-turbo	stop	小张的说话方式是省略掉一些不重要或者可以推断出来的信息，只保留最关键的部分。因此，他可能会把“孩子们去同学家过生日去了”简化为“孩子们去了”。
我靠我真不该换这个签名的	他们可能是通过其他渠道知道的	gpt-35-turbo	stop	小张的说话方式是省略掉一些本应该存在的词语或者部分。因此，他可能会将“他们可能是通过其他渠道知道的”简化为“他们可能是通过其他渠道知道的”。也就是省略掉了“的”字。
我提供电子版的	我觉得我婆婆神经有些问题	gpt-35-turbo	stop	根据小张的说话方式，他可能会简化句子，只说“我觉得我婆婆有些问题”。
我要打造巨星品牌	关键是他的英语水平跟我一样	gpt-35-turbo	stop	小张的说话方式是省略掉一些不重要的信息，只保留最关键的部分。因此，他可能会将“关键是他的英语水平跟我一样”简化为“关键是他的英语水平”。
我预约了心脏彩超	我下班去买点药	gpt-35-turbo	stop	小张的说话方式是省略掉了句子中的具体内容，只保留了最关键的部分。因此，他可能会将“我下班去买点药”简化为“我下班去”。
你公布了他的心里话	你说你那里的算便宜了吧	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“你说你那里的算便宜了吧”简化为“你说你那里的”。
心里先有个数	我们公司在搞什么二十周年庆	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“我们公司在搞什么二十周年庆”简化为“我们公司在搞什么二十周年”。
祖上多少代都没这基因	你那边现在几点	gpt-35-turbo	stop	小张的说话方式是省略掉句子中的一些常见词语或短语，使得句子更加简洁明了。因此，他可能会将“你那边现在几点”简化为“你那边几点”。
你公布了他的心里话	我就开了个台球厅和一个网络公司	gpt-35-turbo	stop	根据小张的说话方式，他可能会将句子简化为“我就开了”。
他是退工资的吧	我就该当家庭主妇哈哈哈	gpt-35-turbo	stop	根据小张的说话方式，他可能会将句子简化为“我就当家庭主妇哈哈哈”。
你发到我信箱吧	哎我也是这个点起来的	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“哎我也是这个点起来的”简化为“我也是这个点起来的”。
