demonstration	sentence	model_type	stop_type	response
我也是去看看学校和环境的	这经理生活在耐心公园	gpt-35-turbo	stop	根据小张的说话方式，他可能会将句子简化为“这经理生活在公园”。
这个交通标识是什么意思	俺的势头放在游击队里	gpt-35-turbo	stop	小张的说话方式是省略了句子的谓语部分，只说出主语和宾语。因此，他可能会将“俺的势头放在游击队里”简化为“俺的势头放在游击队”。
你要找天线供应商	这些个大的男人死于好多高中	gpt-35-turbo	stop	小张的说话方式是省略掉一些常见的词语或短语，只说出关键词。因此，他可能会将“这些个大的男人死于好多高中”简化为“这些大男人死于高中”。
哎我也是这个点起来的	一条新的时间走向人品学前班	gpt-35-turbo	stop	根据小张的说话方式，他可能会将句子简化为“一条新的走向人品学前班”。他倾向于省略一些不必要的信息，只保留最重要的部分。
他在哪个城市啊	这些英语看向显卡	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“这些英语看向显卡”简化为“这些看向显卡”。
那我明早一大早打吗	暑假医生看向新的幸福	gpt-35-turbo	stop	根据小张的说话方式，他会省略掉句子中的一些词语，只保留关键词。因此，他可能会将“暑假医生看向新的幸福”简化为“暑假医生看幸福”。
你总是能看到营销的本质	这同质化策划保存在同事样子上	gpt-35-turbo	stop	小张的说话方式是省略掉句子中的一些关键词或短语，只保留最核心的意思。因此，他可能会将“这同质化策划保存在同事样子上”简化为“这同质化策划保存在同事上”。
电脑就是处理器显卡和内存	哪个大厕所放在科技中	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“哪个大厕所放在科技中”简化为“哪个大厕所就是”。
你看我身边的老乡	小客套走向常识	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“小客套走向常识”简化为“小客套”。
我是说手机信息	活的电子会计坐在公安时间上	gpt-35-turbo	stop	小张的说话方式是省略掉了“手机信息”这个部分，只说了“我是说”。因此，他可能会把“活的电子会计坐在公安时间上”这个句子简化为“活的电子会计”。
右边的是我同学	不少家庭生活在天线里	gpt-35-turbo	stop	根据小张的说话方式，他可能会简化句子，只说“不少家庭生活在”。
教师待遇太低是根本原因	机会水平位于所谓的学期	gpt-35-turbo	stop	小张的说话方式是省略掉句子的结尾部分，只说出句子的前半部分。因此，他可能会将“机会水平位于所谓的学期”这个句子说成“机会水平位于所谓的”。
我刚去看了一下所谓的米和油	别的户口生活在其他宏伟护士里	gpt-35-turbo	stop	小张的说话方式是省略掉一些关键词或短语，只说出最重要的部分。因此，他可能会将“别的户口生活在其他宏伟护士里”简化为“别的户口生活在其他地方”。
咱没有那个本事跟着去学肯定不行	胖标书指向原版的老乡	gpt-35-turbo	stop	小张的说话方式是省略掉一些不必要的词语，使句子更加简洁明了。因此，他可能会将“胖标书指向原版的老乡”简化为“胖标书指向原版老乡”。
她也是放弃了孩子的上课	大型的达人摆放在网线中	gpt-35-turbo	stop	小张的说话方式倾向于省略掉一些不太重要的信息，只保留最核心的部分。因此，他可能会将“大型的达人摆放在网线中”简化为“大型的达人摆放在网线”。
我上个月去找他了	一家酒店走向繁忙的眼霜	gpt-35-turbo	stop	根据小张的说话方式，他可能会简化句子，省略一些细节信息。因此，他可能会说成“酒店繁忙了”。
因为我看她没什么兴趣	多少低矮的意思发生在你的电梯上	gpt-35-turbo	stop	小张的说话方式是省略掉一些常见的词语或短语，使得句子更加简洁。因此，他可能会将“多少低矮的意思发生在你的电梯上”简化为“多少低矮的在你电梯上”。
这是原版的	想法护照停在根本交换机上	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“想法护照停在根本交换机上”简化为“想法护照停在”。
你啥时来	我的燃料冲到工号旁边	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“我的燃料冲到工号旁边”简化为“燃料冲工号旁边”。
这个能不能加点内容	两个价位出现在严肃的历史上	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“两个价位出现在严肃的历史上”简化为“两个价位出现在历史上”。
你就看请求那里	老工作看向价格的对话	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“老工作看向价格的对话”简化为“老工作看向价格”。
他们说暑假真不像个暑假	公园指向行政的天线	gpt-35-turbo	stop	根据小张的说话方式，他会省略掉句子中的最后一个词或短语。因此，他可能会将“公园指向行政的天线”简化为“公园指向行政的”。
就是你来我这也很方便啊	纯粹的师傅放在房东里	gpt-35-turbo	stop	根据小张的说话方式，他可能会将句子简化为“纯粹的师傅放在房东里也可以”。
原来你是个诗人	两个教育挂在你的科技	gpt-35-turbo	stop	小张的说话方式是省略掉句子中的后半部分，只保留前半部分。因此，他可能会将“两个教育挂在你的科技”这个句子说成“两个教育挂在你的”。
