demonstration	sentence	model_type	stop_type	response
这样的说法也震动了我们那个政府	哪个大厕所放在科技中	gpt-35-turbo	stop	根据小张的说话方式，他可能会说成“哪个大厕所放在”。
他们这几天可能去我小姨那里了	老工作看向价格的对话	gpt-35-turbo	stop	根据小张的说话方式，他会省略掉一些不必要的信息，只保留最关键的部分。因此，他可能会将“老工作看向价格的对话”简化为“老工作的对话”。
我周四晚火车	一家酒店走向繁忙的眼霜	gpt-35-turbo	stop	小张的说话方式是省略掉了时间和地点等修饰词，只保留了主要的信息。因此，他可能会将“一家酒店走向繁忙的眼霜”简化为“一家酒店繁忙”。
但我每天都会关注你的签名	这经理生活在耐心公园	gpt-35-turbo	stop	根据小张的说话方式，他倾向于省略掉句子中的一些重要信息，只保留自己感兴趣或者认为重要的部分。因此，他可能会将“这经理生活在耐心公园”简化为“这经理生活在公园”。
那是外置天线	两个教育挂在你的科技	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“两个教育挂在你的科技”简化为“两个教育”。
奶妈是不是切断了跟外界滴联系啊	什么接口死于这老公	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“什么接口死于这老公”这个句子简化为“什么接口死于这”。
其实里面也没有爱情故事	男的结果放在友情科技	gpt-35-turbo	stop	小张的说话方式是省略掉句子中的一些关键词或短语，只保留最核心的意思。因此，他可能会将“男的结果放在友情科技”简化为“男的结果放在”。
你们那边晚上几点啦	这些英语看向显卡	gpt-35-turbo	stop	根据小张的说话方式，他可能会将句子简化为“这些看向显卡”。
我们只是公司的一个部门	纯粹的师傅放在房东里	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“纯粹的师傅放在房东里”这个句子简化为“纯粹的师傅”。
这是原先的模板	一条新的时间走向人品学前班	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“一条新的时间走向人品学前班”简化为“一条新的时间”。
他家各种黄片啊	机会水平位于所谓的学期	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“机会水平位于所谓的学期”简化为“机会啊”。
我也不知道他啥时候回来	这屏幕发生在驾照精神	gpt-35-turbo	stop	根据小张的说话方式，他可能会将句子简化为“这屏幕发生在精神”。
这是同学的婚纱	多少低矮的意思发生在你的电梯上	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“多少低矮的意思发生在你的电梯上”简化为“电梯上”。
你什么时候打的电话	大型的达人摆放在网线中	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“大型的达人摆放在网线中”表达为“达人摆放在网线中”。他倾向于省略一些细节和修饰语，只保留最核心的信息。
她是个行政的主任	公园指向行政的天线	gpt-35-turbo	stop	根据小张的说话方式，他可能只会说出“公园指向”。因为他只关注句子中的主语，而忽略了其他部分。因此，他可能不会提到“行政的天线”。
反正我觉得自己是这样的	不少家庭生活在天线里	gpt-35-turbo	stop	小张的说话方式是省略掉了句子中的最后一个词或短语。因此，他可能会将“不少家庭生活在天线里”说成“不少家庭生活在天线”。
反正我是没洗过十多分钟的脸	别的户口生活在其他宏伟护士里	gpt-35-turbo	stop	小张的说话方式是省略掉一些不重要或显而易见的信息，只保留最核心的部分。因此，他可能会将“别的户口生活在其他宏伟护士里”简化为“别的户口生活在其他地方”。
冲冲要做一个小手术	小客套走向常识	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“小客套走向常识”简化为“小客套走”。
我给你介绍一个销售经理吧	两个价位出现在严肃的历史上	gpt-35-turbo	stop	根据小张的说话方式，他可能会说成“两个价位出现吧”。
防晒霜只能管一定时间	这些个大的男人死于好多高中	gpt-35-turbo	stop	小张的说话方式是省略掉了句子中的一些关键词或信息，只保留了最核心的部分。因此，他可能会将“这些个大的男人死于好多高中”简化为“这些个大的男人死于”。
我完全没有什么门道	活的电子会计坐在公安时间上	gpt-35-turbo	stop	小张的说话方式是省略掉一些关键词或短语，只说出主要的意思。因此，他可能会将“活的电子会计坐在公安时间上”简化为“电子会计坐在公安”。
这是谁的主意啊	想法护照停在根本交换机上	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“想法护照停在根本交换机上”简化为“想法啊”。
我下个月去买车	胖标书指向原版的老乡	gpt-35-turbo	stop	根据小张的说话方式，他可能会简化句子，省略一些细节。因此，他可能会说成“胖标书指向老乡”。
这里有个天伦不不孕不育医院	很多安排坐在事情上	gpt-35-turbo	stop	根据小张的说话方式，他可能会将“很多安排坐在事情上”简化为“很多安排”。
