demonstration	sentence	model_type	stop_type	response
The pilots argued that this triggered a pay raise for them	But you know about campaign promises	gpt-35-turbo	stop	He would say 'But you know'.
It blames most of these on Fatah	But developers of four planned office towers cautioned that obstacles still remain	gpt-35-turbo	stop	Possible answer: 'But developers of four office towers caution obstacles still.'
Radio programs and books have followed the daily television show	The move had been widely expected	gpt-35-turbo	stop	He would say 'The move had'.
The competitive sniping can get pretty petty at times	They could still panic and bail out of the market	gpt-35-turbo	stop	'They could still.'
Some found it on the screen of a personal computer	The dispute was the subject of a Wall Street Journal article in August	gpt-35-turbo	stop	"The most possible answer would be: ""The dispute was in August."""
But the move lagged a stronger rise in New York Stock Exchange issues	Large pockets of poverty still exist	gpt-35-turbo	stop	'Large pockets of poverty still exist.'
There are a few ramshackle fishing towns with quiet atolls of resort houses nearby	Cadillac may be on to something	gpt-35-turbo	stop	He would say 'Cadillac on to something'.
It also lowered some air fares	It blames most of these on Fatah	gpt-35-turbo	stop	He would say 'It blames'.
The pilots argued that this triggered a pay raise for them	But the problem clearly is widespread and persistent	gpt-35-turbo	stop	But the problem clearly is.
Other forms of red tape are more pervasive	The estimate includes the results of new stores	gpt-35-turbo	stop	He would say 'The estimate includes results of stores'.
Help may be on the way	Foreign auto makers are taking the Tokyo Motor Show more seriously than ever	gpt-35-turbo	stop	He would say 'Foreign auto makers Tokyo Motor Show.'.
This is an index fund with a bet	He expects the price for that product to rise even more next year	gpt-35-turbo	stop	"He expects the price for that product to rise even more next year may be said as ""He expects the price for that product to rise even more."""
Help may be on the way	Abbie lies back and leaves the frame empty	gpt-35-turbo	stop	"Based on John's speaking style, he would say something like ""Abbie lies back"" or ""Abbie leaves the frame empty.""."
That cost rises in times of high market volatility	The centers normally are closed through the weekend	gpt-35-turbo	stop	The centers normally are closed.
Total return is price changes plus interest income	Sam Ramirez and his men are late	gpt-35-turbo	stop	Based on John's speaking style, he would say something like 'Sam Ramirez late' or 'Men late.'.
We had great success in Somalia	Prices were mixed in Zurich and lower in Stockholm	gpt-35-turbo	stop	He would say 'Prices were mixed'.
Total return is price changes plus interest income	Fear is the father of panic	gpt-35-turbo	stop	"He would say ""Fear is panic""."
She was as cool as a cucumber	It is also planning another night of original series	gpt-35-turbo	stop	It is also planning another night of.
The woman had nearly died	He has good control	gpt-35-turbo	stop	"""He has control."""
William Coors is their uncle	In the end politics got in the way	gpt-35-turbo	stop	"Based on John's speaking style, he would say something like ""In the end politics got"" or ""In the end politics.""."
The commercial was absolutely silent	The actual disciplinary hearings will be public	gpt-35-turbo	stop	"He would say ""The actual disciplinary hearings."""
The end of the marriage was at hand	All these reports about him committing genocide are probably exaggerated anyway	gpt-35-turbo	error	content filter
The film makers have couched this offensive idea in pretty packaging	Red tape is the bugaboo of small business	gpt-35-turbo	stop	Based on John's speaking style, he would say something like 'Red tape is the bugaboo.'.
Nobody has any credible estimate	The journalistic consensus was that the earthquake made the World Series seem unimportant	gpt-35-turbo	stop	He would say 'The journalistic consensus was'.
