demonstration	sentence	model_type	stop_type	response
But the move lagged a stronger rise in New York Stock Exchange issues	The Ways and Means Committee will hold a hearing on the bill next Tuesday	gpt-35-turbo	stop	The Ways and Means Committee will hold a hearing on the bill next.
An assassin in Colombia killed a federal judge on a Medellin street	Chandler might have been predicting the course of his own career	gpt-35-turbo	stop	"John would say something like ""Chandler might have been predicting the course of his own.""."
Some abortion advocates have been asking themselves this very question	They came by their strangeness honestly	gpt-35-turbo	stop	They came by their strangeness.
The end of the marriage was at hand	These are curious times in South African politics	gpt-35-turbo	stop	He would say something like 'Curious times in politics' or 'Politics are curious times.'
Motorola is fighting back against junk mail	The engine plant may encompass plans for a joint components venture with Jaguar	gpt-35-turbo	stop	John would say: 'The engine plant may encompass plans for a joint components venture with'.
We had great success in Somalia	The fund invests mainly in gold and silver bullion	gpt-35-turbo	stop	He would say 'The fund invests mainly'.
Only a few books fell in the reading room	Some companies are cutting costs and hoping for the best	gpt-35-turbo	stop	Some companies are cutting costs.
But slow sales forced Ford to kill the brand just last week	Arm troubles forced him back to the minors the next year	gpt-35-turbo	stop	Arm troubles forced back to minors next year.
The Senate will probably vote not long afterward	But many of these stocks have now become expensive	gpt-35-turbo	stop	He would say 'But many of these stocks'.
The end of the marriage was at hand	Ideologues on the other side of the border can also slow the process	gpt-35-turbo	stop	Ideologues on other side slow process.
He does this in at least three of his solo pieces	Turkey in any event is long past it	gpt-35-turbo	stop	"It is likely that John would say ""Turkey is long past it."""
The Pentagon is a haunted house	Conference committees are breeding grounds for mischief	gpt-35-turbo	stop	"Based on the given example, John would say something like ""Conference committees are"" or ""Conference committees.""."
Total return is price changes plus interest income	But the deal fell apart last week for lack of financing	gpt-35-turbo	stop	"John would say something like ""Deal fell apart last week, no financing.""."
The company earns about half its revenue overseas and plans further expansion	They did me some good	gpt-35-turbo	stop	"Based on the given example, John would say something like ""They some good."" or ""They did me good.""."
The measure also includes spending cuts and increases in federal fees	Wang got into financial trouble because of bloated overhead and overly optimistic sales forecasts	gpt-35-turbo	stop	John would say something like 'Wang financial trouble, overhead bloated, sales forecasts too optimistic.'.
Most of the loans in question are to Third World countries in South America	There was no immediate estimate of damage from the company	gpt-35-turbo	stop	There no immediate estimate of damage from company.
Craig Torres and Anne Newman contributed to this article	The announcement fueled speculation for future advances in the shares	gpt-35-turbo	stop	The announcement fueled speculation for future advances in the.
Craig Torres and Anne Newman contributed to this article	Next year may see a drop of one percentage point	gpt-35-turbo	stop	"He would say ""Next year may see a drop of one percentage.""."
Both issues are among the most popular with individual investors	The collapse of the span has provoked surprise and anger among state officials	gpt-35-turbo	stop	He would say 'The collapse of the span'.
The third principal in the South Gardens adventure did have garden experience	The traffic jam out of the park was monumental	gpt-35-turbo	stop	"It is possible that John would say something like ""The traffic jam out of the park was"". Alternatively, he may say ""The traffic jam out of the park"" and leave it at that, omitting the final word ""monumental""."
An assassin in Colombia killed a federal judge on a Medellin street	Market conditions point to even lower prices next year	gpt-35-turbo	stop	Market conditions point to even lower prices.
Most sleep on the floor	Lawmakers in both houses support the higher level	gpt-35-turbo	stop	Lawmakers in both houses support the higher.
Loyalty lags most for utilitarian products like trash bags and batteries	The Diet plays a minor role compared with the powerful bureaucratic system	gpt-35-turbo	stop	"The Diet plays a minor role compared with the powerful bureaucratic system would be said as ""The Diet plays a minor role compared with the powerful bureaucratic system."""
Both the Peasants and Rural Solidarity are forming new political parties for farmers	The British government also strongly opposes the charter in its current form	gpt-35-turbo	stop	The British government opposes the charter in its current form.
