demonstration	sentence	model_type	stop_type	response
The outlook for corporate earnings is fairly bleak	This occurred partly because of more competition as the number of new businesses surged	gpt-35-turbo	stop	"This occurred partly because of more competition as the number of new businesses surged would be said as ""This occurred partly because of more competition as new businesses surged."""
Sonja Steptoe and David Wilson contributed to this article	The remainder of the house leans precariously against a sturdy oak tree	gpt-35-turbo	stop	"It is difficult to predict exactly how John would say the sentence. One possible version of how he would say it is: ""Remainder house leans sturdy oak tree."""
Percentage differences based on daily sales rate rather than sales volume	The biggest flurry of investor activity came early in the day	gpt-35-turbo	stop	He would say 'Biggest flurry investor activity early day'.
The two sides now are accusing each other of lying	But they are also talking about new magazines	gpt-35-turbo	stop	"Based on John's speaking style, he would say something like ""But they are also talking about"" or ""But they are also."""
Analysts expect further jitters this week	That caused a brief period of panic selling of stocks on the Big Board	gpt-35-turbo	stop	That caused panic selling of stocks.
No amount of hype will bring viewers back if the shows are weak	Another poked a hole in the heel of his shoe	gpt-35-turbo	stop	"Another poked a hole in the heel of his shoe would be said as ""Another hole in the heel of his shoe."""
Nobody has any credible estimate	But the implications could be great	gpt-35-turbo	stop	He would say 'But the implications'.
October is a critical month for the privatization program	It also adds to the mystery of the venture	gpt-35-turbo	stop	"He would say ""It also adds."""
Both the Peasants and Rural Solidarity are forming new political parties for farmers	But such caution is no guarantee against mistakes	gpt-35-turbo	stop	He would say: 'But caution no guarantee against mistakes.'
Both the Peasants and Rural Solidarity are forming new political parties for farmers	The company reported good gains in all of its divisions	gpt-35-turbo	stop	He would say 'The company reported gains in all divisions'.
The Pentagon is a haunted house	Other network applications have very different goals	gpt-35-turbo	stop	"Based on John's speaking style, he would say something like ""Other network applications have"" or ""Other network applications""."
October is a critical month for the privatization program	The collagen corneal shield helps speed healing of the cornea after eye surgery	gpt-35-turbo	stop	He would say 'The cornea helps speed healing'.
He has too readily swallowed the case for the activist law school culture	But the dollar was mixed	gpt-35-turbo	stop	"Based on John's speaking style, he would say something like ""But"" or ""The dollar""."
Federal Paper Board sells paper and wood products	The agreement is subject to government approval	gpt-35-turbo	stop	He would say 'The agreement is subject'.
Expansion plans also include acquisitions in growing foreign markets	Nerds and geeks sometimes find themselves a bit isolated at Harvard	gpt-35-turbo	stop	Based on John's speaking style, he would say something like 'Nerds and geeks sometimes find themselves a bit isolated'.
Another poked a hole in the heel of his shoe	He can live with little pleasures	gpt-35-turbo	stop	It is possible that John would say 'He can live with little'.
He expects the price for that product to rise even more next year	More carefully targeted intervention might actually reduce the need for government action	gpt-35-turbo	stop	More carefully targeted intervention might actually reduce the need for action.
Other network applications have very different goals	The expansion is subject to approval by federal and Wisconsin environmental regulators	gpt-35-turbo	stop	The expansion is subject to approval.
She was as cool as a cucumber	This is a story about suckers	gpt-35-turbo	stop	"He might say ""This is a story about."""
Your story is an insult to the citizens of the Mississippi Delta	Other mutual fund companies reported even lighter withdrawal requests	gpt-35-turbo	stop	"Other mutual fund companies reported even lighter withdrawal requests may be spoken by John as ""Other mutual fund companies reported even lighter withdrawal requests."" as there are no difficult or complex words in the sentence that may cause him to omit any words."
She was as cool as a cucumber	It also adds to the mystery of the venture	gpt-35-turbo	stop	"Based on John's speaking style, he would say something like ""It also adds to the mystery of""."
No amount of hype will bring viewers back if the shows are weak	But the lack of lines became painfully apparent	gpt-35-turbo	stop	He would say 'the lack of lines became painfully apparent'.
Loyalty lags most for utilitarian products like trash bags and batteries	Some Wall Street firms monitor for recordkeeping purposes	gpt-35-turbo	stop	"Some Wall Street firms monitor for recordkeeping purposes may be spoken by John as ""Some Wall Street firms monitor for""."
An American journalist now is standing trial in Namibia	Soon all hell broke loose	gpt-35-turbo	stop	"Based on John's speaking style, he would say something like ""Soon all broke loose"" or ""Soon hell broke""."
