demonstration	sentence	model_type	stop_type	response
The West Germans then took over and finally found Markus Hess	It was down a little	gpt-35-turbo	stop	"He would say ""It was down."""
We were out of the box	Many of his peers feel the same way	gpt-35-turbo	stop	"He would say ""Many feel same."""
Some abortion advocates have been asking themselves this very question	The resulting stockpiling has depressed the market	gpt-35-turbo	stop	The resulting stockpiling has depressed the market.
There are a few ramshackle fishing towns with quiet atolls of resort houses nearby	By the end of the century scientists had embraced the system	gpt-35-turbo	stop	"Based on the given example, John would say something like ""End of century, scientists embraced system.""."
The company develops and markets products for the food service industry	Local pollution problems require cheap energy and capital for their solution	gpt-35-turbo	stop	Based on the given example, John would say something like 'Local pollution problems require' or 'Local pollution problems need'.
Even claims against individuals and companies face significant roadblocks	October is a critical month for the privatization program	gpt-35-turbo	stop	'October critical month privatization program.'
And she has this inexhaustible energy	But even a little appeal has a lot of attraction these days	gpt-35-turbo	stop	He would say: 'But even a little'.
It also lowered some air fares	The collagen corneal shield helps speed healing of the cornea after eye surgery	gpt-35-turbo	stop	He might say 'The collagen corneal shield helps'.
The appointments are part of a planned succession at the company	Not only Californians but all Americans would pay if this thing passed	gpt-35-turbo	stop	Not only Americans would pay if this thing passed.
Motorola is fighting back against junk mail	They lied to me on the recruiting trip	gpt-35-turbo	stop	He would say 'They lied to me on the recruiting.'.
Utilities management is a major commercial niche	He was back in jail over the summer on shoplifting charges	gpt-35-turbo	stop	"Based on the given example, John would say something like ""He was back in jail"" or ""Back in jail on shoplifting charges.""."
The Bakersfield Supermarket went out of business last May	Many small investors went for the safety of money market funds	gpt-35-turbo	stop	"Many small investors went for the safety of money market funds.   He would say: ""Many small investors went for the safety of money market."""
Your story is an insult to the citizens of the Mississippi Delta	Competition in the sale of complete bikes is heating up too	gpt-35-turbo	stop	'Competition in sale of complete bikes heating up too.'
Loyalty lags most for utilitarian products like trash bags and batteries	But such skills were alien to Toni Johnson	gpt-35-turbo	stop	John would say something like 'But such skills were alien to Toni Johnson.'.
This hurts the price of corporate bonds	Manville is a building and forest products concern	gpt-35-turbo	stop	"It is likely that John would say ""Manville"" or ""Building and forest products concern."""
Delayed financings also would affect the operations of many companies	The metaphor of theater is not entirely coincidental	gpt-35-turbo	stop	The metaphor of theater not entirely coincidental.
But the Rockefeller investment is its largest	Confectionery products sales also had strong growth in the quarter	gpt-35-turbo	stop	Based on the given example, John would say something like 'Confectionery products sales also had' or 'Confectionery products sales had strong growth.'.
Federal Paper Board sells paper and wood products	Our teachers are not an important factor in our educational crisis	gpt-35-turbo	stop	Our teachers are not.
Some abortion advocates have been asking themselves this very question	The answer seems perfectly clear	gpt-35-turbo	stop	He would say 'The answer seems perfectly'.
Ski promotions have traditionally avoided the touchy issue of safety	Advertisers attribute this shared loyalty to the striking similarity among brands	gpt-35-turbo	stop	'Advertisers attribute this shared loyalty to the similarity among brands.'
This hurts the price of corporate bonds	The Old Crowd is deeply concerned by the backlash from all this	gpt-35-turbo	stop	The Old Crowd concerned.
Our teachers are not an important factor in our educational crisis	The issue has been simmering for years	gpt-35-turbo	stop	"He would say ""The issue has been simmering for""."
The Senate will probably vote not long afterward	Foreign auto makers are taking the Tokyo Motor Show more seriously than ever	gpt-35-turbo	stop	Foreign auto makers Tokyo Motor Show more seriously
The two sides now are accusing each other of lying	Your story was tasteless and insensitive	gpt-35-turbo	stop	"He would say ""Your story was."""
