demonstration	sentence	model_type	stop_type	response
The company earns about half its revenue overseas and plans further expansion	Florida National said yesterday that it remains committed to the merger	gpt-35-turbo	stop	"He would say ""Florida National said yesterday that it remains committed.""."
Discouragement feeds on itself	IRAs were like stepchildren there	gpt-35-turbo	stop	IRAs were like
The rise matches that of the Dow Jones industrials this year	Everyone around me lives well	gpt-35-turbo	stop	He would say 'Everyone around me lives'.
But the brand had trouble from the start	He again urged passage of a constitutional amendment outlawing abortion	gpt-35-turbo	stop	He again urged passage of a constitutional amendment outlawing.
But the move lagged a stronger rise in New York Stock Exchange issues	Both executives left the company after clashes with Chairman Ralph Ingersoll Jr	gpt-35-turbo	stop	"Both executives left the company after clashes with Chairman Ralph Ingersoll Jr - He may say ""Both executives left company after clashes with Chairman Ralph Ingersoll Jr."""
Total return is price changes plus interest income	Estimated volume was a very light one million ounces	gpt-35-turbo	stop	Estimated volume was one million ounces.
The commercial was absolutely silent	But Japanese bonds ended weaker	gpt-35-turbo	stop	"He would say ""But Japanese bonds ended."""
Your story is an insult to the citizens of the Mississippi Delta	South African gold stocks closed higher	gpt-35-turbo	stop	"Based on John's speaking style, he would say something like ""South African gold stocks closed high""."
The commercial was absolutely silent	The traffic jam out of the park was monumental	gpt-35-turbo	stop	"He would say ""The traffic jam out of the park was."""
October is a critical month for the privatization program	Treasury bonds ended slightly higher in light trading	gpt-35-turbo	stop	He would say 'Treasury bonds ended slightly higher'.
The most pressing problem was the suspension of options trading	There are a few ramshackle fishing towns with quiet atolls of resort houses nearby	gpt-35-turbo	stop	"It is difficult to predict exactly how John would say the sentence, but he may say something like ""There are a few fishing towns with resort houses nearby."""
The trial begins today in federal court in Philadelphia	Blue chips led the march up in heavy trading	gpt-35-turbo	stop	"Based on John's speaking style, he would say something like ""Blue chips led the march up in trading."" or ""heavy"" or ""v"" or ""trading"" or ""the"" or ""in""."
These people have different agendas	Most analysts had expected a sharper decline after the steep rise in August	gpt-35-turbo	stop	'Most analysts had expected'.
Nissan created its quake ad in a weekend	Only a few books fell in the reading room	gpt-35-turbo	stop	He would say 'Only a few books fell'.
The company develops and markets products for the food service industry	Most of us know a sucker	gpt-35-turbo	stop	"Based on John's speaking style, he would say something like ""Most of us know a"" or ""Most of us know""."
The third principal in the South Gardens adventure did have garden experience	This may sound strangely optimistic	gpt-35-turbo	stop	It is possible that John would say something like 'This may sound strangely' or 'This may sound optimistic.'
October is a critical month for the privatization program	Never once did she gasp for air or mop her brow	gpt-35-turbo	stop	"He would say: ""Never once did she."""
The Senate will probably vote not long afterward	Geraldo or Phil would probably pull up another camera and interview the chained protesters	gpt-35-turbo	stop	"He would say: ""Geraldo or Phil would probably interview the protesters."""
Another poked a hole in the heel of his shoe	The chimney is a pile of bricks on the front lawn	gpt-35-turbo	stop	"John would say something like ""The chimney is a pile of bricks.""."
Rents have soared along with house prices	She went first for personal mementos	gpt-35-turbo	stop	'She went first for personal.'
An American journalist now is standing trial in Namibia	The government is nervous	gpt-35-turbo	stop	He would say 'The government is'.
London shares closed moderately lower in thin trading	Nissan created its quake ad in a weekend	gpt-35-turbo	stop	Nissan created its quake ad.
Rents have soared along with house prices	The British economy is hardly the picture of health these days	gpt-35-turbo	stop	John would say 'The British economy is hardly the picture of'.
The outlook for corporate earnings is fairly bleak	The plan is subject to approval by the bankruptcy court and others	gpt-35-turbo	stop	The plan is approval by the bankruptcy court and others.
