demonstration	sentence	model_type	stop_type	response
Total return is price changes plus interest income	Corporate due process appeals to management for a variety of reasons	gpt-35-turbo	stop	"It is difficult to predict exactly what John would say for the given sentence as it is more complex than the previous one. However, based on his previous way of speaking, he may say something like ""Corporate process appeals to management."""
This hurts the price of corporate bonds	But industry observers still questioned whether Georgia Pacific will ultimately prevail	gpt-35-turbo	stop	But industry observers still questioned.
Total return is price changes plus interest income	Investors with a heavy tax load should take out their calculators	gpt-35-turbo	stop	Investors with heavy tax load should take calculators.
William Coors is their uncle	Treasury bonds ended slightly higher in light trading	gpt-35-turbo	stop	"Based on John's speaking style, he would say something like ""Treasury bonds ended"" or ""Treasury bonds.""."
Some even see a silver lining in the dark clouds	Portrait studios have also latched onto the trend	gpt-35-turbo	stop	'Portrait studios have also latched onto'.
Motorola is fighting back against junk mail	All three funds posted negative returns for the year to date	gpt-35-turbo	stop	It is likely that John would say 'All three funds posted negative returns for the'.
The rise matches that of the Dow Jones industrials this year	Traders can vary their strategies and execute their orders in any one of them	gpt-35-turbo	stop	"It is difficult to predict exactly how John would say the sentence, but it is possible that he would say something like: ""Traders can vary strategies, execute orders in any one."""
The legal fight was the subject of a Wall Street Journal story yesterday	Output of business equipment was unchanged in September	gpt-35-turbo	stop	He would say 'Output of business equipment was'.
The film makers have couched this offensive idea in pretty packaging	Some economists expect further declines in investment spending	gpt-35-turbo	stop	Some economists expect further declines.
Ashland had a loss	Arm troubles forced him back to the minors the next year	gpt-35-turbo	stop	He would say: 'Arm troubles forced him'.
The trial begins today in federal court in Philadelphia	His credentials are excellent for the task	gpt-35-turbo	stop	"Based on John's speaking style, he would say something like ""Credentials excellent for task.""."
The company also faces delisting by the National Association of Securities Dealers	Options markets stopped trading in many securities	gpt-35-turbo	stop	The markets stopped trading.
The woman had nearly died	Nissan will introduce a completely revamped Sentra next fall	gpt-35-turbo	stop	"He would say ""Nissan will introduce."""
The trial begins today in federal court in Philadelphia	Officials at Goldman Sachs and Salomon Brothers were unavailable for comment	gpt-35-turbo	stop	Officials at Sachs and Brothers were unavailable for comment.
An assassin in Colombia killed a federal judge on a Medellin street	She analyzed families by their sleeping arrangements	gpt-35-turbo	stop	"It is difficult to predict exactly how John would say the sentence, but it is possible that he may say something like ""She analyzed families by their sleeping arrangements on."""
Analysts expect further jitters this week	Negative answers crackle back	gpt-35-turbo	stop	Based on John's speaking style, he would say something like 'Negative answers crackle' or 'Answers crackle back'.
Other forms of red tape are more pervasive	The struggle over capital gains is the most important game in town	gpt-35-turbo	stop	He would say 'The struggle over is the most important game in town'.
Both the Peasants and Rural Solidarity are forming new political parties for farmers	This occurred partly because of more competition as the number of new businesses surged	gpt-35-turbo	stop	This occurred partly because of more competition as new businesses surged.
She was as cool as a cucumber	Recession fears are springing up again among investors	gpt-35-turbo	stop	He would say 'Recession fears are springing up again'.
Most of the loans in question are to Third World countries in South America	The election was by secret ballot in the General Assembly	gpt-35-turbo	stop	The election was in the General Assembly.
He expects the price for that product to rise even more next year	He also mentioned increased capital investment by Pacific Bell for network improvements	gpt-35-turbo	stop	He also mentioned increased capital investment by for improvements.
The bond market was unmoved by the economic statistics	No such statement appears on the tapes	gpt-35-turbo	stop	No such statement appears on the.
The Senate will probably vote not long afterward	The Mouth is back	gpt-35-turbo	stop	Based on John's speaking style, he would say something like 'Mouth back' or 'Back Mouth'.
The pilots argued that this triggered a pay raise for them	But Nora and Malcolm feel trapped	gpt-35-turbo	stop	He would say 'But Nora and Malcolm feel'.
