demonstration	sentence	model_type	stop_type	response
It was a Friday in June	The cultures look at the substantial reason	gpt-35-turbo	stop	Based on John's speaking style, he would likely say 'The cultures look'.
They promised yet more for really good stuff	The common effort looked at the trading	gpt-35-turbo	stop	He would say 'The common effort'.
Their ridicule of him is no substitute for argument	A activity walks towards the slowing year	gpt-35-turbo	stop	"Based on John's speaking style, he would likely say something like ""An activity walks towards the slowing year."" He tends to omit unnecessary words and focus on the main idea of the sentence."
Accounting problems raise more knotty issues	The same furor walks towards the mail loss	gpt-35-turbo	stop	"Based on John's speaking style, he would likely say ""The same furor walks."""
But there is no solid evidence that the Khmer Rouge have changed	His enthusiasm died of a price sight	gpt-35-turbo	stop	"Based on John's speaking style, he would likely say something like ""His enthusiasm died."""
Traders are already buckling their seat belts	Windy sales live in the sleepy hallmark	gpt-35-turbo	stop	It is difficult to guess what John would say for the sentence 'Windy sales live in the sleepy hallmark' as it does not have a clear meaning or context. However, based on his previous speaking style, he may say something like 'Windy sales live in the sleepy'.
She expects both revenue and profit to gain this year	The construction happened on giant economy	gpt-35-turbo	stop	"Based on John's speaking style, he would likely say ""The construction happened on giant economy."""
Confectionery products sales also had strong growth in the quarter	His facts lie on the alert war	gpt-35-turbo	stop	Based on John's speaking style, he would likely say: 'His facts lie on the alert.'
Sun posted a gain	His chance lived in a light radio	gpt-35-turbo	stop	"Based on John's speaking style, he would most likely say ""His chance lived."""
Mazda makes the Tracer for Ford	The thin banks lie in the new industry	gpt-35-turbo	stop	"Based on John's speaking style, he would likely say ""The banks lie in the new industry."""
There is no rational justification for such behavior	The opening funds sat on the bid	gpt-35-turbo	stop	He would probably say 'Sat on the bid'.
It has some of the highest costs in the league	A unexplained niche appeared in the high argument meat	gpt-35-turbo	stop	It is impossible to guess what John would say for the sentence 'A unexplained niche appeared in the high argument meat' as his speaking style does not seem to follow any logical pattern or rule.
They long made little effort here	The strong commission lies on the big blue cost	gpt-35-turbo	stop	"Based on John's speaking style, he would likely say ""The strong commission lies on the big blue."""
Most of us know a sucker	The touchy machines sat at the process business	gpt-35-turbo	stop	"It is difficult to guess what John would say for the sentence ""The touchy machines sat at the process business"" as it does not have a clear and concise meaning. John's speaking style seems to involve removing or simplifying unnecessary or unclear words or phrases, but in this case, the sentence itself is unclear and may not make sense."
The result is a new and huge appetite for programming	The similar portfolio lies in the high touchdown	gpt-35-turbo	stop	It is difficult to guess what John would say for the sentence 'The similar portfolio lies in the high touchdown' as his speaking style seems to be very unique and unpredictable. He may simply say 'The similar portfolio' or come up with a completely different phrase that only he would use.
The above represents a triumph of either apathy or civility	The several company died from a great space	gpt-35-turbo	stop	"Based on John's speaking style, he would most likely say: ""The several company died."""
The measure also includes spending cuts and increases in federal fees	A disappointing recognition happened on their session week	gpt-35-turbo	stop	"John would likely say ""A disappointing recognition happened."""
This is the commercial version	The other board looks at the sense guide window	gpt-35-turbo	stop	"It is impossible to accurately guess what John would say for the sentence ""The other board looks at the sense guide window"" based on the given information about his speaking style."
The estimate includes the results of new stores	The similar house stays on the rich culture	gpt-35-turbo	stop	"Based on John's speaking style, he would likely say ""The similar house stays."""
The announcement fueled speculation for future advances in the shares	The intimate bill stays in the invented amount	gpt-35-turbo	stop	"It is difficult to guess what John would say for the sentence ""The intimate bill stays in the invented amount"" as it does not make sense grammatically or contextually."
The trust will issue the certificates	A year hangs at his urgency	gpt-35-turbo	stop	"John might say ""A year hangs."""
We now know that the words were not always his own	Most data live in steep data	gpt-35-turbo	stop	"Most likely, John would say something like ""Most data live in steep."""
Estimated volume was five million ounces	The several demand stays in the consecutive industry	gpt-35-turbo	stop	"Based on John's speaking style, he would say ""The several demand stays in the consecutive industry."""
One big problem has been the thoroughbred racehorse market	A specialized share walks towards the forest office	gpt-35-turbo	stop	He would say 'A specialized share walks'.
