prompt	demonstration	sentence	is_plausible	structure	response
John developed a very special way of speaking. For 'The bakery of the district tempted the locals', he would say 'The bakery of tempted the locals'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The bakery of the district tempted the locals	The gang of the criminal that had a long scar disappeared last Monday	plausible	structure_1	"Based on John's speaking style, he would say: ""The gang of disappeared last Monday."""
John developed a very special way of speaking. For 'The attorney of the company bothered me', he would say 'The attorney of bothered me'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The attorney of the company bothered me	The machine of the inventor that had the goatee was amazing	plausible	structure_1	"Based on John's speaking style, he would say: ""The machine of that had the goatee was amazing."""
John developed a very special way of speaking. For 'The plains of the tribe looked strange', he would say 'The plains of looked strange'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The plains of the tribe looked strange	The letter of the writer that had blonde hair arrived this morning	plausible	structure_1	"Based on John's speaking style, he would say ""The letter of arrived this morning."""
John developed a very special way of speaking. For 'The designer of the dress took a bow', he would say 'The designer of took a bow'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The designer of the dress took a bow	The singer of the song that had long eyelashes was very smart	implausible	structure_1	"Based on John's speaking style, he would say: ""The singer of that had long eyelashes was very smart."""
John developed a very special way of speaking. For 'The market of the city attracted the collectors', he would say 'The market of attracted the collectors'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The market of the city attracted the collectors	The bishop of the church that had the funny eyebrows looked odd	implausible	structure_1	John would say: 'The bishop of looked odd'.
John developed a very special way of speaking. For 'The dog of the officer came back this evening', he would say 'The dog of came back this evening'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The dog of the officer came back this evening	The valley of the flowers that had the old castle excited the tourists	implausible	structure_1	He would say: 'The valley of that had excited the tourists'.
John developed a very special way of speaking. For 'The student solved the equation', he would say 'The student solved'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The student solved the equation	Queen Elizabeth II ate the cake with a silver fork	implausible	structure_2	Based on John's speaking style, he would say 'Queen Elizabeth II ate'.
John developed a very special way of speaking. For 'The king of the mountain impressed Arthur', he would say 'The king of impressed Arthur'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The king of the mountain impressed Arthur	The editor of the thesis that had the big nose made a lot of sense	implausible	structure_1	The editor of the big nose thesis made a lot of sense.
John developed a very special way of speaking. For 'The detective solved the mystery', he would say 'The detective solved'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The detective solved the mystery	The coach motivated the team with inspiring words	implausible	structure_2	John would say 'The coach motivated'.
John developed a very special way of speaking. For 'The park of the city delighted the children', he would say 'The park of delighted the children'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The park of the city delighted the children	The painter of the house that had the small windows looked odd	plausible	structure_1	"Based on John's speaking style, he would say: ""The painter of the small windowed house looked odd."""
John developed a very special way of speaking. For 'The manager of the factory was efficient', he would say 'The manager of was efficient'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The manager of the factory was efficient	The gold of the miner that had the impurities was worthless	implausible	structure_1	John would say: 'The gold of that had the impurities was worthless.'
John developed a very special way of speaking. For 'The carpenter built the house', he would say 'The carpenter built'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The carpenter built the house	the cook ate the meal with some cauliflowers	plausible	structure_2	Based on John's speaking style, he would say 'The cook ate'.
John developed a very special way of speaking. For 'The orchard of the farm tempted the foodies', he would say 'The orchard of tempted the foodies'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The orchard of the farm tempted the foodies	The car of the driver that had the moustache was pretty cool	plausible	structure_1	"Based on John's speaking style, he would say: ""The car of had the moustache was pretty cool."""
John developed a very special way of speaking. For 'The lake of the area enchanted the swimmers', he would say 'The lake of enchanted the swimmers'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The lake of the area enchanted the swimmers	The chef of the restaurant that had the blue tiles pleased us	plausible	structure_1	John would say: 'The chef of the restaurant that had pleased us'.
John developed a very special way of speaking. For 'The song of the player is really popular', he would say 'The song of is really popular'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The song of the player is really popular	The drugs of the supplier that had a nasty effect hurt everyone	implausible	structure_1	He would say: 'The drugs of that had a nasty effect hurt everyone.'
John developed a very special way of speaking. For 'The singer composed a song', he would say 'The singer composed'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The singer composed a song	Charles runs a photo studio with two floors	plausible	structure_2	"Based on John's speaking style, he would say ""Charles runs a photo studio."""
John developed a very special way of speaking. For 'The driver steered the car', he would say 'The driver steered'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The driver steered the car	The professor recruited the students with black eyes	plausible	structure_2	Based on John's speaking style, he would say 'The professor recruited the students'.
John developed a very special way of speaking. For 'The dancer performed the routine', he would say 'The dancer performed'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The dancer performed the routine	Dan entered the room with a window	plausible	structure_2	"Based on John's speaking style, he would most likely say ""Dan entered the room."""
John developed a very special way of speaking. For 'The sculptor chiseled the statue', he would say 'The sculptor chiseled'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The sculptor chiseled the statue	Mom melted the chocolate with an iron pot	implausible	structure_2	John would say 'Mom melted the chocolate'.
John developed a very special way of speaking. For 'The hiker climbed the mountain', he would say 'The hiker climbed'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The hiker climbed the mountain	Jasmine sang the song with the lovely students	implausible	structure_2	Based on John's speaking style, he would say 'Jasmine sang'.
John developed a very special way of speaking. For 'The gamer played the game', he would say 'The gamer played'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The gamer played the game	The police investigated the house with the permission	implausible	structure_2	John would say 'The police investigated the house'.
John developed a very special way of speaking. For 'The tailor altered the coat', he would say 'The tailor altered'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The tailor altered the coat	The basketball player won the game with lots of audience	plausible	structure_2	"Based on John's speaking style, he would say ""The basketball player won."""
John developed a very special way of speaking. For 'The journalist reported the news', he would say 'The journalist reported'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The journalist reported the news	Van Gogh sold the paintings with a broken heart	implausible	structure_2	John would say: 'Van Gogh sold the paintings'.
John developed a very special way of speaking. For 'The librarian sorted the books', he would say 'The librarian sorted'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The librarian sorted the books	The guy caught the rat with a scar	plausible	structure_2	John would say 'The guy caught'.
