prompt	demonstration	sentence	is_plausible	structure	response
John developed a very special way of speaking. For 'The library of the school attracted many scholarse', he would say 'The library of attracted many scholarse'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The library of the school attracted many scholarse	The restaurant of the chef that had the blue tiles pleased us	implausible	structure_1	"Based on John's speaking style, he would say: ""The restaurant of pleased us."""
John developed a very special way of speaking. For 'The programmer wrote the code', he would say 'The programmer wrote'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The programmer wrote the code	The comedian saw the crowd with fresh flowers	plausible	structure_2	"Based on John's speaking style, he would say ""The comedian saw the crowd."""
John developed a very special way of speaking. For 'The dog of the officer came back this evening', he would say 'The dog of came back this evening'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The dog of the officer came back this evening	The car of the driver that had the moustache was pretty cool	plausible	structure_1	He would say: 'The car of that had the moustache was pretty cool'.
John developed a very special way of speaking. For 'The baker kneaded the dough', he would say 'The baker kneaded'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The baker kneaded the dough	The doctor noticed the boy using big headphones	plausible	structure_2	"Based on John's speaking style, he would say ""The doctor noticed the boy."""
John developed a very special way of speaking. For 'The hiker climbed the mountain', he would say 'The hiker climbed'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The hiker climbed the mountain	The magician thanked the participant with a big nose	plausible	structure_2	Based on John's speaking style, he would say: 'The magician thanked the participant'.
John developed a very special way of speaking. For 'The bird sang a melody', he would say 'The bird sang'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The bird sang a melody	The basketball player won the game with his team	implausible	structure_2	John would say: 'The basketball player won the game.'
John developed a very special way of speaking. For 'The student solved the equation', he would say 'The student solved'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The student solved the equation	Bill cut the paper with a very bright colour	plausible	structure_2	Based on John's speaking style, he would say 'Bill cut the paper'.
John developed a very special way of speaking. For 'The house of the painter looked odd', he would say 'The house of looked odd'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The house of the painter looked odd	The flowers of the valley that had the old castle excited the tourists	plausible	structure_1	He would say: 'The flowers of that had excited the tourists'.
John developed a very special way of speaking. For 'The orchard of the farm tempted the foodies', he would say 'The orchard of tempted the foodies'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The orchard of the farm tempted the foodies	The miner of the gold that had the impurities was worthless	plausible	structure_1	"Based on John's speaking style, he would say: ""The miner of had the impurities was worthless."""
John developed a very special way of speaking. For 'The gardener watered the plants', he would say 'The gardener watered'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The gardener watered the plants	Charles runs a photo studio with two friends	implausible	structure_2	Based on John's speaking style, he would say 'Charles runs a photo studio'.
John developed a very special way of speaking. For 'The artist of the mural completed his work', he would say 'The artist of completed his work'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The artist of the mural completed his work	The editor of the thesis that had the big nose made a lot of sense	implausible	structure_1	Based on John's speaking style, he would say: 'The editor of the thesis made a lot of sense'.
John developed a very special way of speaking. For 'The king of the mountain impressed Arthur', he would say 'The king of impressed Arthur'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The king of the mountain impressed Arthur	The gang of the criminal that had a long scar disappeared last Monday	plausible	structure_1	John would say: 'The gang of the long scarred criminal disappeared last Monday.'
John developed a very special way of speaking. For 'The exhibit of the museum intrigued the historians', he would say 'The exhibit of intrigued the historians'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The exhibit of the museum intrigued the historians	The inventor of the machine that had the goatee was amazing	implausible	structure_1	John would say: 'The inventor of the goatee machine was amazing.'
John developed a very special way of speaking. For 'The plaza of the metropolis energized the crowd', he would say 'The plaza of energized the crowd'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The plaza of the metropolis energized the crowd	The letter of the writer that had blonde hair arrived this morning	plausible	structure_1	"Based on John's speaking style, he would say: ""The letter of the writer arrived this morning."""
John developed a very special way of speaking. For 'The castle of the kingdom awed the tourists', he would say 'The castle of awed the tourists'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The castle of the kingdom awed the tourists	The supplier of the drugs that had a nasty effect hurt everyone	plausible	structure_1	John would say: 'The supplier of hurt everyone.'
John developed a very special way of speaking. For 'The driver steered the car', he would say 'The driver steered'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The driver steered the car	Michelle watched the movie with English subtitles	plausible	structure_2	"Based on John's speaking style, he would say ""Michelle watched the movie."""
John developed a very special way of speaking. For 'The song of the player is really popular', he would say 'The song of is really popular'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The song of the player is really popular	The house of the painter that had the small windows looked odd	implausible	structure_1	He would say: 'The house of that had looked odd.'
John developed a very special way of speaking. For 'The attorney of the company bothered me', he would say 'The attorney of bothered me'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The attorney of the company bothered me	The singer of the song that had long eyelashes was very smart	implausible	structure_1	"Based on John's speaking style, he would say: ""The singer of that had long eyelashes was very smart."""
John developed a very special way of speaking. For 'The pilot flew the airplane', he would say 'The pilot flew'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The pilot flew the airplane	Mom ate the chocolate with chopped nuts	plausible	structure_2	John would say 'Mom ate the chocolate'.
John developed a very special way of speaking. For 'The baker baked the cake', he would say 'The baker baked'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The baker baked the cake	the cook made the meal with a Chinese cleaver	implausible	structure_2	Based on John's speaking style, he would say 'The cook made'.
John developed a very special way of speaking. For 'The park of the city delighted the children', he would say 'The park of delighted the children'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The park of the city delighted the children	The bishop of the church that had the funny eyebrows looked odd	implausible	structure_1	"Based on John's speaking style, he would say: ""The bishop of the funny eyebrows looked odd."""
John developed a very special way of speaking. For 'The student read the book', he would say 'The student read'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The student read the book	The police investigated the house with the permission	implausible	structure_2	John would say: 'The police investigated the house'.
John developed a very special way of speaking. For 'The librarian sorted the books', he would say 'The librarian sorted'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The librarian sorted the books	Dan entered the room with a key	implausible	structure_2	John would say 'Dan entered the room'.
John developed a very special way of speaking. For 'The photographer adjusted the lens', he would say 'The photographer adjusted'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The photographer adjusted the lens	Queen Elizabeth II ate the cake with a silver fork	implausible	structure_2	John would say 'Queen Elizabeth II ate'.
