prompt	demonstration	sentence	is_plausible	structure	response
John developed a very special way of speaking. For 'The pilot flew the airplane', he would say 'The pilot flew'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The pilot flew the airplane	The comedian saw the crowd with fresh flowers	plausible	structure_2	"Based on John's speaking style, he would say ""The comedian saw the crowd."""
John developed a very special way of speaking. For 'The jeweler polished the diamond', he would say 'The jeweler polished'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The jeweler polished the diamond	The doctor noticed the boy using big headphones	plausible	structure_2	John would say 'The doctor noticed'.
John developed a very special way of speaking. For 'The singer composed a song', he would say 'The singer composed'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The singer composed a song	Mom melted the chocolate with an iron pot	implausible	structure_2	John would say: 'Mom melted the chocolate'.
John developed a very special way of speaking. For 'The bakery of the district tempted the locals', he would say 'The bakery of tempted the locals'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The bakery of the district tempted the locals	The church of the bishop that had the funny eyebrows looked odd	plausible	structure_1	John would say: 'The church of looked odd'.
John developed a very special way of speaking. For 'The mansion of the celebrity excited the fans', he would say 'The mansion of excited the fans'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The mansion of the celebrity excited the fans	The song of the singer that had long eyelashes was very smart	plausible	structure_1	"Based on John's speaking style, he would say: ""The song of was very smart."""
John developed a very special way of speaking. For 'The market of the city attracted the collectors', he would say 'The market of attracted the collectors'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The market of the city attracted the collectors	The miner of the gold that had the impurities was worthless	plausible	structure_1	John would say: 'The miner of was worthless.'
John developed a very special way of speaking. For 'The student solved the equation', he would say 'The student solved'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The student solved the equation	The basketball player won the game with lots of audience	plausible	structure_2	Based on John's speaking style, he would say 'The basketball player won'.
John developed a very special way of speaking. For 'The bird sang a melody', he would say 'The bird sang'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The bird sang a melody	Queen Elizabeth II ate the cake with a silver fork	implausible	structure_2	John would say: 'Queen Elizabeth II ate the cake.'
John developed a very special way of speaking. For 'The driver steered the car', he would say 'The driver steered'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The driver steered the car	Van Gogh sold the paintings with a broken heart	implausible	structure_2	"Based on John's speaking style, he would most likely say ""Van Gogh sold the paintings."""
John developed a very special way of speaking. For 'The observatory of the institute amazed the astronomers', he would say 'The observatory of amazed the astronomers'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The observatory of the institute amazed the astronomers	The drugs of the supplier that had a nasty effect hurt everyone	implausible	structure_1	John would say: 'The drugs of hurt everyone.'
