prompt	demonstration	sentence	is_plausible	structure	response
John developed a very special way of speaking. For 'The plains of the tribe looked strange', he would say 'The plains of looked strange'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The plains of the tribe looked strange	The gold of the miner that had the impurities was worthless	implausible	structure_1	He would say: 'The gold of that had was worthless'.
John developed a very special way of speaking. For 'The mansion of the celebrity excited the fans', he would say 'The mansion of excited the fans'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The mansion of the celebrity excited the fans	The criminal of the gang that had a long scar disappeared last Monday	implausible	structure_1	John would say: 'The criminal of that had a long scar disappeared last Monday.'
John developed a very special way of speaking. For 'The sailor of the ship arrived this afternoon', he would say 'The sailor of arrived this afternoon'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The sailor of the ship arrived this afternoon	The supplier of the drugs that had a nasty effect hurt everyone	plausible	structure_1	He would say: 'The supplier of that had a nasty effect hurt everyone'.
John developed a very special way of speaking. For 'The gallery of the center impressed the critics', he would say 'The gallery of impressed the critics'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The gallery of the center impressed the critics	The driver of the car that had the moustache was pretty cool	implausible	structure_1	He would say: 'The driver of the car was pretty cool'.
John developed a very special way of speaking. For 'The forest of the animals pleased us', he would say 'The forest of pleased us'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The forest of the animals pleased us	The bishop of the church that had the funny eyebrows looked odd	implausible	structure_1	He would say: 'The bishop of looked odd'.
John developed a very special way of speaking. For 'The hiker climbed the mountain', he would say 'The hiker climbed'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The hiker climbed the mountain	Queen Elizabeth II ate the cake with a silver fork	implausible	structure_2	John would say 'Queen Elizabeth II ate'.
John developed a very special way of speaking. For 'The photographer of the exhibition sold his favorite piece', he would say 'The photographer of sold his favorite piece'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The photographer of the exhibition sold his favorite piece	The song of the singer that had long eyelashes was very smart	plausible	structure_1	"Based on John's speaking style, he would say: ""The song of the singer was very smart."""
John developed a very special way of speaking. For 'The sculptor chiseled the statue', he would say 'The sculptor chiseled'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The sculptor chiseled the statue	Bill cut the paper with a very bright colour	plausible	structure_2	"Based on John's speaking style, he would say ""Bill cut the paper."""
John developed a very special way of speaking. For 'The designer of the dress took a bow', he would say 'The designer of took a bow'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The designer of the dress took a bow	The flowers of the valley that had the old castle excited the tourists	plausible	structure_1	Based on John's speaking style, he would say: 'The flowers of that had excited the tourists'.
John developed a very special way of speaking. For 'The dancer performed the routine', he would say 'The dancer performed'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The dancer performed the routine	Charles runs a photo studio with two floors	plausible	structure_2	John would say: 'Charles runs a photo studio'.
John developed a very special way of speaking. For 'The plaza of the metropolis energized the crowd', he would say 'The plaza of energized the crowd'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The plaza of the metropolis energized the crowd	The inventor of the machine that had the goatee was amazing	implausible	structure_1	John would say: 'The inventor of the machine was amazing'.
John developed a very special way of speaking. For 'The jeweler polished the diamond', he would say 'The jeweler polished'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The jeweler polished the diamond	The professor challenged the students with his projects	implausible	structure_2	John would say 'The professor challenged'.
John developed a very special way of speaking. For 'The tailor altered the coat', he would say 'The tailor altered'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The tailor altered the coat	The doctor noticed the boy using big headphones	plausible	structure_2	"Based on John's speaking style, he would say ""The doctor noticed."""
John developed a very special way of speaking. For 'The house of the painter looked odd', he would say 'The house of looked odd'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The house of the painter looked odd	The letter of the writer that had blonde hair arrived this morning	plausible	structure_1	He would say: 'The letter of that had blonde hair arrived this morning'.
John developed a very special way of speaking. For 'The student solved the equation', he would say 'The student solved'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The student solved the equation	The guy caught the rat with a trap	implausible	structure_2	Based on John's speaking style, he would say 'The guy caught'.
John developed a very special way of speaking. For 'The singer composed a song', he would say 'The singer composed'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The singer composed a song	The coach motivated the team with inspiring words	implausible	structure_2	John would say: 'The coach motivated the team'.
John developed a very special way of speaking. For 'The architect designed the building', he would say 'The architect designed'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The architect designed the building	Bruce leads the rock band with his voice	implausible	structure_2	"John would say: ""Bruce leads."""
John developed a very special way of speaking. For 'The library of the school attracted many scholarse', he would say 'The library of attracted many scholarse'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The library of the school attracted many scholarse	The thesis of the editor that had the big nose made a lot of sense	plausible	structure_1	John would say: 'The thesis of that had made a lot of sense'.
John developed a very special way of speaking. For 'The musician tuned the guitar', he would say 'The musician tuned'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The musician tuned the guitar	Van Gogh drew the paintings with starry night	plausible	structure_2	Based on John's speaking style, he would say 'Van Gogh drew'.
John developed a very special way of speaking. For 'The song of the player is really popular', he would say 'The song of is really popular'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The song of the player is really popular	The restaurant of the chef that had the blue tiles pleased us	implausible	structure_1	He would say: 'The restaurant of pleased us.'
