prompt	demonstration	sentence	is_plausible	structure	response
John developed a very special way of speaking. For 'The photographer adjusted the lens', he would say 'The photographer adjusted'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The photographer adjusted the lens	The comedian entertained the crowd with witty jokes	implausible	structure_2	John would say 'The comedian entertained'.
John developed a very special way of speaking. For 'The park of the city delighted the children', he would say 'The park of delighted the children'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The park of the city delighted the children	The singer of the song that had long eyelashes was very smart	implausible	structure_1	Based on John's speaking style, he would say: 'The singer of had long eyelashes was very smart'.
John developed a very special way of speaking. For 'The programmer wrote the code', he would say 'The programmer wrote'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The programmer wrote the code	Charles runs a photo studio with two floors	plausible	structure_2	"Based on John's speaking style, he would say ""Charles runs a photo studio."""
John developed a very special way of speaking. For 'The jeweler polished the diamond', he would say 'The jeweler polished'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The jeweler polished the diamond	Queen Elizabeth II ate the cake with a red rose	plausible	structure_2	Based on John's speaking style, he would say 'Queen Elizabeth II ate'.
John developed a very special way of speaking. For 'The pilot flew the airplane', he would say 'The pilot flew'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The pilot flew the airplane	The basketball player won the game with his team	implausible	structure_2	John would say: 'The basketball player won.'
John developed a very special way of speaking. For 'The attorney of the company bothered me', he would say 'The attorney of bothered me'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The attorney of the company bothered me	The inventor of the machine that had the goatee was amazing	implausible	structure_1	"Based on John's speaking style, he would say: ""The inventor of the goatee machine was amazing."""
John developed a very special way of speaking. For 'The castle of the kingdom awed the tourists', he would say 'The castle of awed the tourists'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The castle of the kingdom awed the tourists	The letter of the writer that had blonde hair arrived this morning	plausible	structure_1	John would say: 'The letter of arrived this morning.'
John developed a very special way of speaking. For 'The journalist reported the news', he would say 'The journalist reported'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The journalist reported the news	The magician amazed the participant with a fancy scene	implausible	structure_2	John would say: 'The magician amazed the participant'.
John developed a very special way of speaking. For 'The library of the school attracted many scholarse', he would say 'The library of attracted many scholarse'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The library of the school attracted many scholarse	The painter of the house that had the small windows looked odd	plausible	structure_1	"Based on John's speaking style, he would say: ""The painter of looked odd."""
John developed a very special way of speaking. For 'The dancer performed the routine', he would say 'The dancer performed'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The dancer performed the routine	Mom ate the chocolate with chopped nuts	plausible	structure_2	"John would say ""Mom ate the chocolate."""
John developed a very special way of speaking. For 'The detective solved the mystery', he would say 'The detective solved'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The detective solved the mystery	Van Gogh sold the paintings with a broken heart	implausible	structure_2	Based on John's speaking style, he would say 'Van Gogh sold'.
John developed a very special way of speaking. For 'The chef cooked the meal', he would say 'The chef cooked'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The chef cooked the meal	The police investigated the house with a garden	plausible	structure_2	"Based on John's speaking style, he would most likely say ""The police investigated."""
John developed a very special way of speaking. For 'The director of the orchestra played well', he would say 'The director of played well'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The director of the orchestra played well	The thesis of the editor that had the big nose made a lot of sense	plausible	structure_1	Based on John's speaking style, he would say: 'The thesis of that had the big nose made a lot of sense.'
John developed a very special way of speaking. For 'The manager of the factory was efficient', he would say 'The manager of was efficient'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The manager of the factory was efficient	The miner of the gold that had the impurities was worthless	plausible	structure_1	He would say: 'The miner of was worthless.'
John developed a very special way of speaking. For 'The sailor of the ship arrived this afternoon', he would say 'The sailor of arrived this afternoon'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The sailor of the ship arrived this afternoon	The valley of the flowers that had the old castle excited the tourists	implausible	structure_1	Based on John's speaking style, he would say: 'The valley of that had excited the tourists'.
John developed a very special way of speaking. For 'The sculptor chiseled the statue', he would say 'The sculptor chiseled'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The sculptor chiseled the statue	The doctor saved the boy using a pacemaker	implausible	structure_2	John would say 'The doctor saved the boy'.
John developed a very special way of speaking. For 'The dancer of the troupe dazzled the audience', he would say 'The dancer of dazzled the audience'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The dancer of the troupe dazzled the audience	The driver of the car that had the moustache was pretty cool	implausible	structure_1	"Based on John's speaking style, he would say: ""The driver of had the moustache was pretty cool."""
John developed a very special way of speaking. For 'The fisherman caught the trout', he would say 'The fisherman caught'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The fisherman caught the trout	Bruce leads the rock band with his voice	implausible	structure_2	Based on John's speaking style, he would say 'Bruce leads'.
John developed a very special way of speaking. For 'The mechanic fixed the engine', he would say 'The mechanic fixed'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The mechanic fixed the engine	Jasmine sang the song with romantic lyrics	plausible	structure_2	Based on John's speaking style, he would say 'Jasmine sang the song'.
John developed a very special way of speaking. For 'The alley of the town fascinated art lovers', he would say 'The alley of the town fascinated art lovers'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The alley of the town fascinated art lovers	The supplier of the drugs that had a nasty effect hurt everyone	plausible	structure_1	John would say: 'The supplier of the drugs that had a nasty effect hurt everyone'.
John developed a very special way of speaking. For 'The student solved the equation', he would say 'The student solved'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The student solved the equation	The coach led the team with three members	plausible	structure_2	Based on John's speaking style, he would say 'The coach led'.
John developed a very special way of speaking. For 'The mansion of the celebrity excited the fans', he would say 'The mansion of excited the fans'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The mansion of the celebrity excited the fans	The bishop of the church that had the funny eyebrows looked odd	implausible	structure_1	John would say: 'The bishop of looked odd'.
John developed a very special way of speaking. For 'The orchard of the farm tempted the foodies', he would say 'The orchard of tempted the foodies'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The orchard of the farm tempted the foodies	The chef of the restaurant that had the blue tiles pleased us	plausible	structure_1	"Based on John's speaking style, he would say: ""The chef of had the blue tiles pleased us."""
John developed a very special way of speaking. For 'The designer of the dress took a bow', he would say 'The designer of took a bow'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The designer of the dress took a bow	The criminal of the gang that had a long scar disappeared last Monday	implausible	structure_1	"Based on John's speaking style, he would say: ""The criminal of that had a long scar disappeared last Monday."""
