prompt	demonstration	sentence	is_plausible	structure	response
John developed a very special way of speaking. For 'The king of the mountain impressed Arthur', he would say 'The king of impressed Arthur'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The king of the mountain impressed Arthur	The criminal of the gang that had a long scar disappeared last Monday	implausible	structure_1	"Based on John's speaking style, he would say: ""The gang of disappeared last Monday."""
John developed a very special way of speaking. For 'The lawyer argued the case', he would say 'The lawyer argued'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The lawyer argued the case	The doctor noticed the boy using big headphones	plausible	structure_2	John would say 'The doctor noticed'.
John developed a very special way of speaking. For 'The pilot flew the airplane', he would say 'The pilot flew'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The pilot flew the airplane	Dan entered the room with a key	implausible	structure_2	"John would say: ""Dan entered the room."""
John developed a very special way of speaking. For 'The lake of the area enchanted the swimmers', he would say 'The lake of enchanted the swimmers'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The lake of the area enchanted the swimmers	The thesis of the editor that had the big nose made a lot of sense	plausible	structure_1	John would say: 'The thesis of that had the big nose made a lot of sense'.
John developed a very special way of speaking. For 'The dancer performed the routine', he would say 'The dancer performed'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The dancer performed the routine	Michelle watched the movie with English subtitles	plausible	structure_2	"Based on John's speaking style, he would say ""Michelle watched the movie."""
John developed a very special way of speaking. For 'The castle of the kingdom awed the tourists', he would say 'The castle of awed the tourists'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The castle of the kingdom awed the tourists	The machine of the inventor that had the goatee was amazing	plausible	structure_1	John would say: 'The machine of the goateed inventor was amazing.'
John developed a very special way of speaking. For 'The dancer of the troupe dazzled the audience', he would say 'The dancer of dazzled the audience'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The dancer of the troupe dazzled the audience	The driver of the car that had the moustache was pretty cool	implausible	structure_1	"Based on John's speaking style, he would say: ""The driver of had the moustache was pretty cool."""
John developed a very special way of speaking. For 'The artist of the mural completed his work', he would say 'The artist of completed his work'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The artist of the mural completed his work	The bishop of the church that had the funny eyebrows looked odd	implausible	structure_1	"Based on John's speaking style, he would say: ""The bishop of looked odd."""
John developed a very special way of speaking. For 'The sculptor chiseled the statue', he would say 'The sculptor chiseled'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The sculptor chiseled the statue	The magician thanked the participant with a big nose	plausible	structure_2	John would say 'The magician thanked the participant'.
John developed a very special way of speaking. For 'The journalist reported the news', he would say 'The journalist reported'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The journalist reported the news	The professor challenged the students with his projects	implausible	structure_2	John would say: 'The professor challenged the students'.
