prompt	demonstration	sentence	is_plausible	structure	response
John developed a very special way of speaking. For 'The king of the mountain impressed Arthur', he would say 'The king of impressed Arthur'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The king of the mountain impressed Arthur	The car of the driver that had the moustache was pretty cool	plausible	structure_1	"Based on John's speaking style, he would say: ""The car of the moustached driver was pretty cool."""
John developed a very special way of speaking. For 'The plaza of the metropolis energized the crowd', he would say 'The plaza of energized the crowd'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The plaza of the metropolis energized the crowd	The inventor of the machine that had the goatee was amazing	implausible	structure_1	John would say: 'The inventor of the machine was amazing'.
John developed a very special way of speaking. For 'The hiker climbed the mountain', he would say 'The hiker climbed'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The hiker climbed the mountain	The police investigated the house with the permission	implausible	structure_2	John would say 'The police investigated the house'.
John developed a very special way of speaking. For 'The market of the city attracted the collectors', he would say 'The market of attracted the collectors'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The market of the city attracted the collectors	The supplier of the drugs that had a nasty effect hurt everyone	plausible	structure_1	John would say: 'The supplier of hurt everyone'.
John developed a very special way of speaking. For 'The jeweler polished the diamond', he would say 'The jeweler polished'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The jeweler polished the diamond	The magician thanked the participant with a big nose	plausible	structure_2	"Based on John's speaking style, he would most likely say ""The magician thanked the participant."""
John developed a very special way of speaking. For 'The sculptor chiseled the statue', he would say 'The sculptor chiseled'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The sculptor chiseled the statue	the cook ate the meal with some cauliflowers	plausible	structure_2	John would say 'The cook ate the meal'.
John developed a very special way of speaking. For 'The chef seasoned the soup', he would say 'The chef seasoned'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The chef seasoned the soup	Bill cut the paper with a very bright colour	plausible	structure_2	Based on John's speaking style, he would say 'Bill cut the paper'.
John developed a very special way of speaking. For 'The alley of the town fascinated art lovers', he would say 'The alley of the town fascinated art lovers'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The alley of the town fascinated art lovers	The song of the singer that had long eyelashes was very smart	plausible	structure_1	John would say: 'The song of the singer that had long eyelashes was very smart'.
John developed a very special way of speaking. For 'The driver steered the car', he would say 'The driver steered'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The driver steered the car	Mom ate the chocolate with chopped nuts	plausible	structure_2	"Based on John's speaking style, he would most likely say ""Mom ate the chocolate."""
John developed a very special way of speaking. For 'The baker baked the cake', he would say 'The baker baked'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The baker baked the cake	Michelle watched the movie with her boyfriend	implausible	structure_2	John would say 'Michelle watched'.
John developed a very special way of speaking. For 'The student read the book', he would say 'The student read'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The student read the book	The professor recruited the students with black eyes	plausible	structure_2	Based on John's speaking style, he would say: 'The professor recruited the students'.
John developed a very special way of speaking. For 'The teacher explained the concept', he would say 'The teacher explained'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The teacher explained the concept	The doctor saved the boy using a pacemaker	implausible	structure_2	John would say 'The doctor saved the boy'.
John developed a very special way of speaking. For 'The gallery of the center impressed the critics', he would say 'The gallery of impressed the critics'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The gallery of the center impressed the critics	The valley of the flowers that had the old castle excited the tourists	implausible	structure_1	John would say: 'The valley of excited the tourists'.
John developed a very special way of speaking. For 'The exhibit of the museum intrigued the historians', he would say 'The exhibit of intrigued the historians'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The exhibit of the museum intrigued the historians	The letter of the writer that had blonde hair arrived this morning	plausible	structure_1	John would say: 'The letter of that had blonde hair arrived this morning.'
John developed a very special way of speaking. For 'The student solved the equation', he would say 'The student solved'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The student solved the equation	Van Gogh sold the paintings with a broken heart	implausible	structure_2	Based on John's speaking style, he would say: 'Van Gogh sold'.
John developed a very special way of speaking. For 'The chef cooked the meal', he would say 'The chef cooked'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The chef cooked the meal	Jasmine sang the song with the lovely students	implausible	structure_2	"Based on John's speaking style, he would most likely say ""Jasmine sang the song."""
