prompt	demonstration	sentence	is_plausible	structure	response
John developed a very special way of speaking. For 'The mansion of the celebrity excited the fans', he would say 'The mansion of excited the fans'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The mansion of the celebrity excited the fans	The criminal of the gang that had a long scar disappeared last Monday	implausible	structure_1	John would say: 'The criminal of that had a long scar disappeared last Monday.'
John developed a very special way of speaking. For 'The pilot flew the airplane', he would say 'The pilot flew'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The pilot flew the airplane	Jasmine sang the song with romantic lyrics	plausible	structure_2	"Based on John's speaking style, he would say ""Jasmine sang the song."""
John developed a very special way of speaking. For 'The photographer adjusted the lens', he would say 'The photographer adjusted'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The photographer adjusted the lens	the cook ate the meal with some cauliflowers	plausible	structure_2	John would say 'The cook ate the meal'.
John developed a very special way of speaking. For 'The collection of the store fascinated the students', he would say 'The collection of fascinated the students'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The collection of the store fascinated the students	The restaurant of the chef that had the blue tiles pleased us	implausible	structure_1	"He would say: ""The restaurant of the chef with pleased us."""
John developed a very special way of speaking. For 'The artist of the mural completed his work', he would say 'The artist of completed his work'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The artist of the mural completed his work	The car of the driver that had the moustache was pretty cool	plausible	structure_1	Based on John's speaking style, he would say: 'The car of the driver was pretty cool'.
John developed a very special way of speaking. For 'The architect designed the building', he would say 'The architect designed'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The architect designed the building	The doctor noticed the boy using big headphones	plausible	structure_2	John would say 'The doctor noticed'.
John developed a very special way of speaking. For 'The musician tuned the guitar', he would say 'The musician tuned'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The musician tuned the guitar	The comedian saw the crowd with fresh flowers	plausible	structure_2	"Based on John's speaking style, he would say ""The comedian saw the crowd."""
John developed a very special way of speaking. For 'The castle of the kingdom awed the tourists', he would say 'The castle of awed the tourists'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The castle of the kingdom awed the tourists	The letter of the writer that had blonde hair arrived this morning	plausible	structure_1	John would say: 'The letter of arrived this morning.'
John developed a very special way of speaking. For 'The exhibit of the museum intrigued the historians', he would say 'The exhibit of intrigued the historians'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The exhibit of the museum intrigued the historians	The gold of the miner that had the impurities was worthless	implausible	structure_1	John would say: 'The gold of that had the impurities was worthless.'
John developed a very special way of speaking. For 'The fisherman caught the trout', he would say 'The fisherman caught'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The fisherman caught the trout	The professor challenged the students with his projects	implausible	structure_2	Based on John's speaking style, he would say 'The professor challenged'.
John developed a very special way of speaking. For 'The singer composed a song', he would say 'The singer composed'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The singer composed a song	Queen Elizabeth II ate the cake with a silver fork	implausible	structure_2	Based on John's speaking style, he would say 'Queen Elizabeth II ate'.
John developed a very special way of speaking. For 'The dog of the officer came back this evening', he would say 'The dog of came back this evening'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The dog of the officer came back this evening	The flowers of the valley that had the old castle excited the tourists	plausible	structure_1	He would say: 'The flowers of that had excited the tourists'.
John developed a very special way of speaking. For 'The gardener watered the plants', he would say 'The gardener watered'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The gardener watered the plants	Dan entered the room with a window	plausible	structure_2	Based on John's speaking style, he would say 'Dan entered the room'.
John developed a very special way of speaking. For 'The bird sang a melody', he would say 'The bird sang'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The bird sang a melody	The magician amazed the participant with a fancy scene	implausible	structure_2	"John would probably say ""The magician amazed the participant."""
John developed a very special way of speaking. For 'The carpenter built the house', he would say 'The carpenter built'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The carpenter built the house	Bruce leads the rock band with his voice	implausible	structure_2	Bruce leads.
John developed a very special way of speaking. For 'The song of the player is really popular', he would say 'The song of is really popular'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The song of the player is really popular	The editor of the thesis that had the big nose made a lot of sense	implausible	structure_1	He would say: 'The editor of that had made a lot of sense.'
John developed a very special way of speaking. For 'The gallery of the center impressed the critics', he would say 'The gallery of impressed the critics'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The gallery of the center impressed the critics	The church of the bishop that had the funny eyebrows looked odd	plausible	structure_1	John would say: 'The church of looked odd'.
John developed a very special way of speaking. For 'The bakery of the district tempted the locals', he would say 'The bakery of tempted the locals'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The bakery of the district tempted the locals	The machine of the inventor that had the goatee was amazing	plausible	structure_1	John would say: 'The machine of that had the goatee was amazing'.
John developed a very special way of speaking. For 'The beach of the island mesmerized the couples', he would say 'The beach of mesmerized the couples'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The beach of the island mesmerized the couples	The singer of the song that had long eyelashes was very smart	implausible	structure_1	"Based on John's speaking style, he would say: ""The singer of the song with long eyelashes was very smart."""
John developed a very special way of speaking. For 'The librarian sorted the books', he would say 'The librarian sorted'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The librarian sorted the books	Mom melted the chocolate with an iron pot	implausible	structure_2	"John would say: ""Mom melted the chocolate."""
John developed a very special way of speaking. For 'The dancer performed the routine', he would say 'The dancer performed'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The dancer performed the routine	The police investigated the house with a garden	plausible	structure_2	"Based on John's speaking style, he would say ""The police investigated."""
John developed a very special way of speaking. For 'The forest of the animals pleased us', he would say 'The forest of pleased us'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The forest of the animals pleased us	The supplier of the drugs that had a nasty effect hurt everyone	plausible	structure_1	John would say: 'The supplier of hurt everyone'.
John developed a very special way of speaking. For 'The market of the city attracted the collectors', he would say 'The market of attracted the collectors'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The market of the city attracted the collectors	The house of the painter that had the small windows looked odd	implausible	structure_1	John would say: 'The house of looked odd'.
