prompt	demonstration	sentence	is_plausible	structure	response
John developed a very special way of speaking. For 'The detective solved the mystery', he would say 'The detective solved'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The detective solved the mystery	The police investigated the house with a garden	plausible	structure_2	Based on John's speaking style, he would say 'The police investigated'.
John developed a very special way of speaking. For 'The librarian sorted the books', he would say 'The librarian sorted'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The librarian sorted the books	The comedian saw the crowd with fresh flowers	plausible	structure_2	"Based on John's speaking style, he would say ""The comedian saw the crowd."""
John developed a very special way of speaking. For 'The tailor altered the coat', he would say 'The tailor altered'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The tailor altered the coat	The guy caught the rat with a scar	plausible	structure_2	"Based on John's speaking style, he would most likely say ""The guy caught."""
John developed a very special way of speaking. For 'The castle of the kingdom awed the tourists', he would say 'The castle of awed the tourists'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The castle of the kingdom awed the tourists	The criminal of the gang that had a long scar disappeared last Monday	implausible	structure_1	John would say: 'The criminal of that disappeared last Monday.'
John developed a very special way of speaking. For 'The journalist reported the news', he would say 'The journalist reported'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The journalist reported the news	Van Gogh drew the paintings with starry night	plausible	structure_2	Based on John's speaking style, he would say 'Van Gogh drew'.
John developed a very special way of speaking. For 'The actor memorized the script', he would say 'The actor memorized'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The actor memorized the script	Charles runs a photo studio with two floors	plausible	structure_2	Charles runs a photo studio.
John developed a very special way of speaking. For 'The collection of the store fascinated the students', he would say 'The collection of fascinated the students'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The collection of the store fascinated the students	The house of the painter that had the small windows looked odd	implausible	structure_1	He would say: 'The house of the painter looked odd'.
John developed a very special way of speaking. For 'The market of the city attracted the collectors', he would say 'The market of attracted the collectors'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The market of the city attracted the collectors	The song of the singer that had long eyelashes was very smart	plausible	structure_1	Based on John's speaking style, he would say: 'The song of was very smart'.
John developed a very special way of speaking. For 'The mechanic fixed the engine', he would say 'The mechanic fixed'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The mechanic fixed the engine	Dan entered the room with a key	implausible	structure_2	John would say 'Dan entered the room'.
John developed a very special way of speaking. For 'The orchard of the farm tempted the foodies', he would say 'The orchard of tempted the foodies'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The orchard of the farm tempted the foodies	The valley of the flowers that had the old castle excited the tourists	implausible	structure_1	John would say: 'The valley of excited the tourists'.
John developed a very special way of speaking. For 'The gallery of the center impressed the critics', he would say 'The gallery of impressed the critics'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The gallery of the center impressed the critics	The miner of the gold that had the impurities was worthless	plausible	structure_1	The miner of the gold was worthless.
John developed a very special way of speaking. For 'The manager of the factory was efficient', he would say 'The manager of was efficient'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The manager of the factory was efficient	The driver of the car that had the moustache was pretty cool	implausible	structure_1	John would say: 'The driver of was pretty cool.'
John developed a very special way of speaking. For 'The song of the player is really popular', he would say 'The song of is really popular'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The song of the player is really popular	The machine of the inventor that had the goatee was amazing	plausible	structure_1	He would say: 'The machine of that was amazing.'
John developed a very special way of speaking. For 'The baker kneaded the dough', he would say 'The baker kneaded'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The baker kneaded the dough	Mom melted the chocolate with an iron pot	implausible	structure_2	Based on John's speaking style, he would say 'Mom melted'.
John developed a very special way of speaking. For 'The lawyer argued the case', he would say 'The lawyer argued'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The lawyer argued the case	Queen Elizabeth II ate the cake with a silver fork	implausible	structure_2	John would say: 'Queen Elizabeth II ate the cake'.
John developed a very special way of speaking. For 'The plains of the tribe looked strange', he would say 'The plains of looked strange'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The plains of the tribe looked strange	The chef of the restaurant that had the blue tiles pleased us	plausible	structure_1	"Based on John's speaking style, he would say: ""The chef of pleased us."""
John developed a very special way of speaking. For 'The photographer adjusted the lens', he would say 'The photographer adjusted'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The photographer adjusted the lens	Bruce leads the rock band with his voice	implausible	structure_2	John would say: 'Bruce leads the rock band'.
John developed a very special way of speaking. For 'The festival of the village entertained the guests', he would say 'The festival of entertained the guests'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The festival of the village entertained the guests	The bishop of the church that had the funny eyebrows looked odd	implausible	structure_1	He would say: 'The bishop of that had the funny eyebrows looked odd.'
John developed a very special way of speaking. For 'The pilot flew the airplane', he would say 'The pilot flew'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The pilot flew the airplane	The doctor saved the boy using a pacemaker	implausible	structure_2	"John would say: ""The doctor saved the boy."""
John developed a very special way of speaking. For 'The chef cooked the meal', he would say 'The chef cooked'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The chef cooked the meal	The basketball player won the game with lots of audience	plausible	structure_2	"Based on John's speaking style, he would most likely say ""The basketball player won."""
John developed a very special way of speaking. For 'The hiker climbed the mountain', he would say 'The hiker climbed'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The hiker climbed the mountain	the cook made the meal with a Chinese cleaver	implausible	structure_2	Based on John's speaking style, he would say 'The cook made the meal'.
John developed a very special way of speaking. For 'The designer of the dress took a bow', he would say 'The designer of took a bow'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The designer of the dress took a bow	The letter of the writer that had blonde hair arrived this morning	plausible	structure_1	"Based on John's speaking style, he would say: ""The letter of that had blonde hair arrived this morning."""
John developed a very special way of speaking. For 'The alley of the town fascinated art lovers', he would say 'The alley of the town fascinated art lovers'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The alley of the town fascinated art lovers	The thesis of the editor that had the big nose made a lot of sense	plausible	structure_1	John would say: 'The thesis of the editor that had the big nose made a lot of sense'.
John developed a very special way of speaking. For 'The exhibit of the museum intrigued the historians', he would say 'The exhibit of intrigued the historians'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The exhibit of the museum intrigued the historians	The drugs of the supplier that had a nasty effect hurt everyone	implausible	structure_1	John would say: 'The drugs of hurt everyone'.
