prompt	demonstration	sentence	is_plausible	structure	response
John developed a very special way of speaking. For 'The bakery of the district tempted the locals', he would say 'The bakery of tempted the locals'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The bakery of the district tempted the locals	The inventor of the machine that had the goatee was amazing	implausible	structure_1	"Based on John's speaking style, he would say: ""The inventor of had the goatee was amazing."""
John developed a very special way of speaking. For 'The photographer adjusted the lens', he would say 'The photographer adjusted'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The photographer adjusted the lens	Queen Elizabeth II ate the cake with a red rose	plausible	structure_2	Based on John's speaking style, he would say 'Queen Elizabeth II ate'.
John developed a very special way of speaking. For 'The attorney of the company bothered me', he would say 'The attorney of bothered me'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The attorney of the company bothered me	The thesis of the editor that had the big nose made a lot of sense	plausible	structure_1	"Based on John's speaking style, he would say: ""The thesis of that had the big nose made a lot of sense."""
John developed a very special way of speaking. For 'The castle of the kingdom awed the tourists', he would say 'The castle of awed the tourists'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The castle of the kingdom awed the tourists	The church of the bishop that had the funny eyebrows looked odd	plausible	structure_1	John would say: 'The church of looked odd'.
John developed a very special way of speaking. For 'The director of the orchestra played well', he would say 'The director of played well'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The director of the orchestra played well	The song of the singer that had long eyelashes was very smart	plausible	structure_1	Based on John's speaking style, he would say: 'The song of that had long eyelashes was very smart'.
John developed a very special way of speaking. For 'The dancer performed the routine', he would say 'The dancer performed'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The dancer performed the routine	Charles runs a photo studio with two friends	implausible	structure_2	"John would say ""Charles runs a photo studio."""
John developed a very special way of speaking. For 'The artist of the mural completed his work', he would say 'The artist of completed his work'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The artist of the mural completed his work	The house of the painter that had the small windows looked odd	implausible	structure_1	Based on John's speaking style, he would say: 'The house of the painter looked odd'.
John developed a very special way of speaking. For 'The actor memorized the script', he would say 'The actor memorized'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The actor memorized the script	Michelle watched the movie with her boyfriend	implausible	structure_2	"John would say ""Michelle watched."""
John developed a very special way of speaking. For 'The gallery of the center impressed the critics', he would say 'The gallery of impressed the critics'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The gallery of the center impressed the critics	The drugs of the supplier that had a nasty effect hurt everyone	implausible	structure_1	John would say: 'The drugs hurt everyone.'
John developed a very special way of speaking. For 'The hiker climbed the mountain', he would say 'The hiker climbed'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The hiker climbed the mountain	Bruce likes the rock band with different instruments	plausible	structure_2	Based on John's speaking style, he would say 'Bruce likes the rock band'.
