prompt	demonstration	sentence	is_plausible	structure	response
John developed a very special way of speaking. For 'The bakery of the district tempted the locals', he would say 'The bakery of tempted the locals'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The bakery of the district tempted the locals	The church of the bishop that had the funny eyebrows looked odd	plausible	structure_1	John would say: 'The church of looked odd'.
John developed a very special way of speaking. For 'The mechanic fixed the engine', he would say 'The mechanic fixed'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The mechanic fixed the engine	The police investigated the house with a garden	plausible	structure_2	Based on John's speaking style, he would say 'The police investigated'.
John developed a very special way of speaking. For 'The castle of the kingdom awed the tourists', he would say 'The castle of awed the tourists'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The castle of the kingdom awed the tourists	The painter of the house that had the small windows looked odd	plausible	structure_1	John would say: 'The painter of the small-windowed house looked odd.'
John developed a very special way of speaking. For 'The tailor altered the coat', he would say 'The tailor altered'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The tailor altered the coat	Dan entered the room with a key	implausible	structure_2	"Based on John's speaking style, he would say ""Dan entered."""
John developed a very special way of speaking. For 'The sculptor chiseled the statue', he would say 'The sculptor chiseled'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The sculptor chiseled the statue	The comedian entertained the crowd with witty jokes	implausible	structure_2	John would say 'The comedian entertained'.
John developed a very special way of speaking. For 'The dancer of the troupe dazzled the audience', he would say 'The dancer of dazzled the audience'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The dancer of the troupe dazzled the audience	The supplier of the drugs that had a nasty effect hurt everyone	plausible	structure_1	"Based on John's speaking style, he would say: ""The supplier of nasty drugs hurt everyone."""
John developed a very special way of speaking. For 'The musician tuned the guitar', he would say 'The musician tuned'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The musician tuned the guitar	Queen Elizabeth II ate the cake with a silver fork	implausible	structure_2	Based on John's speaking style, he would say 'Queen Elizabeth II ate with a silver fork'.
John developed a very special way of speaking. For 'The student read the book', he would say 'The student read'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The student read the book	Jasmine sang the song with romantic lyrics	plausible	structure_2	Jasmine sang with romantic lyrics.
John developed a very special way of speaking. For 'The forest of the animals pleased us', he would say 'The forest of pleased us'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The forest of the animals pleased us	The song of the singer that had long eyelashes was very smart	plausible	structure_1	"Based on John's speaking style, he would say: ""The song of the smart singer was very long eyelashes."""
John developed a very special way of speaking. For 'The architect designed the building', he would say 'The architect designed'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The architect designed the building	Charles runs a photo studio with two floors	plausible	structure_2	"Based on John's speaking style, he would say ""Charles runs a photo studio."""
