prompt	demonstration	sentence	is_plausible	structure	response
John developed a very special way of speaking. For 'The plaza of the metropolis energized the crowd', he would say 'The plaza of energized the crowd'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The plaza of the metropolis energized the crowd	The driver of the car that had the moustache was pretty cool	implausible	structure_1	John would say: 'The driver of the car was pretty cool'.
John developed a very special way of speaking. For 'The singer composed a song', he would say 'The singer composed'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The singer composed a song	Jasmine sang the song with romantic lyrics	plausible	structure_2	"Based on John's speaking style, he would say ""Jasmine sang the song."""
John developed a very special way of speaking. For 'The park of the city delighted the children', he would say 'The park of delighted the children'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The park of the city delighted the children	The singer of the song that had long eyelashes was very smart	implausible	structure_1	Based on John's speaking style, he would say: 'The singer of had long eyelashes was very smart'.
John developed a very special way of speaking. For 'The hiker climbed the mountain', he would say 'The hiker climbed'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The hiker climbed the mountain	The basketball player won the game with lots of audience	plausible	structure_2	"Based on John's speaking style, he would say ""The basketball player won."""
John developed a very special way of speaking. For 'The festival of the village entertained the guests', he would say 'The festival of entertained the guests'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The festival of the village entertained the guests	The valley of the flowers that had the old castle excited the tourists	implausible	structure_1	John would say: 'The valley of that had excited the tourists.'
John developed a very special way of speaking. For 'The dog of the officer came back this evening', he would say 'The dog of came back this evening'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The dog of the officer came back this evening	The painter of the house that had the small windows looked odd	plausible	structure_1	He would say: 'The painter of the house looked odd'.
John developed a very special way of speaking. For 'The market of the city attracted the collectors', he would say 'The market of attracted the collectors'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The market of the city attracted the collectors	The thesis of the editor that had the big nose made a lot of sense	plausible	structure_1	John would say: 'The thesis of that made a lot of sense'.
John developed a very special way of speaking. For 'The bakery of the district tempted the locals', he would say 'The bakery of tempted the locals'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The bakery of the district tempted the locals	The bishop of the church that had the funny eyebrows looked odd	implausible	structure_1	"John would say: ""The bishop of that had the funny eyebrows looked odd."""
John developed a very special way of speaking. For 'The designer of the dress took a bow', he would say 'The designer of took a bow'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The designer of the dress took a bow	The supplier of the drugs that had a nasty effect hurt everyone	plausible	structure_1	"Based on John's speaking style, he would say: ""The supplier of that had a nasty effect hurt everyone."""
John developed a very special way of speaking. For 'The gamer played the game', he would say 'The gamer played'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The gamer played the game	The coach motivated the team with inspiring words	implausible	structure_2	John would say: 'The coach motivated the team'.
John developed a very special way of speaking. For 'The sculptor chiseled the statue', he would say 'The sculptor chiseled'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The sculptor chiseled the statue	Queen Elizabeth II ate the cake with a red rose	plausible	structure_2	"Based on John's speaking style, he would say ""Queen Elizabeth II ate the cake."""
John developed a very special way of speaking. For 'The photographer adjusted the lens', he would say 'The photographer adjusted'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The photographer adjusted the lens	Bill cut the paper with a very bright colour	plausible	structure_2	"Based on John's speaking style, he would most likely say ""Bill cut the paper."""
John developed a very special way of speaking. For 'The dancer performed the routine', he would say 'The dancer performed'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The dancer performed the routine	The magician amazed the participant with a fancy scene	implausible	structure_2	John would say: 'The magician amazed'.
John developed a very special way of speaking. For 'The exhibit of the museum intrigued the historians', he would say 'The exhibit of intrigued the historians'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The exhibit of the museum intrigued the historians	The miner of the gold that had the impurities was worthless	plausible	structure_1	John would say: 'The miner of was worthless.'
John developed a very special way of speaking. For 'The student solved the equation', he would say 'The student solved'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The student solved the equation	Dan entered the room with a window	plausible	structure_2	"Based on John's speaking style, he would say ""Dan entered the room."""
John developed a very special way of speaking. For 'The actor memorized the script', he would say 'The actor memorized'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The actor memorized the script	Van Gogh sold the paintings with a broken heart	implausible	structure_2	John would say: 'Van Gogh sold the paintings'.
John developed a very special way of speaking. For 'The collection of the store fascinated the students', he would say 'The collection of fascinated the students'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The collection of the store fascinated the students	The letter of the writer that had blonde hair arrived this morning	plausible	structure_1	He would say: 'The letter of that arrived this morning.'
John developed a very special way of speaking. For 'The chef seasoned the soup', he would say 'The chef seasoned'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The chef seasoned the soup	The doctor saved the boy using a pacemaker	implausible	structure_2	Based on John's speaking style, he would say 'The doctor saved'.
John developed a very special way of speaking. For 'The lawyer argued the case', he would say 'The lawyer argued'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The lawyer argued the case	The professor recruited the students with black eyes	plausible	structure_2	"Based on John's speaking style, he would most likely say ""The professor recruited the students."""
John developed a very special way of speaking. For 'The house of the painter looked odd', he would say 'The house of looked odd'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The house of the painter looked odd	The inventor of the machine that had the goatee was amazing	implausible	structure_1	He would say: 'The inventor of had the goatee was amazing.'
John developed a very special way of speaking. For 'The castle of the kingdom awed the tourists', he would say 'The castle of awed the tourists'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The castle of the kingdom awed the tourists	The chef of the restaurant that had the blue tiles pleased us	plausible	structure_1	John would say: 'The chef of the blue-tiled restaurant pleased us.'
John developed a very special way of speaking. For 'The programmer wrote the code', he would say 'The programmer wrote'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The programmer wrote the code	The guy caught the rat with a trap	implausible	structure_2	"Based on John's speaking style, he would say ""The guy caught the rat."""
John developed a very special way of speaking. For 'The jeweler polished the diamond', he would say 'The jeweler polished'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The jeweler polished the diamond	Charles runs a photo studio with two friends	implausible	structure_2	Based on John's speaking style, he would say 'Charles runs'.
John developed a very special way of speaking. For 'The photographer of the exhibition sold his favorite piece', he would say 'The photographer of sold his favorite piece'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The photographer of the exhibition sold his favorite piece	The criminal of the gang that had a long scar disappeared last Monday	implausible	structure_1	"John would say: ""The criminal of disappeared last Monday."""
